municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,56400.0,51648.35164835164,194.48275862068965,178.09776430466084,27936,25582.41758241758,96.33103448275862,88.21523304281924,30840,28241.75824175824,106.34482758620689,97.38537324744222,0,0.0,0.0,0.0,1200,1098.9010989010987,4.137931034482759,3.78931413414172,1000,915.7509157509157,3.4482758620689653,3.157761778451434,71652,65615.38461538461,247.0758620689655,226.2599469496021,35842,32822.344322344325,123.59310344827587,113.18049766325629,100,91.57509157509158,0.3448275862068966,0.3157761778451434,8806,8064.1025641025635,30.36551724137931,27.807250221043322,35800,32783.882783882786,123.44827586206897,113.04787166856133,4860.0,4450.549450549451,16.75862068965517,15.346722243273968,0,0.0,0.0,0.0,0,0.0,0.0,0.0,274436.0,251315.0183150183,946.3310344827586,866.6035114310976
Aroostook,42576.0,38989.01098901099,112.0421052631579,102.60266049739734,36100,33058.60805860806,95.0,86.99633699633699,14900,13644.688644688644,39.21052631578947,35.907075380759586,13000,11904.761904761905,34.21052631578947,31.328320802005013,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30645,28063.18681318681,80.64473684210526,73.8504916136495,20915,19152.930402930404,55.03947368421053,50.402448428764224,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1200,1098.9010989010987,3.1578947368421053,2.8918449971081546,375.0,343.4065934065934,0.9868421052631579,0.9037015615962984,0,0.0,0.0,0.0,6433,5891.025641025641,16.928947368421053,15.502699055330634,166144.0,152146.52014652014,437.22105263157897,400.3855793329477
Atholville,367728.0,336747.25274725276,266.27661115133964,243.84305050488976,132576,121406.5934065934,96.0,87.91208791208791,98600,90293.04029304029,71.39753801593048,65.38236082044916,153414,140489.01098901097,111.08906589427951,101.72991382260027,4000,3663.003663003663,2.896451846488052,2.6524284308498647,2900,2655.6776556776554,2.0999275887038378,1.9230106123661517,396087,362717.032967033,286.8117306299783,262.6481049725076,75441,69085.16483516483,54.627805937726286,50.025463312936154,0,0.0,0.0,0.0,120877,110693.22344322344,87.52860246198406,80.15439785895977,289091,264735.34798534797,209.33454018826936,191.69829687570453,309668.0,283578.7545787546,224.23461259956554,205.343051831104,28001,25641.941391941393,20.275887038377988,18.567662123056767,0,0.0,0.0,0.0,1978383.0,1811706.043956044,1432.572773352643,1311.8798290775119
Baker-Brook,99561.0,91173.07692307692,166.212020033389,152.2088095543855,57504,52659.340659340654,96.0,87.9120879120879,49544,45369.96336996337,82.71118530884809,75.74284368942132,27284,24985.347985347984,45.54924874791319,41.71176625266775,0,0.0,0.0,0.0,0,0.0,0.0,0.0,94479,86519.23076923077,157.7278797996661,144.4394503659946,14050,12866.300366300366,23.45575959933222,21.47963333272181,0,0.0,0.0,0.0,17123,15680.40293040293,28.585976627712856,26.17763427446232,17439,15969.78021978022,29.113522537562606,26.660734924507878,44909.0,41125.457875457876,74.97328881469114,68.65685788891132,2092,1915.7509157509157,3.4924874791318863,3.1982486072636322,0,0.0,0.0,0.0,423985.0,388264.652014652,707.821368948247,648.188066802424
Balmoral,204515.0,187284.79853479852,111.39161220043573,102.0069708795199,177256,162322.34432234432,96.54466230936819,88.41086292066684,58300,53388.278388278384,31.753812636165577,29.078583000151625,150000,137362.63736263735,81.69934640522875,74.81625128683952,0,0.0,0.0,0.0,2500,2289.3772893772893,1.3616557734204793,1.2469375214473253,329326,301580.5860805861,179.3714596949891,164.25957847526473,92500,84706.95970695971,50.38126361655773,46.13668829355104,0,0.0,0.0,0.0,19100,17490.84249084249,10.403050108932462,9.526602663857565,18699,17123.62637362637,10.184640522875817,9.326593885417413,51779.0,47416.666666666664,28.2020697167756,25.826071169208422,101,92.49084249084248,0.05501089324618736,0.05037627586647194,0,0.0,0.0,0.0,1104076.0,1011058.608058608,601.3485838779957,550.6855163717909
Bas-Caraquet,238807.0,218687.72893772894,141.3895796329189,129.4776370264825,162144,148483.5164835165,96.0,87.91208791208791,41000,37545.78754578754,24.274718768502073,22.229595941851713,40000,36630.03663003663,23.682652457075193,21.687410674977283,0,0.0,0.0,0.0,4000,3663.003663003663,2.3682652457075193,2.168741067497728,222680,203919.4139194139,131.84132622853758,120.73381522759851,69000,63186.81318681318,40.852575488454704,37.41078341433581,0,0.0,0.0,0.0,43941,40239.01098901099,26.015985790408525,23.82416281172942,61000,55860.805860805856,36.116044997039666,33.073301279340356,81533.0,74663.91941391942,48.27294256956779,44.20599136407307,10750,9844.322344322343,6.364712847838958,5.828491618900144,0,0.0,0.0,0.0,974855.0,892724.358974359,577.1788040260509,528.5520183388745
Bath,80053.0,73308.60805860805,135.22466216216216,123.83210820710819,56832,52043.956043956045,96.0,87.91208791208791,35271,32299.450549450547,59.579391891891895,54.55988268488268,9500,8699.6336996337,16.0472972972973,14.695327195327195,0,0.0,0.0,0.0,6785,6213.369963369963,11.46114864864865,10.495557370557371,54664,50058.60805860806,92.33783783783784,84.55845955845956,33171,30376.373626373625,56.0320945945946,51.31144193644193,0,0.0,0.0,0.0,13908,12736.263736263736,23.493243243243242,21.513959013959013,91665,83942.30769230769,154.83952702702703,141.79443866943865,750.0,686.8131868131868,1.2668918918918919,1.1601574101574101,0,0.0,0.0,0.0,5415,4958.791208791208,9.14695945945946,8.3763365013365,388014.0,355324.1758241758,655.4290540540541,600.2097564597565
Bathurst,2145880.0,1965091.575091575,166.03837821108016,152.04979689659356,3272016,2996351.6483516484,253.1736304549675,231.84398393312043,1537446,1407917.5824175824,118.96053853296193,108.93822209978198,449383,411522.89377289376,34.771200866604765,31.84175903535235,300,274.7252747252747,0.02321262766945218,0.02125698504528588,130549,119550.3663003663,10.101284432064377,9.250260468923422,3894814,3566679.487179487,301.3628907458991,275.9733431739003,307008,281142.85714285716,23.754874651810585,21.75354821594376,0,0.0,0.0,0.0,403123,369160.2564102564,31.19181367997524,28.563931941369265,2393770,2192097.0695970696,185.2189724543485,169.61444363951327,2608170.0,2388434.0659340657,201.80826369545034,184.8061022852109,99814,91404.76190476191,7.723150727329,7.072482351033884,0,0.0,0.0,0.0,17242273.0,15789627.289377289,1334.128211080161,1221.7291310257883
Belledune,647753.0,593180.4029304029,336.84503380135203,308.4661481697363,458400,419780.2197802198,238.37753510140405,218.29444606355682,174460,159761.90476190476,90.72282891315653,83.07951365673675,16630,15228.937728937728,8.647945917836713,7.919364393623363,396094,362723.44322344323,205.9771190847634,188.6237354256075,7000,6410.25641025641,3.640145605824233,3.3334666720002133,845700,774450.5494505494,439.78159126365057,402.7303949300829,156000,142857.14285714284,81.1232449297972,74.2886858331476,0,0.0,0.0,0.0,316300,289652.01465201465,164.48257930317212,150.62507262195248,350200,320695.9706959707,182.11128445137805,166.76857550492497,485669.0,444751.8315018315,252.55798231929276,231.28020358909592,278281,254836.08058608058,144.71190847633906,132.5200627072702,0,0.0,0.0,0.0,4132487.0,3784328.7545787543,2148.9791991679667,1967.929669567735
Beresford,410274.0,375708.7912087912,92.94834617127322,85.11753312387657,774184,708959.706959707,175.39284096057997,160.61615472580584,70481,64543.04029304029,15.967603081105572,14.622347143869572,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25688,23523.809523809523,5.819664703217037,5.329363281334283,648841,594176.73992674,146.99614861803352,134.61185770882193,218135,199757.326007326,49.41889442682374,45.255397826761666,0,0.0,0.0,0.0,54494,49902.930402930404,12.345718169460806,11.305602719286453,318132,291329.6703296703,72.07340280924332,66.00128462384919,579552.0,530725.2747252746,131.29859537834164,120.23680895452529,192,175.82417582417582,0.04349796103307658,0.039833297649337525,72331,66237.17948717948,16.386724059809698,15.006157563928292,3172304.0,2905040.293040293,718.6914363389216,658.1423409697084
