municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,67011.0,59196.99646643109,222.62790697674419,196.66776234694714,31003,27387.809187279152,103.0,90.98939929328623,34700,30653.71024734982,115.28239202657808,101.8395689280725,0,0.0,0.0,0.0,1200,1060.070671378092,3.9867109634551494,3.5218294730169166,1000,883.3922261484098,3.3222591362126246,2.9348578941807633,90656,80084.80565371024,301.1827242524917,266.0624772548513,33557,29643.992932862187,111.48504983388705,98.48502635502388,100,88.33922261484098,0.33222591362126247,0.29348578941807635,10732,9480.565371024735,35.65448504983389,31.49689492034796,44044,38908.12720848056,146.32558139534885,129.26288109129754,7689.0,6792.402826855123,25.54485049833887,22.56612234835589,0,0.0,0.0,0.0,2972,2625.441696113074,9.87375415282392,8.72239766150523,324664.0,286805.6537102473,1078.6179401993356,952.8427033563033
Aroostook,45473.0,40170.49469964664,131.42485549132948,116.0996956637186,39140,34575.971731448764,113.121387283237,99.93055413713516,14145,12495.583038869258,40.88150289017341,36.11440184644294,8000,7067.137809187278,23.121387283236995,20.42525378377826,0,0.0,0.0,0.0,0,0.0,0.0,0.0,32736,28918.727915194344,94.61271676300578,83.58013848322065,21165,18696.996466431094,61.17052023121387,54.03756204170836,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1224,1081.2720848056535,3.53757225433526,3.1250638289180737,375.0,331.2720848056537,1.083815028901734,0.9574337711146061,5848,5166.077738515901,16.90173410404624,14.93086051594191,0,0.0,0.0,0.0,168106.0,148503.5335689046,485.8554913294798,429.2009640719786
Atholville,387728.0,342515.90106007067,294.40242976461656,260.0728178132655,135651,119833.03886925794,103.0,90.98939929328621,106600,94169.61130742049,80.9415337889142,71.50312172165565,151606,133927.5618374558,115.11465451784359,101.69139091682294,4000,3533.568904593639,3.0372057706909645,2.683043967041488,2900,2561.8374558303885,2.201974183750949,1.9452068761050787,423856,374431.0954063604,321.8344722854973,284.30607092358423,82027,72462.01413427561,62.28321943811693,55.02051187112803,0,0.0,0.0,0.0,126902,112104.24028268551,96.3568716780562,85.12091137637472,280029,247375.44169611306,212.626423690205,187.8325297616652,325822.0,287828.6219081272,247.39711465451785,218.54868785734791,30000,26501.766784452295,22.779043280182233,20.122829752811157,0,0.0,0.0,0.0,2057121.0,1817244.699646643,1561.9749430523918,1379.836522131088
Baker-Brook,96919.0,85617.49116607773,184.60761904761904,163.08093555443378,61697,54502.65017667844,117.51809523809524,103.81457176510179,47674,42114.840989399294,90.80761904761904,80.21874474171294,25284,22335.689045936393,48.16,42.54416961130742,0,0.0,0.0,0.0,0,0.0,0.0,0.0,110545,97654.59363957596,210.56190476190477,186.0087497896685,17015,15030.918727915194,32.40952380952381,28.63032138650513,0,0.0,0.0,0.0,16363,14454.94699646643,31.16761904761905,27.53323237422177,15235,13458.480565371025,29.01904761904762,25.63520107689719,50740.0,44823.321554770315,96.64761904761905,85.37775534241965,0,0.0,0.0,0.0,0,0.0,0.0,0.0,441472.0,389992.93286219076,840.8990476190476,742.8436816422682
Balmoral,259326.0,229086.57243816252,152.0082063305979,134.28286778321367,175718,155227.91519434628,103.0,90.98939929328621,58467,51649.29328621908,34.27139507620164,30.27508398957742,150000,132508.8339222615,87.92497069167644,77.67223559335375,0,0.0,0.0,0.0,3000,2650.1766784452298,1.7584994138335288,1.553444711867075,318459,281324.20494699647,186.66998827667058,164.9028164988256,93500,82597.17314487632,54.80656506447831,48.415693519857165,0,0.0,0.0,0.0,18646,16471.73144876325,10.929660023446658,9.655176699157826,38400,33922.26148409894,22.508792497069166,19.88409231189856,75017.0,66269.43462897526,43.97245017584994,38.844920650044116,10000,8833.922261484098,5.861664712778429,5.178149039556915,0,0.0,0.0,0.0,1200533.0,1060541.519434629,703.7121922626026,621.6538800906384
Bas-Caraquet,252666.0,223203.18021201412,171.7647858599592,151.73567655473428,151513,133845.406360424,103.0,90.98939929328621,38500,34010.600706713776,26.172671651937456,23.120734674856408,40000,35335.68904593639,27.192386131883072,24.021542519331334,0,0.0,0.0,0.0,4000,3533.568904593639,2.719238613188307,2.4021542519331334,237830,210097.17314487632,161.67912984364378,142.82608643431428,78000,68904.59363957596,53.02515295717199,46.8420079126961,0,0.0,0.0,0.0,42230,37305.653710247345,28.708361658735555,25.360743514784055,72400,63957.59717314487,49.218218898708365,43.47899195998972,128630.0,113630.74204946996,87.443915703603,77.24727535653975,31900,28180.212014134275,21.68592794017675,19.15718015916674,0,0.0,0.0,0.0,1077669.0,952004.4169611307,732.6097892590075,647.181792631632
Bath,80331.0,70963.7809187279,156.896484375,138.60113460689044,52736,46586.57243816254,103.0,90.98939929328621,35558,31411.660777385157,69.44921875,61.350899955830386,0,0.0,0.0,0.0,1000,883.3922261484098,1.953125,1.725375441696113,9923,8765.901060070672,19.380859375,17.12090050795053,56240,49681.97879858657,109.84375,97.0351148409894,35796,31621.90812720848,69.9140625,61.76153931095406,0,0.0,0.0,0.0,31228,27586.572438162544,60.9921875,53.88002429328622,59935,52946.11307420494,117.060546875,103.41037709805653,9315.0,8228.798586572439,18.193359375,16.071872239399294,4900,4328.621908127208,9.5703125,8.454339664310954,4477,3954.946996466431,8.744140625,7.724505852473498,381439.0,336960.2473498233,744.998046875,658.1254831051236
Bathurst,2454493.0,2168280.035335689,193.05434953594462,170.54271160419134,3675219,3246659.8939929325,289.06866446437,255.3610110109275,1634246,1443680.2120141343,128.53909076608463,113.55043353894402,449383,396981.44876325084,35.34552461853075,31.223961677147305,400,353.3568904593639,0.031461381154632685,0.027792739535894596,162281,143357.7738515901,12.763960987887367,11.275583911561277,4253936,3757893.992932862,334.5867547585339,295.5713381259133,312436,276003.53356890456,24.574170206072047,21.70863092409191,0,0.0,0.0,0.0,408199,360599.82332155475,32.10626081484977,28.3624212145316,2614119,2309292.402826855,205.60948560641813,181.63382120708314,2507395.0,2215013.250883392,197.21527450055058,174.2184403715111,190000,167844.52296819788,14.944156048450527,13.201551279549935,75784,66946.9964664311,5.960673273556709,5.265612432470591,18737891.0,16552907.243816253,1473.7998269624036,1301.943310037459
Belledune,644802.0,569613.074204947,376.85680888369376,332.9123753389521,488065,431152.8268551236,285.2513150204559,251.98879418768183,174960,154558.30388692577,102.25599064874342,90.33214721620442,15301,13516.784452296819,8.9427235534775,7.899932467736305,10000,8833.922261484098,5.844535359438924,5.163017101977848,7000,6183.745583038869,4.091174751607247,3.614111971384494,728500,643551.2367491166,425.77440093512564,376.12579587908624,160000,141342.75618374557,93.51256575102279,82.60827363164557,0,0.0,0.0,0.0,493000,435512.36749116605,288.135593220339,254.53674312750792,444600,392756.183745583,259.8480420806546,229.54774035393513,726676.0,641939.9293286218,424.708357685564,375.18406155968546,115914,102397.52650176678,67.74634716540035,59.84659643586603,0,0.0,0.0,0.0,4008818.0,3541358.657243816,2342.967855055523,2069.7595892716636
Beresford,522242.0,461344.5229681979,122.47701688555347,108.19524459854547,893196,789042.4028268551,209.4737335834897,185.04746782993786,81314,71832.1554770318,19.069887429643526,16.846190308872373,200000,176678.44522968197,46.90431519699813,41.434907417842865,0,0.0,0.0,0.0,26711,23596.289752650177,6.264305816135084,5.533839060190004,681020,601607.7738515901,159.7138836772983,141.09000324849674,176804,156187.27915194345,41.46435272045028,36.62928685552145,0,0.0,0.0,0.0,81602,72086.57243816253,19.137429643527206,16.905856575554065,372217,328813.6042402827,87.29291744840525,77.11388467173609,601806.0,531630.74204947,141.13649155722325,124.67887946751172,20000,17667.844522968197,4.690431519699812,4.143490741784286,0,0.0,0.0,0.0,3656912.0,3230487.632508834,857.624765478424,757.619050775993
Bertrand,155012.0,136936.3957597173,131.47752332485157,116.1462220184201,121937,107718.19787985865,103.42408821034775,91.36403552150861,41335,36515.01766784452,35.05937234944869,30.97117698714548,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2800,2473.4982332155478,2.374893977947413,2.097962878045418,223600,197526.50176678444,189.65224766751484,167.5373212610555,51050,45097.173144876324,43.299406276505515,38.25035890150664,0,0.0,0.0,0.0,26964,23819.78798586572,22.870229007633586,20.20338251557737,53650,47393.99293286219,45.504664970313826,40.198467288263096,76195.0,67310.07067137808,64.62680237489398,57.09081481881093,38150,33701.413427561834,32.357930449533505,28.584744213368815,0,0.0,0.0,0.0,790693.0,698492.0494699646,670.6471586089907,592.444486403702
Blacks Harbour,219288.0,193717.3144876325,230.34453781512605,203.4845740416308,195226,172461.13074204946,205.06932773109244,181.1566499391276,116019,102490.28268551236,121.86869747899159,107.65785996377349,58000,51236.749116607774,60.924369747899156,53.82011461828548,4540,4010.6007067137807,4.76890756302521,4.212815868396828,7435,6568.021201413427,7.809873949579832,6.899181934257801,176080,155547.703180212,184.9579831932773,163.3904445170294,50392,44515.90106007067,52.9327731092437,46.76040027318347,10330,9125.441696113074,10.850840336134453,9.585548000118775,39801,35159.89399293286,41.8077731092437,36.93266175728242,155862,137687.27915194345,163.72058823529412,144.62949490750364,109181.0,96449.64664310953,114.6859243697479,101.31265403687976,32225,28467.314487632506,33.84978991596638,29.90264126852154,0,0.0,0.0,0.0,1174379.0,1037437.2791519434,1233.5913865546217,1089.745041125991
