municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,48386.0,49985.53719008265,155.08333333333334,160.21005509641876,26832,27719.008264462813,86.0,88.84297520661158,22037,22765.495867768597,70.63141025641026,72.96633290951473,0,0.0,0.0,0.0,700,723.1404958677687,2.2435897435897436,2.3177579995761817,1200,1239.6694214876034,3.8461538461538463,3.9732994278448825,76000,78512.39669421488,243.5897435897436,251.64229709684258,23339,24110.537190082647,74.80448717948718,77.27736278872644,100,103.30578512396696,0.32051282051282054,0.33110828565374023,3200,3305.7851239669426,10.256410256410257,10.595465140919687,24142,24940.082644628103,77.37820512820512,79.93616232252597,2555.0,2639.4628099173556,8.189102564102564,8.459816698453063,0,0.0,0.0,0.0,0,0.0,0.0,0.0,228491.0,236044.42148760334,732.3429487179487,756.5526329730876
Aroostook,24033.0,24827.47933884298,60.53652392947103,62.53773133209818,34142,35270.6611570248,86.0,88.84297520661158,8475,8755.1652892562,21.347607052896727,22.053313071174305,11024,11388.429752066117,27.768261964735515,28.686221037949917,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28281,29215.909090909096,71.2367758186398,73.59171055644609,19172,19805.785123966944,48.29219143576826,49.88862751628953,0,0.0,0.0,0.0,0,0.0,0.0,0.0,500,516.5289256198348,1.2594458438287153,1.3010804171784252,8598.0,8882.231404958678,21.65743073047859,22.373378853800197,0,0.0,0.0,0.0,22825,23579.545454545456,57.49370277078086,59.3943210441951,157050.0,162241.7355371901,395.5919395465995,408.66935903574335
Atholville,305807.0,315916.32231404964,222.2434593023256,229.59035051893142,118336,122247.93388429753,86.0,88.84297520661157,79100,81714.87603305787,57.48546511627907,59.38581107053624,137328,141867.76859504133,99.80232558139535,103.10157601383817,2000,2066.1157024793392,1.4534883720930232,1.501537574476264,4800,4958.677685950413,3.488372093023256,3.603690178743033,324390,335113.6363636364,235.7485465116279,243.54188689217762,65167,67321.28099173555,47.35973837209303,48.92534955794735,0,0.0,0.0,0.0,101693,105054.75206611572,73.90479651162791,76.34793028060736,246591,254742.76859504136,179.20857558139534,185.13282601383818,152983.0,158040.28925619836,111.17950581395348,114.85486137805114,129300,133574.38016528927,93.96802325581395,97.07440418989046,296,305.7851239669422,0.21511627906976744,0.22222756102248706,1667791.0,1722924.5867768596,1212.0574127906978,1252.1254264366712
Baker-Brook,76334.0,78857.43801652893,121.3577106518283,125.36953579734329,54094,55882.231404958686,86.0,88.84297520661158,33331,34432.85123966943,52.990461049284576,54.74221182777333,47535,49106.40495867769,75.57233704292528,78.07059611872447,0,0.0,0.0,0.0,0,0.0,0.0,0.0,78445,81038.22314049587,124.71383147853736,128.83660276708406,14930,15423.553719008267,23.736089030206678,24.520753130378804,0,0.0,0.0,0.0,9700,10020.661157024795,15.421303656597773,15.931098818799356,12784,13206.611570247935,20.324324324324323,20.996202814384635,38531.0,39804.7520661157,61.25755166931638,63.282594699707,2036,2103.3057851239673,3.236883942766296,3.343888370626339,0,0.0,0.0,0.0,367720.0,379876.0330578513,584.610492845787,603.9364595514329
Balmoral,158775.0,164023.76033057852,80.39240506329114,83.05000523067267,169850,175464.87603305787,86.0,88.84297520661158,46052,47574.38016528926,23.31746835443038,24.08829375457684,169696,175305.78512396695,85.9220253164557,88.76242284757821,0,0.0,0.0,0.0,2500,2582.644628099174,1.2658227848101267,1.307668166126164,214605,221699.38016528927,108.66075949367088,112.25285071660217,75569,78067.14876033059,38.26278481012658,39.52767025839523,0,0.0,0.0,0.0,10463,10808.884297520663,5.297721518987342,5.472852808871221,21249,21951.44628099174,10.758987341772151,11.114656344805944,83885.0,86658.05785123968,42.473417721518985,43.877497646197305,0,0.0,0.0,0.0,0,0.0,0.0,0.0,952644.0,984136.3636363638,482.3513924050633,498.29689298043735
Bas-Caraquet,204489.0,211248.96694214878,115.20507042253521,119.01350250261903,152650,157696.28099173555,86.0,88.84297520661157,33300,34400.826446281,18.760563380281692,19.380747293679434,45000,46487.60330578513,25.35211267605634,26.19019904551275,0,0.0,0.0,0.0,4000,4132.2314049586785,2.2535211267605635,2.3280176929344667,207709,214575.41322314052,117.01915492957747,120.88755674543128,51000,52685.950413223145,28.732394366197184,29.68222558491445,0,0.0,0.0,0.0,15729,16248.966942148762,8.861408450704225,9.154347573041555,50505,52174.58677685951,28.453521126760563,29.39413339541381,70945.0,73290.28925619836,39.969014084507045,41.290303806308934,0,0.0,0.0,0.0,0,0.0,0.0,0.0,835327.0,862941.1157024794,470.6067605633803,486.16400884646725
Bath,55114.0,56935.950413223145,87.62162162162163,90.5182041545678,54094,55882.231404958686,86.0,88.84297520661158,28169,29100.20661157025,44.78378378378378,46.26423944605763,20058,20721.07438016529,31.88871224165342,32.94288454716262,0,0.0,0.0,0.0,2000,2066.1157024793392,3.179650238473768,3.2847626430514136,90535,93527.89256198348,143.9348171701113,148.69299294432986,26826,27712.809917355375,42.648648648648646,44.058521331248606,0,0.0,0.0,0.0,16000,16528.925619834714,25.437201907790143,26.27810114441131,51269,52963.842975206615,81.5087440381558,84.20324797330146,12841.0,13265.495867768597,20.414944356120827,21.0898185497116,0,0.0,0.0,0.0,1052,1086.7768595041323,1.6724960254372019,1.7277851502450434,357958.0,369791.32231404964,569.0906200317964,587.9035330906989
Bathurst,1814339.0,1874317.1487603309,131.3310893955845,135.67261301196748,3084801,3186777.892561984,223.29359391965255,230.6752003302196,1336854,1381047.520661157,96.76829533116178,99.96724724293573,449383,464238.6363636364,32.52862830256967,33.603954858026526,600,619.8347107438017,0.04343105320304017,0.04486679049900845,112150,115857.43801652893,8.117987694534925,8.38635092410633,3166461,3271137.396694215,229.2045602605863,236.78157051713464,260990,269617.76859504136,18.89178429243576,19.516306087227026,0,0.0,0.0,0.0,314834,325241.7355371901,22.789287006876584,23.542651866608043,2190056,2262454.545454546,158.52739775606224,163.76797288849409,2506817.0,2589686.9834710746,181.45617082880926,187.4547219305881,83400,86157.02479338844,6.036916395222584,6.236483879362174,209509,216434.91735537193,15.16532754252624,15.666660684427935,15530194.0,16043588.842975209,1124.1544697792256,1161.3166010115967
Belledune,338067.0,349242.76859504136,164.11019417475728,169.53532456069968,177160,183016.52892561984,86.0,88.84297520661157,140290,144927.68595041323,68.10194174757281,70.35324560699671,24728,25545.454545454548,12.003883495145631,12.40070609002648,308239,318428.7190082645,149.63058252427186,154.5770480622643,7000,7231.404958677686,3.3980582524271843,3.5103907566396537,351460,363078.5123966943,170.61165048543688,176.25170504693898,137211,141746.9008264463,66.60728155339805,68.80917515846907,0,0.0,0.0,0.0,176977,182827.479338843,85.9111650485437,88.75120356254514,262880,271570.2479338843,127.6116504854369,131.83021744363316,195580.0,202045.45454545456,94.94174757281553,98.08031774051192,143435,148176.652892562,69.62864077669903,71.93041402551553,284,293.38842975206614,0.1378640776699029,0.1424215678408088,2263311.0,2338131.1983471075,1098.6946601941747,1135.0151448286929
Beresford,364531.0,376581.611570248,77.2311440677966,79.78423973945931,594999,614668.3884297521,126.05911016949153,130.22635348087968,73640,76074.38016528926,15.601694915254237,16.11745342484942,8000,8264.462809917357,1.694915254237288,1.7509455105757112,300,309.91735537190084,0.0635593220338983,0.06566045664658916,22212,22946.28099173554,4.70593220338983,4.861500210113462,574129,593108.4710743802,121.6375,125.6585743801653,177565,183434.91735537193,37.619703389830505,38.863329948172016,0,0.0,0.0,0.0,71914,74291.3223140496,15.236016949152543,15.739686930942712,276525,285666.32231404964,58.585805084745765,60.52252591399357,466381.0,481798.55371900834,98.80953389830509,102.07596477097634,200,206.6115702479339,0.0423728813559322,0.043773637764392775,0,0.0,0.0,0.0,2630396.0,2717351.2396694217,557.2872881355933,575.7100084045385
Bertrand,108575.0,112164.25619834712,78.73459028281363,81.33738665579922,118594,122514.46280991737,86.0,88.84297520661158,26500,27376.033057851244,19.216823785351703,19.852090687346806,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,173900,179648.76033057855,126.10587382160986,130.2746630388532,61900,63946.28099173554,44.88759970993473,46.37148730365159,0,0.0,0.0,0.0,9050,9349.173553719009,6.562726613488035,6.779676253603342,49650,51291.32231404959,36.004350978970265,37.19457745761392,68655.0,70924.5867768595,49.786076867295144,51.43189759018093,0,0.0,0.0,0.0,15429,15939.04958677686,11.18854242204496,11.558411593021654,632253.0,653153.9256198348,458.4865844815083,473.64316578668223
Blacks Harbour,166753.0,172265.49586776862,145.25522648083623,150.05705214962424,220926,228229.33884297524,192.44425087108013,198.80604428830597,70136,72454.54545454546,61.09407665505226,63.11371555273995,58000,59917.355371900834,50.52264808362369,52.1928182682063,1653,1707.6446280991738,1.4398954703832754,1.4874953206438797,3835,3961.7768595041325,3.3405923344947737,3.451025138940882,141176,145842.9752066116,122.97560975609755,127.0409191695223,44950,46435.950413223145,39.15505226480836,40.44943415785988,0,0.0,0.0,0.0,35256,36421.48760330579,30.71080139372822,31.726034497653124,98411,101664.25619834712,85.72386759581882,88.55771445849052,69666.0,71969.00826446281,60.684668989547035,62.69077374953207,59275,61234.504132231414,51.633275261324044,53.3401603939298,0,0.0,0.0,0.0,970037.0,1002104.3388429753,844.9799651567944,872.9131871454489
Blackville,118926.0,122857.43801652893,124.26959247648902,128.37767817819116,156000,161157.02479338844,163.00940438871473,168.398145029664,38475,39746.90082644628,40.20376175548589,41.53281173087386,0,0.0,0.0,0.0,1000,1033.0578512396696,1.044932079414838,1.0794752886516923,3500,3615.702479338843,3.6572622779519333,3.778163510280923,115032,118834.71074380167,120.20062695924764,124.17420140418147,37795,39044.42148760331,39.4932079414838,40.79876853459071,0,0.0,0.0,0.0,5400,5578.512396694216,5.6426332288401255,5.829166558719138,31000,32024.793388429756,32.39289446185998,33.46373394820246,500.0,516.5289256198348,0.522466039707419,0.5397376443258461,9000,9297.520661157027,9.404388714733543,9.715277597865231,6034,6233.471074380166,6.305120167189132,6.513553891724311,522662.0,539940.0826446281,546.1462904911181,564.2007133172708
