cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
124.8,0.8012820512820513,Alma,PPSA,232,301,0.01462041121789822,25388000,20342948.71794872,109431.03448275862,87685.12378426173,86559.0,49206,46555,0,500,800,98685,30612,100,9269,47000,28040.0,10640,666,408632.0,371183,9129,12820,12000,3500,0,0,0,408632
124.8,0.8012820512820513,Aroostook,PPSA,351,346,0.01229995805760089,8583200,6877564.102564103,24453.561253561253,19594.19972240485,63348.0,45712,16000,13000,0,0,34346,23514,0,0,1000,400.0,4132,4956,206408.0,105573,94580,0,200,6055,0,0,0,206408
124.8,0.8012820512820513,Atholville,MPSA,1237,1317,0.01455928229885317,123828700,99221714.74358974,100104.04203718674,80211.57214518168,394027.0,396301,107500,167740,4000,3000,426605,85925,0,132660,120200,310598.0,2000,0,2150556.0,1802857,162883,0,44000,102606,19000,15000,4210,2150556
124.8,0.8012820512820513,Baker-Brook,PPSA,585,525,0.013385788314763,24160400,19359294.871794872,41299.82905982906,33092.8117466579,129455.0,72256,46300,31736,0,2661,99000,24015,0,19383,11500,37594.0,19920,5419,499239.0,323406,99373,48500,21460,6500,0,0,0,499239
124.8,0.8012820512820513,Balmoral,PPSA,1719,1706,0.01429101528697418,82625900,66206650.64102565,48066.259453170445,38514.63097209171,386745.0,290789,67792,146000,0,2575,263297,93839,0,32069,270604,150543.0,0,0,1704253.0,1180808,253862,159805,100000,8092,0,42,1645,1704254
124.8,0.8012820512820513,Bas-Caraquet,PPSA,1380,1471,0.01449498786689474,58373350,46773517.62820513,42299.52898550725,33893.85335377183,331695.0,221475,46000,0,0,4000,316365,83515,0,64764,117527,66094.0,61500,0,1312935.0,846121,288110,87388,0,30173,0,60000,1143,1312935
124.8,0.8012820512820513,Bath,PPSA,532,512,0.01440001592613811,22604350,18112459.935897436,42489.37969924812,34045.97732311548,103329.0,84388,36827,0,0,7455,59030,40029,0,17420,66729,63220.0,6000,0,484427.0,325503,85856,2994,14825,4400,10300,40081,468,484427
124.8,0.8012820512820513,Bathurst,municipal,12275,12714,0.01774999992510226,1001365300,802376041.6666667,81577.62118126273,65366.68363883232,3101878.0,5176358,2111680,724383,20000,176360,4696664,361742,0,778624,3213038,2954575.0,50985,0,23366287.0,17774234,2455499,1155654,1425450,484938,0,67897,2615,23366287
124.8,0.8012820512820513,Belledune,PPSA,1548,1711,0.01141477425182566,383510344,307299955.1282051,247745.70025839793,198514.1828993573,856177.0,556062,212000,45763,7000,7000,761000,188000,0,492813,392000,603626.0,680377,0,4801818.0,4377684,242488,22269,116200,16500,8200,7400,11077,4801818
124.8,0.8012820512820513,Beresford,municipal,4351,4264,0.01559343317150325,251570450,201578886.21794873,57818.99563318778,46329.32342402867,765740.0,1157634,114213,240000,0,32802,748303,203032,0,114191,533719,583688.0,389780,0,4883102.0,3922847,726561,75697,63250,21400,15300,20785,37262,4883102
124.8,0.8012820512820513,Bertrand,PPSA,1137,1179,0.014380000040435,49462100,39633092.94871795,43502.286719437114,34857.60153801051,216106.0,189957,46100,0,0,2000,266100,78538,0,67382,147350,98077.0,14400,0,1126010.0,711265,222990,93784,81900,7987,0,0,8084,1126010
124.8,0.8012820512820513,Blacks Harbour,PPSA,982,952,0.01558471909825375,62642900,50194631.410256416,63791.14052953157,51114.69593712466,236840.0,194109,170583,50000,4050,30675,178398,56000,0,48450,239770,115506.0,70500,9633,1404514.0,976272,170595,150527,80000,17620,0,9500,0,1404514
124.8,0.8012820512820513,Blackville,PPSA,990,931,0.0132041776966238,43593400,34930608.974358976,44033.73737373737,35283.44340844341,129948.0,162459,61187,0,0,1500,134859,70061,0,26720,65000,36288.0,150570,0,838592.0,575615,164219,89705,0,4600,0,4386,67,838592
124.8,0.8012820512820513,Bouctouche,MPSA,2423,2383,0.01167499793689101,198729200,159238141.02564102,82017.82913743293,65719.41437294305,533483.0,412500,141000,0,0,22500,647900,184000,0,306801,1217424,310734.0,2109,315910,4094361.0,2320163,88217,169012,853160,416040,0,247769,0,4094361
