municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Alma,371183,297422.2756410257,1599.926724137931,1281.992567418214,9129,7314.903846153847,39.349137931034484,31.529757957559685,12820,10272.435897435898,55.258620689655174,44.2777409372237,12000,9615.384615384615,51.724137931034484,41.44562334217507,3500,2804.4871794871797,15.086206896551724,12.088306808134394,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,408632,327429.4871794872,1761.344827586207,1411.333996463307
Aroostook,105573,84593.75,300.77777777777777,241.00783475783476,94580,75785.25641025642,269.45868945868943,215.91241142523197,0,0.0,0.0,0.0,200,160.25641025641028,0.5698005698005698,0.4565709693914823,6055,4851.76282051282,17.25071225071225,13.822686098327123,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,206408,165391.02564102566,588.05698005698,471.19950325078537
Atholville,1802857,1444596.9551282052,1457.443007275667,1167.822922496528,162883,130515.22435897436,131.6758286176233,105.50947805899301,0,0.0,0.0,0.0,44000,35256.41025641026,35.56992724333064,28.501544265489294,102606,82216.34615384616,82.94745351657235,66.4643057023817,19000,15224.358974358975,15.359741309620048,12.307485023734014,15000,12019.23076923077,12.126111560226354,9.71643554505317,4210,3373.397435897436,3.4033953112368636,2.7270795763115894,2150556,1723201.9230769232,1738.5254648342764,1393.049250668491
Baker-Brook,323406,259139.4230769231,552.8307692307692,442.9733727810651,99373,79625.80128205128,169.86837606837608,136.1124808240193,48500,38862.17948717949,82.90598290598291,66.43107604646067,21460,17195.51282051282,36.68376068376068,29.394039009423626,6500,5208.333333333334,11.11111111111111,8.903133903133904,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,499239,400031.25,853.4,683.8141025641025
Balmoral,1180808,946160.2564102565,686.9156486329261,550.4131799943319,253862,203415.06410256412,147.68004653868527,118.33337062394655,159805,128048.87820512822,92.96393251890635,74.49033054399547,100000,80128.20512820513,58.17335660267597,46.61326650855447,8092,6483.974358974359,4.70738801628854,3.7719455258722276,0,0.0,0.0,0.0,42,33.65384615384615,0.02443280977312391,0.019577571933592875,1645,1318.1089743589744,0.9569517161140197,0.7667882340657209,1704254,1365588.141025641,991.4217568353694,794.4084590026998
Bas-Caraquet,846121,677981.5705128205,613.1311594202898,491.29099312523226,288110,230857.3717948718,208.7753623188406,167.28795057599407,87388,70022.4358974359,63.32463768115942,50.74089557785211,0,0.0,0.0,0.0,30173,24177.083333333336,21.86449275362319,17.519625603864736,0,0.0,0.0,0.0,60000,48076.92307692308,43.47826086956522,34.83835005574136,1143,915.8653846153846,0.8282608695652174,0.6636705685618729,1312935,1052031.25,951.4021739130435,762.3414855072464
Bath,325503,260819.71153846156,611.8477443609023,490.2626156737999,85856,68794.8717948718,161.38345864661653,129.313668787353,2994,2399.0384615384614,5.62781954887218,4.509470792365529,14825,11879.00641025641,27.866541353383457,22.328959417775206,4400,3525.641025641026,8.270676691729323,6.627144785039523,10300,8253.205128205129,19.360902255639097,15.513543474069792,40081,32116.1858974359,75.34022556390977,60.36877048390206,468,375.0,0.8796992481203008,0.7048872180451128,484427,388162.66025641025,910.577067669173,729.62906063235
Bathurst,17774234,14242174.67948718,1448.0027698574338,1160.2586296934567,2455499,1967547.2756410257,200.0406517311609,160.28898375894303,1155654,926004.8076923077,94.14696537678208,75.4382735390882,1425450,1142187.5,116.12627291242363,93.0498981670061,484938,388572.1153846154,39.50615071283096,31.655569481435062,0,0.0,0.0,0.0,67897,54404.64743589744,5.53132382892057,4.432150503942765,2615,2095.3525641025644,0.2130346232179226,0.17070081988615596,23366287,18722986.378205128,1903.5671690427698,1525.2942059637578
Belledune,4377684,3507759.6153846155,2827.9612403100773,2265.994583581793,242488,194301.28205128206,156.64599483204134,125.5176240641357,22269,17843.75,14.385658914728682,11.526970284237725,116200,93108.97435897436,75.06459948320413,60.14791625256741,16500,13221.153846153848,10.65891472868217,8.540797058238919,8200,6570.512820512821,5.297157622739018,4.244517325912676,7400,5929.48717948718,4.780361757105943,3.8304180746041214,11077,8875.801282051283,7.155684754521964,5.733721758431061,4801818,3847610.576923077,3101.9496124031007,2485.5365483999203
Beresford,3922847,3143306.891025641,901.5966444495518,722.4332086935511,726561,582180.2884615385,166.98712939554125,133.80378957976063,75697,60654.64743589744,17.397609744886232,13.940392423787046,63250,50681.08974358975,14.536888071707654,11.648147493355493,21400,17147.4358974359,4.9184095610204555,3.941033302099724,15300,12259.615384615385,3.5164330039071476,2.8176546505666247,20785,16654.647435897437,4.777062744196736,3.8277746347730264,37262,29857.371794871797,8.56400827396001,6.862186116955136,4883102,3912741.9871794875,1122.2941852447714,899.2741868948489
