cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
123.0,0.8130081300813008,Blackville,PPSA,990,931,0.01300095145729244,43512200,35375772.35772358,43951.71717171717,35733.103391639976,124299.0,156572,60299,0,0,1500,133232,69964,0,26679,45000,16475.0,128515,0,762535.0,565700,116199,75125,0,1000,0,4386,125,762535
123.0,0.8130081300813008,Bouctouche,MPSA,2423,2383,0.01167499955462452,190850200,155162764.22764227,78766.07511349567,64037.45944186639,502265.0,372500,140200,10000,0,22500,677320,178200,0,245486,1189470,310835.0,53814,0,3702590.0,2228176,129871,150788,770445,119300,0,171,303839,3702590
123.0,0.8130081300813008,Cambridge-Narrows,PPSA,620,717,0.01067299619863067,76709200,62365203.25203252,123724.51612903226,100589.03750327826,156931.0,108003,74093,0,0,2000,245983,63680,12000,47046,28000,1400.0,114884,9,854029.0,818717,27056,5650,0,2600,0,6,0,854029
123.0,0.8130081300813008,Campbellton,MPSA,7385,7384,0.01750399891422355,455342350,370197032.5203252,61657.73188896412,50128.23730810091,1287358.0,2221089,682565,25000,4100,89830,3158091,417325,0,288907,2303681,1645128.0,12741,0,12135815.0,7970312,2353728,186638,693410,431025,39000,373084,88618,12135815
123.0,0.8130081300813008,Canterbury,PPSA,336,360,0.01369839449541284,12556800,10208780.487804879,37371.42857142857,30383.275261324045,67530.0,49222,52768,0,0,4800,41900,27336,0,266,10000,28742.0,0,0,282564.0,172008,55428,54359,0,0,0,0,769,282564
123.0,0.8130081300813008,Cap-Pelé,PPSA,2256,2279,0.01200399751850418,174007950,141469878.04878047,77131.1835106383,62708.2792769417,480374.0,337000,163995,0,5500,0,439009,143086,20000,189169,673781,166994.0,206901,0,2825809.0,2088791,148753,112032,275827,66003,0,133004,1399,2825809
123.0,0.8130081300813008,Caraquet,PPSA,4169,4156,0.01471700040280238,318108845,258625077.23577234,76303.39289997601,62035.2787804683,1234403.0,908955,139163,69000,13500,24870,1157080,224130,0,778879,626572,630788.0,222660,0,6030000.0,4681608,779815,194804,123050,241613,6000,433,2677,6030000
123.0,0.8130081300813008,Centreville,PPSA,542,523,0.01259040537642096,34967500,28428861.788617887,64515.68265682657,52451.77451774518,87181.0,101021,50700,0,200,5800,170148,35589,0,31350,64900,39951.0,0,0,586840.0,440255,50155,81681,12900,250,0,0,1599,586840
123.0,0.8130081300813008,Charlo,PPSA,1324,1376,0.01410599606955795,69915800,56842113.82113821,52806.49546827794,42932.11013681134,283764.0,232511,86500,30000,4000,3000,399734,82000,0,45443,72000,169032.0,0,0,1407984.0,986232,230746,143611,12000,30500,0,4858,37,1407984
123.0,0.8130081300813008,Chipman,PPSA,1236,1291,0.01359999695351831,65649500,53373577.23577236,53114.482200647246,43182.505854184754,358640.0,143287,111385,0,3000,4200,255960,91118,0,6250,207383,78126.0,8550,18718,1286617.0,892833,203716,83808,31000,75260,0,0,0,1286617
123.0,0.8130081300813008,Clair,PPSA,857,848,0.01238125110467462,69811281,56757139.02439024,81460.07117852976,66227.70014514614,240016.0,112584,50936,71502,0,1200,106876,45100,0,44032,166190,89585.0,44000,134059,1106080.0,864351,56560,29185,30000,125984,0,0,0,1106080
123.0,0.8130081300813008,Dalhousie,PPSA,3512,3676,0.0166432602701117,247653100,201343983.7398374,70516.25854214124,57330.2914976758,796435.0,856711,402901,430565,5000,18000,1595569,116500,0,432537,741536,551699.0,0,0,5947453.0,4121755,847508,104276,162141,38787,9635,644667,18684,5947453
123.0,0.8130081300813008,Dieppe,MPSA,23310,18565,0.01564499966207548,2534589700,2060642032.5203252,108734.00686400686,88401.63159675355,4555648.0,4699936,4025566,1177000,14800,976259,5874956,1034772,0,2506271,8010712,7392293.0,3188170,0,43456383.0,39653655,871177,232199,1109258,862143,0,372536,355415,43456383
123.0,0.8130081300813008,Doaktown,PPSA,793,888,0.01330001965543564,54692250,44465243.90243902,68968.78940731399,56072.18651001137,209201.0,162324,68540,0,1000,1800,186310,61558,0,30088,130000,84300.0,13490,11138,959749.0,727408,119789,30171,37800,18800,10447,15334,0,959749
123.0,0.8130081300813008,Dorchester,MPSA,1167,1119,0.01523608056119117,41575850,33801504.06504065,35626.263924592975,28964.442215116236,226287.0,141956,122478,52364,3650,950,127105,41976,3794,18683,123295,4200.0,33023,0,899761.0,633453,130746,42606,0,5510,12140,75000,306,899761
123.0,0.8130081300813008,Drummond,municipal,775,839,0.01215027087528198,51998100,42274878.048780486,67094.32258064517,54548.229740361916,230942.0,104255,94052,47828,3500,8850,72009,102340,0,21949,16000,29089.0,28434,7518,766766.0,631791,33775,100000,0,1200,0,0,0,766766
123.0,0.8130081300813008,Edmundston,municipal,16032,16643,0.01614574989396087,1286350658,1045813543.0894309,80236.44323852296,65232.88068172598,3115313.0,4340843,1769466,536820,5870,1203238,6545951,695895,0,1142706,3588725,4845563.0,636193,0,28426583.0,20769096,2576981,1183181,1371680,151916,54000,2314979,4750,28426583
123.0,0.8130081300813008,Eel River Crossing,PPSA,1209,1168,0.01339999475544897,41948300,34104308.94308943,34696.69148056245,28208.69226061988,195534.0,183646,77703,40968,3285,1304,194006,68445,0,34497,27325,52538.0,48994,0,928245.0,562107,234196,118649,0,9200,0,0,4093,928245
123.0,0.8130081300813008,Florenceville-Bristol,PPSA,1639,1539,0.01289900041157329,201057750,163461585.36585367,122670.98840756559,99732.51090045983,417254.0,458370,133178,0,2000,7453,561614,95667,39825,343575,803720,169923.0,424367,0,3456946.0,2593444,311719,165192,239119,105598,3000,23001,15873,3456946
123.0,0.8130081300813008,Fredericton,municipal,56224,50535,0.01411860294888966,6392645032,5197272383.739838,113699.57726237905,92438.6807011212,11671380.0,18613450,13112357,1000612,97278,1302581,18813519,2782227,14049,7629427,6697355,7227745.0,15132393,0,104094373.0,90255217,4294351,890779,6541499,1612780,218060,40000,241687,104094373
123.0,0.8130081300813008,Fredericton Junction,PPSA,752,715,0.01329241104928957,36646700,29794065.040650405,48732.313829787236,39619.76734129043,150730.0,84161,92204,26684,1200,17600,243460,43700,0,3000,19000,62743.0,7505,0,751987.0,487123,83374,102600,0,21000,0,32200,25690,751987
123.0,0.8130081300813008,Gagetown,PPSA,698,719,0.0121999987553199,56239350,45723048.780487806,80572.13467048711,65505.800545111466,147277.0,96723,87265,0,500,3600,267413,58847,9312,38421,18568,56605.0,13410,0,797941.0,686120,35945,23930,0,22325,0,0,29621,797941
123.0,0.8130081300813008,Grand Bay-Westfield,PPSA,5117,4981,0.01370035354872713,353289350,287227113.8211382,69042.2806331835,56131.93547413293,672437.0,815234,594219,0,10498,21135,1572086,803,0,345145,482699,293472.0,750000,0,5557728.0,4840189,352750,234821,42083,34946,0,25218,27721,5557728
123.0,0.8130081300813008,Grand Falls/Grand-Sault,municipal,5706,5650,0.01449080598216418,516968760,420299804.8780488,90600.90431125132,73659.2717977653,1258569.0,1777243,218309,180000,0,6000,1586931,265040,0,743805,1982851,1769042.0,268534,0,10056324.0,7491294,578820,651404,1120075,137200,0,39316,38215,10056324
123.0,0.8130081300813008,Grand Manan,PPSA,2377,2460,0.01121211715128303,167900850,136504756.09756097,70635.61211611275,57427.3269236689,424536.0,473356,108050,0,2500,11000,400925,314600,13550,26750,213187,222525.0,32300,0,2243279.0,1882524,266011,6400,36740,30775,17810,620,2399,2243279
123.0,0.8130081300813008,Grande-Anse,PPSA,738,758,0.01445998867355967,33284950,27060934.95934959,45101.55826558266,36667.93354925419,219181.0,123535,71699,0,0,0,230203,51000,0,17195,112886,72745.0,0,0,898444.0,481300,179867,173394,59879,3838,0,0,166,898444
123.0,0.8130081300813008,Hampton,MPSA,4292,4004,0.01249999853011644,340163000,276555284.55284554,79255.12581547064,64435.06163859402,917028.0,582665,424426,0,15841,108982,962811,219204,0,139761,1246543,612321.0,261400,53195,5544177.0,4252037,201483,351170,412955,260094,0,66438,0,5544177
123.0,0.8130081300813008,Hartland,PPSA,947,947,0.01469835392133459,81475450,66240203.25203252,86035.32206969376,69947.4163168242,176826.0,213435,138408,53224,2000,29700,406263,61135,0,121938,289475,109687.0,78000,0,1680091.0,1197555,90392,134184,61600,83662,0,41900,70798,1680091
123.0,0.8130081300813008,Harvey,PPSA,363,352,0.01193866948075257,18525850,15061666.666666666,51035.39944903581,41492.194674012855,73273.0,40023,20964,0,500,1504,48263,20398,10524,15070,24223,15332.0,3829,0,273903.0,221174,20360,6777,4040,3256,7924,7,10365,273903
123.0,0.8130081300813008,Hillsborough,PPSA,1350,1292,0.01345962341083006,70142750,57026626.01626016,51957.59259259259,42241.94519722975,239708.0,190040,130340,7560,3000,3800,519076,67532,9800,80713,221710,56620.0,3000,0,1532899.0,944095,212116,109584,107000,11200,0,124678,24226,1532899
123.0,0.8130081300813008,Lac Baker,PPSA,719,721,0.01021557344124893,46554900,37849512.19512195,64749.51321279555,52641.88066080939,82832.0,102097,46600,0,500,3000,147546,40000,25000,40262,35220,52860.0,4000,0,579917.0,475585,41121,33386,557,28300,0,0,968,579917
123.0,0.8130081300813008,Lamèque,PPSA,1432,1422,0.01500001193539609,83784400,68117398.37398374,58508.659217877095,47568.015624290325,390692.0,267429,141702,2000,0,500,248629,76230,0,113568,250869,173221.0,0,53062,1717902.0,1256767,203243,140031,47900,69120,0,841,0,1717902
123.0,0.8130081300813008,Le Goulet,PPSA,817,908,0.01597125646439017,20651600,16789918.699186992,25277.35618115055,20550.69608223622,212457.0,105366,13000,0,800,4243,115850,44219,0,8981,3300,28409.0,0,0,536625.0,329832,182050,11411,3089,9500,0,0,743,536625
123.0,0.8130081300813008,Maisonnette,PPSA,573,599,0.01448959874521979,24737400,20111707.31707317,43171.7277486911,35098.96564934235,107749.0,92652,50240,0,0,0,79100,46580,0,8910,52006,20707.0,0,5819,463763.0,358435,88907,9231,0,3990,3200,0,0,463763
123.0,0.8130081300813008,McAdam,PPSA,1284,1404,0.01573800218223446,44724800,36361626.01626016,34832.39875389408,28319.02337714966,312786.0,263570,85500,12000,0,7850,174000,99650,0,15300,94500,46932.0,0,44196,1156284.0,703879,391945,10368,8500,36500,0,5092,0,1156284
123.0,0.8130081300813008,Meductic,PPSA,228,155,0.01133580381636581,13195800,10728292.68292683,57876.31578947369,47053.91527599487,56630.0,40716,38843,0,0,2700,34653,15437,0,219,20700,9400.0,0,658,219956.0,149585,30707,38163,1500,0,0,0,0,219956
123.0,0.8130081300813008,Memramcook,PPSA,4831,4638,0.01381199979217501,266570450,216723943.0894309,55179.14510453322,44861.09358092132,819307.0,692179,237635,117093,7325,10910,1205325,280386,0,201250,794317,337252.0,603535,0,5306514.0,3681871,713485,76476,201643,36864,363937,170930,61308,5306514
123.0,0.8130081300813008,Millville,PPSA,307,303,0.01453681575054057,10544400,8572682.926829267,34346.579804560264,27924.048621593705,58716.0,29191,79180,0,200,2100,30900,28300,0,9000,40200,32193.0,250,0,310230.0,153282,45863,98655,1200,750,0,0,10480,310230
123.0,0.8130081300813008,Minto,PPSA,2505,2681,0.01290799886651385,104632950,85067439.02439024,41769.64071856288,33959.05749476656,322372.0,264835,120000,0,500,15300,621118,187500,0,44500,206550,141507.0,211878,0,2136060.0,1350602,487393,188458,43500,64800,0,403,904,2136060
123.0,0.8130081300813008,Miramichi,municipal,17811,18129,0.01729899998994654,1293087000,1051290243.902439,72600.47161866262,59024.773673709446,2387399.0,4802916,2289970,497970,765587,49612,5878469,1216920,0,1228079,3590090,2883336.0,2462015,0,28052363.0,22369112,3215226,784042,784122,193579,0,705992,290,28052363
123.0,0.8130081300813008,Moncton,MPSA,69074,64128,0.01639299998376612,6994632350,5686692967.479674,101262.88256073197,82327.54679734306,17086318.0,17712952,12303877,3196874,43237,2506076,28827418,3485421,0,4259717,18799781,20609180.0,9879412,0,138710263.0,114663008,10423174,868308,8521269,2790902,0,15841,1427761,138710263
123.0,0.8130081300813008,Nackawic,PPSA,1049,977,0.01306314019460813,131459050,106877276.42276423,125318.44613918017,101884.91556030908,237902.0,193011,163167,71000,3350,23346,354886,96435,0,30265,385324,62639.0,331000,0,1952325.0,1717268,102778,53389,57500,9687,0,0,11703,1952325
123.0,0.8130081300813008,New Maryland,PPSA,4232,4248,0.0117580990514432,334813900,272206422.7642276,79114.8156899811,64320.98836583829,727637.0,592772,235215,96544,10000,61628,496692,260000,0,145921,596316,676450.0,456300,0,4355475.0,3936775,133229,94005,102000,38200,0,50000,1266,4355475
123.0,0.8130081300813008,Nigadoo,municipal,952,927,0.01387499566117854,43214500,35133739.83739837,45393.382352941175,36905.188904830226,200585.0,222367,24641,0,0,6593,252539,71578,0,9579,37765,17954.0,600,1847,846048.0,599601,138570,66777,38700,2400,0,0,0,846048
123.0,0.8130081300813008,Norton,PPSA,1301,1314,0.01166310255073791,61586100,50070000.0,47337.50960799385,38485.78016910069,124498.0,184749,110798,0,2000,0,530751,95198,0,49616,12100,36442.0,840,0,1146992.0,718285,189009,208663,0,21000,0,10000,35,1146992
123.0,0.8130081300813008,Néguac,PPSA,1678,1623,0.0128839908459256,101659650,82650121.95121951,60583.8200238379,49255.138230762524,380710.0,322405,150385,0,2000,5200,532115,91030,0,129895,126830,98615.0,50000,0,1889185.0,1309782,236460,164932,0,122501,0,49266,6244,1889185
123.0,0.8130081300813008,Oromocto,MPSA,8932,8402,0.01221610821744722,1048864808,852735616.2601626,117427.76623376623,95469.7286453384,2528063.0,1695872,2811682,620344,29015,203670,2720020,497045,0,327315,1739184,134655.0,2878782,0,16185647.0,12813046,643206,526000,752799,896083,45300,234351,274862,16185647
123.0,0.8130081300813008,Paquetville,PPSA,706,642,0.01253770193577729,41337400,33607642.27642276,58551.55807365439,47602.89274280844,216920.0,131790,82092,0,6000,10771,96200,34081,0,16921,9500,196528.0,0,4575,805378.0,518276,72649,112319,7510,52000,42624,0,0,805378
123.0,0.8130081300813008,Perth-Andover,PPSA,1778,1797,0.01229999864765487,107221150,87171666.66666667,60304.35883014623,49027.93400824897,289307.0,321870,174200,37000,2000,5000,290500,96000,0,148600,539224,0.0,268991,0,2172692.0,1318820,250822,156974,195020,44700,0,102790,103565,2172692
123.0,0.8130081300813008,Petit-Rocher,municipal,1908,1949,0.01493713530891961,91601500,74472764.22764227,48009.17190775681,39031.84707947708,206094.0,464462,69062,50000,0,13213,436619,152401,0,36208,358053,135416.0,54000,0,1975528.0,1368264,342779,107037,119000,15372,0,21240,1836,1975528
123.0,0.8130081300813008,Petitcodiac,PPSA,1429,1368,0.01279399870661781,86981250,70716463.41463414,60868.6144156753,49486.67838672788,195074.0,214917,102100,0,5000,2000,579780,82500,0,39000,291940,67700.0,146967,0,1726978.0,1112838,197167,135525,147500,50200,0,46,83702,1726978
123.0,0.8130081300813008,Plaster Rock,PPSA,1135,1150,0.01582564296612557,61575950,50061747.967479676,54251.93832599119,44107.26693170016,154623.0,192815,128339,0,2000,4100,159875,77278,0,82467,428658,205213.0,0,0,1435368.0,974479,169089,141755,92240,20676,0,14,37115,1435368
123.0,0.8130081300813008,Pointe-Verte,municipal,976,971,0.01569997699609512,34559350,28097032.520325202,35409.17008196721,28787.943156070905,327304.0,205066,29776,0,0,6759,150446,62399,0,41221,1997,18121.0,31603,0,874692.0,542581,209642,58040,2460,15698,0,23693,22578,874692
123.0,0.8130081300813008,Port Elgin,PPSA,418,451,0.0130264188157303,21902950,17807276.422764227,52399.4019138756,42601.13976737853,111649.0,58855,94055,14450,2700,0,99938,29074,0,12946,31000,27100.0,3709,0,485476.0,285317,54587,91875,0,23400,11700,0,18597,485476
123.0,0.8130081300813008,Quispamsis,municipal,17886,15239,0.01220000049945089,1561715100,1269687073.1707318,87314.9446494465,70987.75987759879,2096961.0,3027724,2328109,13680,179627,305577,3951579,169000,0,815107,3684773,2454162.0,2233750,0,21260049.0,19052925,573125,63019,871343,568362,35000,94387,1888,21260049
123.0,0.8130081300813008,Rexton,PPSA,818,862,0.01262899829071796,68566800,55745365.853658535,83822.49388753057,68148.36901425249,266285.0,138549,75640,0,1000,3900,350746,83887,0,45006,149532,111606.0,3000,0,1229151.0,865930,103371,143245,0,55200,40000,0,21405,1229151
123.0,0.8130081300813008,Richibucto,PPSA,1286,1290,0.01327800033893571,100609050,81795975.6097561,78234.09797822706,63604.95770587566,363642.0,390574,88310,0,258,2350,221430,115581,0,181545,280901,177684.0,0,109754,1932029.0,1335887,101464,126938,170800,190705,0,6235,0,1932029
123.0,0.8130081300813008,Riverside-Albert,PPSA,353,320,0.0132633856550863,20982350,17058821.13821138,59440.084985835696,48325.27234620788,91477.0,53415,81550,0,600,2100,62400,33938,0,27295,39232,22962.0,0,19972,434941.0,278297,57496,75932,16500,1200,0,5515,0,434941
123.0,0.8130081300813008,Riverview,MPSA,19128,17832,0.01562571742913818,1321079950,1074048739.8373983,69065.2420535341,56150.60329555616,1951709.0,3311596,2570251,300000,10000,417773,3175123,827574,0,913873,3968121,3928294.0,3656657,0,25030971.0,20642822,1834260,581618,1012196,558334,0,300000,101741,25030971
123.0,0.8130081300813008,Rivière-Verte,municipal,744,798,0.01217444619738351,34576850,28111260.162601624,46474.26075268817,37783.95183145379,147818.0,88654,67250,65000,0,200,123690,31090,0,31776,54095,15535.0,1500,3839,630447.0,420954,89824,35781,37830,46058,0,0,0,630447
123.0,0.8130081300813008,Rogersville,PPSA,1170,1165,0.01464654576770175,49931500,40594715.44715447,42676.49572649573,34696.33798902091,288793.0,152164,139151,0,0,5000,277337,71200,0,65100,82922,76037.0,9275,0,1166979.0,731324,232445,102783,0,71113,25049,0,4265,1166979
123.0,0.8130081300813008,Rothesay,municipal,11947,11637,0.01189999994080865,1182605300,961467723.5772357,98987.637063698,80477.75371032357,1912083.0,2088976,1693659,250000,115835,27300,3314016,865955,0,549722,1804548,882906.0,2360000,0,15865000.0,14073003,305747,68867,595770,63765,26500,723000,8348,15865000
123.0,0.8130081300813008,Sackville,MPSA,5558,5411,0.01535000047449194,558492100,454058617.88617885,100484.36487945305,81694.60559305125,1303322.0,1502624,411426,336000,18000,30400,1783839,333570,0,832704,1311707,1350867.0,675000,0,9889459.0,8572854,371601,140223,336500,428892,10000,2,29387,9889459
123.0,0.8130081300813008,Saint Andrews,MPSA,1889,1798,0.01107700155998199,263849200,214511544.71544716,139676.65431445208,113558.25554020495,797865.0,366675,205146,169061,2000,38600,673126,131439,73500,86220,765665,238017.0,196225,4270,3747809.0,2922658,104247,113670,195306,292209,30000,89719,0,3747809
123.0,0.8130081300813008,Saint George,PPSA,1543,1512,0.01275000009994287,125071450,101684105.6910569,81057.32339598185,65900.26292356248,395670.0,334000,163000,30000,10000,11950,469750,107500,60000,77000,102200,30050.0,134782,0,1925902.0,1594661,196369,86514,2100,25884,8100,9857,2416,1925902
123.0,0.8130081300813008,Saint John,municipal,70063,68043,0.01784999993019403,6624075264,5385427043.902439,94544.5565276965,76865.49311194838,14076939.0,22777842,20123989,2270000,2817274,1947564,30211635,5317943,0,10163054,9786801,15722947.0,12624863,73607,147914458.0,118239743,18579923,1661912,3521633,4190247,0,1721000,0,147914458
123.0,0.8130081300813008,Saint-Antoine,PPSA,1770,1546,0.01234232965625814,98710700,80252601.62601626,55768.75706214689,45340.45289605438,253051.0,231998,128099,10200,0,12458,504790,123250,0,85109,110390,93058.0,0,0,1552403.0,1218320,179384,138536,500,4100,0,0,11563,1552403
123.0,0.8130081300813008,Saint-François-de-Madawaska,PPSA,533,585,0.01499451912209524,35258950,28665813.00813008,66151.87617260788,53782.01314846169,130315.0,78612,91596,55000,1000,700,76866,28475,0,36510,281610,80430.0,11012,1809,873935.0,528691,62772,165500,93400,23572,0,0,0,873935
123.0,0.8130081300813008,Saint-Hilaire,PPSA,303,231,0.01267771380485327,22935050,18646382.113821138,75693.23432343235,61539.21489709947,137672.0,48169,10000,15000,0,0,101417,12885,0,19589,10000,0.0,0,0,354732.0,290764,33751,0,200,12600,0,8000,9417,354732
123.0,0.8130081300813008,Saint-Isidore,PPSA,748,796,0.01240700822046238,41171650,33472886.17886179,55042.3128342246,44749.84783270293,233458.0,136562,109260,0,0,500,290473,42434,0,31419,75542,58790.0,20000,0,998438.0,510817,107301,353379,0,9279,0,8828,8834,998438
123.0,0.8130081300813008,Saint-Louis-de-Kent,PPSA,930,960,0.01425600062011128,50313550,40905325.20325203,54100.591397849465,43984.2206486581,237600.0,122110,100824,0,0,1000,189629,79332,0,40589,447703,41071.0,12460,0,1272318.0,717270,137896,66404,307503,1600,0,40000,1645,1272318
123.0,0.8130081300813008,Saint-Léolin,PPSA,488,733,0.01548708072540523,17758350,14437682.926829267,36390.061475409835,29585.41583366653,134983.0,73822,44000,0,1000,0,81375,41000,0,11600,18000,20060.0,0,10937,436777.0,275025,135252,10969,0,15531,0,0,0,436777
123.0,0.8130081300813008,Saint-Léonard,PPSA,1343,1352,0.01502200158798524,66475429,54045064.227642275,49497.713328369326,40242.04335639782,223255.0,166577,99453,36000,0,500,236545,60748,0,60811,381291,269715.0,195823,0,1730718.0,998594,242548,194416,108250,100010,4000,60000,22900,1730718
123.0,0.8130081300813008,Saint-Quentin,PPSA,2095,2250,0.01400037070403593,115995500,94305284.55284552,55367.78042959427,45014.45563381648,570768.0,414000,111210,13440,1250,3130,364155,139660,0,172625,310393,177868.0,5000,0,2283499.0,1623980,261354,71513,34400,221904,32275,15008,23065,2283499
123.0,0.8130081300813008,Sainte-Anne-de-Madawaska,PPSA,1002,1073,0.01471699415052247,39131700,31814390.243902437,39053.59281437126,31750.8884669685,204079.0,111592,64400,87713,0,0,222400,49500,0,14300,42685,86207.0,3263,0,886139.0,575901,167849,92000,0,22000,0,63,28326,886139
123.0,0.8130081300813008,Sainte-Marie-Saint-Raphaël,PPSA,955,993,0.01532244620751397,30773350,25018983.739837397,32223.403141361257,26197.88873281403,206392.0,136413,53953,0,0,0,122340,57469,0,12331,20450,152352.0,0,108318,870018.0,471523,212104,57396,0,13273,77170,38552,0,870018
123.0,0.8130081300813008,Salisbury,PPSA,2208,2036,0.009245273908576108,155329200,126283902.43902439,70348.36956521739,57193.79639448568,267634.0,366183,112600,0,7500,7000,545400,127014,0,76914,159500,65371.0,17000,5838,1757954.0,1436061,91642,107750,0,12500,0,110000,0,1757954
123.0,0.8130081300813008,Shediac,PPSA,6062,5497,0.01478399935418804,550005300,447158780.4878049,90730.00659848234,73764.23300689622,1660753.0,1118320,479500,205000,7500,26000,1684900,306860,0,1175918,1698310,951315.0,794174,0,10108550.0,8131278,497931,351199,362600,86900,0,661277,17365,10108550
123.0,0.8130081300813008,Shippagan,PPSA,2631,2754,0.01509999912483765,211389350,171861260.16260162,80345.62903838845,65321.64962470605,884500.0,616086,167850,100000,5500,500,786900,121600,0,117300,846400,572945.0,15000,0,4234581.0,3191979,408616,116425,187500,52500,0,258669,18892,4234581
123.0,0.8130081300813008,St. Martins,PPSA,314,386,0.01220287003263582,20836000,16939837.398373984,66356.68789808918,53948.52674641396,80179.0,49428,121062,0,1500,0,42213,45340,13749,19230,90030,35315.0,69220,0,567266.0,254259,27231,164193,37000,26600,0,1,57982,567266
123.0,0.8130081300813008,St. Stephen,PPSA,4817,4780,0.01579999945820022,350683050,285108170.73170733,72801.13140959103,59187.911715114664,1000836.0,1020948,770511,125000,0,150749,1771027,265415,0,251055,1031328,760627.0,622380,0,7769876.0,5540792,819907,184662,125548,204876,5000,888974,117,7769876
