municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Blacks Harbour,250949.0,204023.57723577236,255.5488798370672,207.76331694070504,188089,152917.88617886178,191.53665987780042,155.72086168926862,170850,138902.43902439025,173.9816700610998,141.44851224479658,50000,40650.40650406504,50.91649694501018,41.39552597155299,4400,3577.2357723577234,4.480651731160896,3.6428062854966634,30600,24878.048780487803,31.16089613034623,25.33406189459043,208096,169183.73983739837,211.91038696537677,172.28486745152583,55486,45110.56910569106,56.503054989816704,45.93744308115179,0,0.0,0.0,0.0,89548,72803.25203252032,91.18940936863544,74.13773119401255,155558,126469.918699187,158.4093686354379,128.78810458165682,121129.0,98478.86178861788,123.34928716904277,100.28397330816485,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1324705.0,1076995.9349593495,1348.9867617107943,1096.737204642922
Blackville,124299.0,101056.09756097561,125.55454545454545,102.07686622320769,156572,127294.30894308943,158.15353535353535,128.58011004352468,60299,49023.577235772354,60.90808080808081,49.51876488461854,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1500,1219.5121951219512,1.5151515151515151,1.231830500123183,133232,108318.69918699187,134.57777777777778,109.41282746160795,69964,56881.30081300813,70.67070707070707,57.45585940707892,0,0.0,0.0,0.0,26679,21690.243902439022,26.94848484848485,21.909337275190932,45000,36585.365853658535,45.45454545454545,36.95491500369549,16475.0,13394.30894308943,16.641414141414142,13.529604993019626,128515,104483.73983739837,129.81313131313132,105.53913114888725,0,0.0,0.0,0.0,762535.0,619947.1544715447,770.2373737373738,626.2092469409542
Bouctouche,502265.0,408345.52845528454,207.29054890631448,168.52890154984917,372500,302845.52845528454,153.7350392075939,124.98783675414137,140200,113983.73983739837,57.86215435410648,47.04240191390771,10000,8130.081300813008,4.127115146512588,3.3553781678964127,0,0.0,0.0,0.0,22500,18292.682926829268,9.286009079653322,7.549600877766928,677320,550666.6666666666,279.5377631035906,227.26647406795982,178200,144878.0487804878,73.54519191085431,59.79283895191407,0,0.0,0.0,0.0,245486,199582.11382113822,101.31489888567891,82.36983649242188,1189470,967048.7804878049,490.9079653322328,399.1121669367746,310835.0,252711.38211382114,128.285183656624,104.29689728180814,53814,43751.21951219512,22.20965744944284,18.056632072717758,0,0.0,0.0,0.0,3702590.0,3010235.7723577237,1528.1015270326043,1242.358965067158
Cambridge-Narrows,156931.0,127586.17886178862,253.11451612903227,205.78415945449777,108003,87807.31707317074,174.19838709677418,141.624704956727,74093,60238.21138211382,119.50483870967741,97.15840545502229,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2000,1626.0162601626016,3.225806451612903,2.6226068712300026,245983,199986.17886178862,396.7467741935484,322.55835300288487,63680,51772.35772357723,102.70967741935483,83.50380277996328,12000,9756.09756097561,19.35483870967742,15.735641227380016,47046,38248.78048780488,75.88064516129032,61.69158143194335,28000,22764.227642276423,45.16129032258065,36.71649619722004,1400.0,1138.2113821138212,2.2580645161290325,1.835824809861002,114884,93401.62601626015,185.29677419354837,150.6477838971938,9,7.317073170731707,0.014516129032258065,0.011801730920535011,854029.0,694332.5203252032,1377.466129032258,1119.8911618148438
Campbellton,1287358.0,1046632.5203252032,174.32064996614758,141.72410566353463,2221089,1805763.4146341463,300.75680433310765,244.5177271000875,682565,554930.8943089431,92.42586323628977,75.142978240886,25000,20325.20325203252,3.3852403520649967,2.7522279285081273,4100,3333.3333333333335,0.5551794177386594,0.4513653802753329,89830,73032.52032520325,12.163845633039946,9.889305392715404,3158091,2567553.6585365855,427.6358835477319,347.6714500388064,417325,339288.61788617884,56.509817197020986,45.942940810586165,0,0.0,0.0,0.0,288907,234883.73983739837,39.12078537576168,31.8055165656599,2303681,1872911.382113821,311.94055517941774,253.61020746294125,1645128.0,1337502.4390243902,222.76614759647936,181.11068910282873,12741,10358.536585365853,1.725253893026405,1.402645441484882,0,0.0,0.0,0.0,12135815.0,9866516.260162601,1643.3060257278266,1336.0211591283144
Canterbury,67530.0,54902.439024390245,200.98214285714286,163.4001161440186,49222,40017.88617886179,146.49404761904762,119.10085172280294,52768,42900.81300813008,157.04761904761904,127.68099109562523,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4800,3902.439024390244,14.285714285714286,11.614401858304298,41900,34065.0406504065,124.70238095238095,101.38404955478126,27336,22224.39024390244,81.35714285714286,66.14401858304298,0,0.0,0.0,0.0,266,216.260162601626,0.7916666666666666,0.6436314363143631,10000,8130.081300813008,29.761904761904763,24.19667053813395,28742.0,23367.47967479675,85.54166666666667,69.54607046070461,0,0.0,0.0,0.0,0,0.0,0.0,0.0,282564.0,229726.82926829267,840.9642857142857,683.7108013937282
Cap-Pelé,480374.0,390547.9674796748,212.93173758865248,173.1152338119126,337000,273983.73983739835,149.37943262411346,121.44669319033615,163995,133329.26829268291,72.69281914893617,59.09985296661477,0,0.0,0.0,0.0,5500,4471.544715447154,2.4379432624113475,1.9820676930173555,0,0.0,0.0,0.0,439009,356917.8861788618,194.5961879432624,158.20828288070115,143086,116330.081300813,63.42464539007092,51.56475234965116,20000,16260.162601626016,8.865248226950355,7.207518883699475,189169,153795.9349593496,83.85150709219859,68.1719569855273,673781,547789.430894309,298.66179078014187,242.81446404889581,166994.0,135767.47967479675,74.02216312056737,60.180620423225506,206901,168212.19512195123,91.71143617021276,74.56214322781526,0,0.0,0.0,0.0,2825809.0,2297405.6910569104,1252.5749113475176,1018.3535864613965
Caraquet,1234403.0,1003579.674796748,296.09090909090907,240.72431633407243,908955,738987.8048780487,218.02710482130007,177.25780879780493,139163,113140.65040650406,33.38042696090189,27.13855850479829,69000,56097.560975609755,16.550731590309425,13.455879341714981,13500,10975.609756097561,3.2381866154953225,2.6326720451181487,24870,20219.51219512195,5.96545934276805,4.849966945339878,1157080,940715.4471544715,277.543775485728,225.64534592335607,224130,182219.51219512193,53.76109378747901,43.70820633128375,0,0.0,0.0,0.0,778879,633234.9593495935,186.82633725113936,151.89133109848729,626572,509408.1300813008,150.29311585512113,122.18952508546433,630788.0,512835.77235772356,151.30438954185655,123.01169881451753,222660,181024.39024390242,53.408491244902855,43.42153759748199,0,0.0,0.0,0.0,6030000.0,4902439.024390244,1446.3900215879107,1175.9268468194396
Centreville,87181.0,70878.86178861788,160.85055350553506,130.77280772807728,101021,82130.89430894308,186.38560885608857,151.5330153301533,50700,41219.51219512195,93.54243542435424,76.05076050760508,0,0.0,0.0,0.0,200,162.60162601626016,0.36900369003690037,0.3000030000300003,5800,4715.447154471544,10.70110701107011,8.700087000870008,170148,138331.70731707316,313.9261992619926,255.22455224552243,35589,28934.146341463413,65.66236162361623,53.3840338403384,0,0.0,0.0,0.0,31350,25487.80487804878,57.84132841328413,47.02547025470255,64900,52764.22764227642,119.74169741697418,97.35097350973508,39951.0,32480.48780487805,73.71033210332104,59.927099270992706,0,0.0,0.0,0.0,0,0.0,0.0,0.0,586840.0,477105.69105691055,1082.7306273062732,880.2688026880269
Charlo,283764.0,230702.43902439025,214.32326283987916,174.24655515437328,232511,189033.33333333334,175.61253776435046,142.77442094662638,86500,70325.20325203252,65.33232628398791,53.11571242600643,30000,24390.243902439022,22.658610271903324,18.421634367401076,4000,3252.032520325203,3.0211480362537766,2.4562179156534767,3000,2439.0243902439024,2.2658610271903323,1.8421634367401076,399734,324986.9918699187,301.91389728096675,245.45845307395672,82000,66666.66666666667,61.933534743202415,50.35246727089628,0,0.0,0.0,0.0,45443,36945.528455284555,34.32250755287009,27.90447768526024,72000,58536.58536585366,54.38066465256797,44.211922481762585,169032.0,137424.39024390242,127.66767371601209,103.79485667968461,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1407984.0,1144702.4390243902,1063.4320241691844,864.5788814383611
Chipman,358640.0,291577.23577235773,290.1618122977346,235.90391243718264,143287,116493.49593495934,115.9279935275081,94.25040124187649,111385,90556.91056910569,90.11731391585761,73.26610887468098,0,0.0,0.0,0.0,3000,2439.0243902439024,2.4271844660194173,1.9733207040808272,4200,3414.6341463414633,3.3980582524271843,2.762648985713158,255960,208097.56097560975,207.0873786407767,168.36372247217616,91118,74079.67479674796,73.7200647249191,59.935011971478936,0,0.0,0.0,0.0,6250,5081.30081300813,5.05663430420712,4.11108480016839,207383,168604.0650406504,167.78559870550163,136.4110558581314,78126.0,63517.0731707317,63.20873786407767,51.3892177756729,8550,6951.219512195122,6.91747572815534,5.623964006630358,18718,15217.886178861789,15.14401294498382,12.312205646328309,1286617.0,1046030.081300813,1040.9522653721683,846.3026547741206
Clair,240016.0,195134.9593495935,280.06534422403735,227.69540180816043,112584,91531.70731707317,131.36989498249707,106.80479266869682,50936,41411.382113821135,59.43523920653442,48.321332688239366,71502,58131.70731707317,83.43290548424737,67.83163047499787,0,0.0,0.0,0.0,1200,975.609756097561,1.4002333722287048,1.1384011156330933,106876,86891.05691056911,124.70945157526255,101.38979802866874,45100,36666.666666666664,52.625437572928824,42.784908595877084,0,0.0,0.0,0.0,44032,35798.37398373984,51.37922987164527,41.77173160296364,166190,135113.82113821138,193.92065344224036,157.6590678392198,89585.0,72833.33333333333,104.53325554259044,84.98638661999222,44000,35772.35772357723,51.34189031505251,41.74137423988008,134059,108991.05691056911,156.4282380396733,127.17742930054739,1106080.0,899252.0325203252,1290.6417736289382,1049.3022549828765
Dalhousie,796435.0,647508.1300813009,226.7753416856492,184.37019649239772,856711,696513.0081300812,243.9382118451025,198.323749467563,402901,327561.7886178862,114.72124145785877,93.26930199825917,430565,350052.8455284553,122.59823462414579,99.67336148304535,5000,4065.040650406504,1.4236902050113895,1.1574717113913735,18000,14634.146341463415,5.125284738041002,4.166898161008945,1595569,1297210.569105691,454.31919134396355,369.3651962146045,116500,94715.44715447155,33.17198177676538,26.969090875419006,0,0.0,0.0,0.0,432537,351656.0975609756,123.15973804100227,100.1298683260181,741536,602874.7967479675,211.14350797266516,171.66138859566271,551699.0,448535.77235772356,157.08969248291572,127.71519714058188,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5947453.0,4835327.642276423,1693.4661161731208,1376.8017204659518
Dieppe,4555648.0,3703778.861788618,195.43749463749464,158.89227206300376,4699936,3821086.1788617885,201.62745602745602,163.9247609979317,4025566,3272817.886178862,172.6969540969541,140.4040277211009,1177000,956910.569105691,50.49335049335049,41.05150446613861,14800,12032.520325203252,0.6349206349206349,0.5161956381468576,976259,793706.5040650406,41.88155298155298,34.05004307443332,5874956,4776386.991869919,252.03586443586443,204.90720685842638,1034772,841278.0487804877,44.39176319176319,36.090864383547306,0,0.0,0.0,0.0,2506271,2037618.699186992,107.51913341913342,87.41392960905156,8010712,6512773.983739837,343.65988845988846,279.3982833007223,7392293.0,6009994.308943089,317.1296868296868,257.8290136826722,3188170,2592008.1300813006,136.77262977262978,111.19725997774778,0,0.0,0.0,0.0,43456383.0,35330392.682926826,1864.280694980695,1515.6753617729225
Doaktown,209201.0,170082.11382113822,263.8095838587642,214.47933647054,162324,131970.73170731706,204.69609079445144,166.41958601174912,68540,55723.577235772354,86.4312736443884,70.26932816616943,0,0.0,0.0,0.0,1000,813.0081300813008,1.2610340479192939,1.0252309332677185,1800,1463.4146341463415,2.269861286254729,1.8454156798818935,186310,151471.54471544715,234.94325346784362,191.01077517710863,61558,50047.154471544716,77.62673392181588,63.11116579009422,0,0.0,0.0,0.0,30088,24461.788617886177,37.94199243379571,30.847148320159114,130000,105691.05691056911,163.9344262295082,133.2800213248034,84300.0,68536.58536585365,106.30517023959646,86.42696767446867,13490,10967.479674796748,17.011349306431274,13.830365289781524,11138,9055.28455284553,14.045397225725095,11.419022134735851,959749.0,780283.7398373984,1210.2761664564944,983.9643629727597
Dorchester,226287.0,183973.1707317073,193.90488431876608,157.64624741363093,141956,115411.38211382114,121.64181662382177,98.89578587302583,122478,99575.60975609756,104.95115681233933,85.32614374986937,52364,42572.35772357723,44.870608397600684,36.48016942894365,3650,2967.479674796748,3.1276778063410453,2.5428274848301182,950,772.3577235772358,0.8140531276778064,0.6618318111201678,127105,103337.39837398374,108.91602399314482,88.54961300255677,41976,34126.829268292684,35.969151670951156,29.243212740610698,3794,3084.5528455284552,3.251071122536418,2.643147254094649,18683,15189.430894308944,16.00942587832048,13.01579339700852,123295,100239.83739837399,105.65124250214224,85.89531910743273,4200.0,3414.6341463414633,3.5989717223650386,2.9259932702154785,33023,26847.967479674797,28.297343616109682,23.00597041960137,0,0.0,0.0,0.0,899761.0,731513.0081300812,771.0034275921165,626.8320549529402
Drummond,230942.0,187757.72357723577,297.98967741935485,242.2680304222397,104255,84760.16260162601,134.5225806451613,109.36795174403356,94052,76465.0406504065,121.35741935483871,98.66456858116968,47828,38884.55284552845,61.71354838709677,50.17361657487542,3500,2845.528455284553,4.516129032258065,3.6716496197220034,8850,7195.121951219512,11.419354838709678,9.284028324154209,72009,58543.90243902439,92.91483870967743,75.5405192761605,102340,83203.25203252032,132.05161290322582,107.35903488067139,0,0.0,0.0,0.0,21949,17844.71544715447,28.321290322580644,23.02543928665093,16000,13008.130081300813,20.64516129032258,16.784683975872017,29089.0,23649.593495934958,37.534193548387094,30.515604510883815,28434,23117.073170731706,36.689032258064515,29.828481510621558,7518,6112.195121951219,9.700645161290323,7.886703383162864,766766.0,623386.9918699187,989.3754838709677,804.3703120902176
Edmundston,3115313.0,2532774.7967479676,194.3184256487026,157.982459876994,4340843,3529140.650406504,270.76116516966067,220.13102859322007,1769466,1438590.243902439,110.37088323353294,89.7324253931162,536820,436439.02439024387,33.48428143712575,27.222993038313614,5870,4772.357723577235,0.3661427145708583,0.2976770037161449,1203238,978242.2764227642,75.05227045908184,61.01810606429417,6545951,5321911.382113821,408.30532684630737,331.9555502815507,695895,565768.2926829269,43.40662425149701,35.289938415851225,0,0.0,0.0,0.0,1142706,929029.268292683,71.27657185628742,57.94843240348571,3588725,2917662.601626016,223.84761726546907,181.98993273615372,4845563.0,3939482.113821138,302.2432010978044,245.7261797543125,636193,517230.081300813,39.68269710578842,32.262355370559696,0,0.0,0.0,0.0,28426583.0,23111043.089430895,1773.1152070858284,1441.5570789315677
Eel River Crossing,195534.0,158970.73170731706,161.73200992555832,131.48943896386854,183646,149305.69105691055,151.89909015715466,123.49519524971923,77703,63173.170731707316,64.27047146401985,52.252415824406384,40968,33307.31707317073,33.88585607940447,27.549476487320703,3285,2670.731707317073,2.7171215880893302,2.2090419415360403,1304,1060.1626016260163,1.0785773366418527,0.8768921436112624,194006,157728.45528455285,160.46815550041356,130.46191504098664,68445,55646.34146341463,56.61290322580645,46.02675059008654,0,0.0,0.0,0.0,34497,28046.341463414632,28.53349875930521,23.197966470979843,27325,22215.447154471545,22.60132340777502,18.375059681117904,52538.0,42713.82113821138,43.45574855252275,35.32987687196971,48994,39832.52032520325,40.52440033085195,32.94666693565198,0,0.0,0.0,0.0,928245.0,754670.731707317,767.7791563275434,624.2106962012548
Florenceville-Bristol,417254.0,339230.89430894307,254.57840146430752,206.97431013358332,458370,372658.53658536583,279.66442953020135,227.3694549026027,133178,108274.79674796748,81.25564368517388,66.06149893103569,0,0.0,0.0,0.0,2000,1626.0162601626016,1.2202562538133008,0.9920782551327648,7453,6059.349593495935,4.547284929835265,3.6969796177522483,561614,456596.7479674797,342.65649786455157,278.5825185890663,95667,77778.0487804878,58.369127516778526,47.45457521689311,39825,32378.048780487803,24.298352654057354,19.75475825533118,343575,279329.26829268294,209.6247712019524,170.42664325361986,803720,653430.8943089431,490.37217815741303,398.6765676076529,169923.0,138148.78048780488,103.67480170835876,84.2884566734624,424367,345013.82113821135,258.91824283099453,210.502636447963,0,0.0,0.0,0.0,3456946.0,2810525.2032520324,2109.1799877974377,1714.7804778840955
Fredericton,11671380.0,9488926.829268292,207.5871513944223,168.77004178408316,18613450,15132886.178861788,331.05880051223676,269.153496351412,13112357,10660452.845528455,233.21636667615255,189.60680217573378,1000612,813505.6910569106,17.796883892999432,14.469011295121488,97278,79087.80487804877,1.7301863972680707,1.4066556075350165,1302581,1059008.943089431,23.16770418326693,18.835531856314578,18813519,15295543.902439024,334.61722751849743,272.0465264378028,2782227,2261973.1707317075,49.48468625498008,40.23145223982121,14049,11421.951219512195,0.24987549800796813,0.20315081138859198,7629427,6202786.1788617885,135.69697993739328,110.3227479165799,6697355,5445004.06504065,119.1191484063745,96.84483610274349,7227745.0,5876215.447154472,128.55266434262947,104.51436125417031,15132393,12302758.536585366,269.1447246727376,218.81684932742897,0,0.0,0.0,0.0,104094373.0,84629571.54471545,1851.4223996869664,1505.2214631601353
