municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Blackville,565700,459918.69918699184,571.4141414141415,464.5643426131231,116199,94470.73170731707,117.37272727272727,95.4249815225425,75125,61077.23577235772,75.88383838383838,61.694177547836084,0,0.0,0.0,0.0,1000,813.0081300813008,1.0101010101010102,0.8212203334154553,0,0.0,0.0,0.0,4386,3565.8536585365855,4.430303030303031,3.6018723823601873,125,101.6260162601626,0.12626262626262627,0.10265254167693191,762535,619947.1544715447,770.2373737373738,626.2092469409542
Bouctouche,2228176,1811525.2032520324,919.5938918695832,747.6373104630757,129871,105586.17886178862,53.59925711927363,43.5766318042875,150788,122591.86991869919,62.23194387123401,50.59507631807643,770445,626378.0487804877,317.97152290548905,258.51343325649515,119300,96991.86991869919,49.236483697895174,40.0296615430042,0,0.0,0.0,0.0,171,139.02439024390245,0.07057366900536526,0.05737696667102866,303839,247023.57723577236,125.39785390012382,101.94947471554782,3702590,3010235.7723577237,1528.1015270326043,1242.358965067158
Cambridge-Narrows,818717,665623.5772357724,1320.5112903225806,1073.5864148964072,27056,21996.747967479674,43.63870967741936,35.478625753999474,5650,4593.495934959349,9.112903225806452,7.408864411224757,0,0.0,0.0,0.0,2600,2113.8211382113823,4.193548387096774,3.4093889325990037,0,0.0,0.0,0.0,6,4.878048780487805,0.00967741935483871,0.007867820613690008,0,0.0,0.0,0.0,854029,694332.5203252032,1377.466129032258,1119.8911618148438
Campbellton,7970312,6479928.455284553,1079.2568720379147,877.4446114129388,2353728,1913600.0,318.7174001354096,259.1198375084631,186638,151738.2113821138,25.272579553148272,20.546812644835992,693410,563747.9674796747,93.89438050101558,76.33689471627281,431025,350426.8292682927,58.36492890995261,47.451161715408624,39000,31707.317073170732,5.280974949221394,4.293475568472679,373084,303320.325203252,50.51916046039269,41.07248817918104,88618,72047.15447154471,11.999729180771835,9.755877382741328,12135815,9866516.260162601,1643.3060257278266,1336.0211591283144
Canterbury,172008,139843.9024390244,511.92857142857144,416.20209059233446,55428,45063.41463414634,164.96428571428572,134.11730545876887,54359,44194.30894308943,161.7827380952381,131.53068137824235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,769,625.2032520325204,2.2886904761904763,1.860723964382501,282564,229726.82926829267,840.9642857142857,683.7108013937282
Cap-Pelé,2088791,1698204.0650406503,925.8825354609929,752.7500288300755,148753,120937.39837398374,65.93661347517731,53.6070028253474,112032,91082.9268292683,49.659574468085104,40.373637778930984,275827,224249.59349593497,122.26374113475177,99.40141555670877,66003,53660.9756097561,29.256648936170212,23.785893444040823,0,0.0,0.0,0.0,133004,108133.33333333333,58.955673758865245,47.93144208037825,1399,1137.3983739837397,0.6201241134751773,0.5041659459147783,2825809,2297405.6910569104,1252.5749113475176,1018.3535864613965
Caraquet,4681608,3806185.3658536584,1122.9570640441352,912.97322280011,779815,633995.9349593496,187.05085152314703,152.0738630269488,194804,158377.23577235773,46.72679299592228,37.9892625983108,123050,100040.65040650406,29.51547133605181,23.996318159391716,241613,196433.33333333334,57.954665387383066,47.117614136083795,6000,4878.048780487805,1.4391940513312544,1.1700764644969548,433,352.0325203252032,0.1038618373710722,0.08444051818786356,2677,2176.4227642276423,0.6421204125689614,0.5220491159097247,6030000,4902439.024390244,1446.3900215879107,1175.9268468194396
Centreville,440255,357930.89430894307,812.2785977859778,660.3891038910389,50155,40776.42276422764,92.53690036900369,75.23325233252332,81681,66407.31707317074,150.7029520295203,122.52272522725228,12900,10487.80487804878,23.800738007380073,19.35019350193502,250,203.2520325203252,0.4612546125461255,0.37500375003750036,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1599,1300.0,2.9501845018450186,2.3985239852398523,586840,477105.69105691055,1082.7306273062732,880.2688026880269
Charlo,986232,801814.6341463415,744.8882175226586,605.6001768476899,230746,187598.37398373985,174.27945619335347,141.6906147913443,143611,116756.91056910569,108.46752265861028,88.18497777122786,12000,9756.09756097561,9.06344410876133,7.3686537469604305,30500,24796.747967479674,23.036253776435046,18.72866160685776,0,0.0,0.0,0.0,4858,3949.5934959349593,3.6691842900302114,2.9830766585611475,37,30.08130081300813,0.027945619335347432,0.02272001571979466,1407984,1144702.4390243902,1063.4320241691844,864.5788814383611
Chipman,892833,725880.487804878,722.3567961165048,587.281948062199,203716,165622.76422764227,164.81877022653723,133.9990001841766,83808,68136.58536585365,67.80582524271844,55.12668718920198,31000,25203.252032520326,25.080906148867314,20.390980608835214,75260,61186.9918699187,60.88996763754045,49.50403872970768,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1286617,1046030.081300813,1040.9522653721683,846.3026547741206
Clair,864351,702724.3902439025,1008.5775962660443,819.9817855821499,56560,45983.739837398374,65.99766627771295,53.65663925017313,29185,23727.642276422765,34.05484247374562,27.68686379979319,30000,24390.243902439022,35.00583430571762,28.46002789082733,125984,102426.01626016259,147.00583430571763,119.51693845993302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1106080,899252.0325203252,1290.6417736289382,1049.3022549828765
Dalhousie,4121755,3351020.325203252,1173.620444191344,954.1629627571903,847508,689030.8943089431,241.31776765375855,196.19330703557605,104276,84777.23577235772,29.691343963553532,24.13930403540937,162141,131821.95121951218,46.167710706150345,37.534724151341734,38787,31534.146341463413,11.044134396355354,8.978971053947442,9635,7833.333333333333,2.7434510250569475,2.2304479878511767,644667,524119.51219512196,183.5612186788155,149.23676315350852,18684,15190.243902439024,5.32004555808656,4.325240291127285,5947453,4835327.642276423,1693.4661161731208,1376.8017204659518
Dieppe,39653655,32238743.902439024,1701.1435006435006,1383.0434964581307,871177,708273.9837398374,37.373530673530674,30.38498428742331,232199,188779.67479674798,9.96134706134706,8.098656147436635,1109258,901835.7723577236,47.58721578721579,38.68879332293967,862143,700929.268292683,36.985971685971684,30.06989567965178,0,0.0,0.0,0.0,372536,302874.7967479675,15.981810381810382,12.993341773829579,355415,288955.2845528455,15.247318747318747,12.396194103511176,43456383,35330392.682926826,1864.280694980695,1515.6753617729225
Doaktown,727408,591388.6178861789,917.2862547288777,745.7611827064046,119789,97389.43089430894,151.05800756620428,122.81138826520673,30171,24529.268292682926,38.04665825977301,30.932242487620336,37800,30731.70731707317,47.66708701134931,38.75372927751976,18800,15284.552845528455,23.707440100882724,19.274341545433106,10447,8493.49593495935,13.174022698612863,10.710587559847855,15334,12466.666666666666,19.33669609079445,15.720891130727196,0,0.0,0.0,0.0,959749,780283.7398373984,1210.2761664564944,983.9643629727597
Dorchester,633453,515002.43902439025,542.8046272493573,441.3045749994775,130746,106297.56097560975,112.03598971722366,91.08617050180784,42606,34639.0243902439,36.508997429305914,29.68211173114302,0,0.0,0.0,0.0,5510,4479.674796747968,4.721508140531276,3.8386245044969733,12140,9869.918699186992,10.402742073693231,8.457513881051407,75000,60975.60975609756,64.26735218508998,52.2498798252764,306,248.78048780487805,0.2622107969151671,0.21317950968712773,899761,731513.0081300812,771.0034275921165,626.8320549529402
Drummond,631791,513651.2195121951,815.2141935483871,662.7757671125098,33775,27459.349593495936,43.58064516129032,35.431418830317334,100000,81300.81300813008,129.03225806451613,104.90427484920009,0,0.0,0.0,0.0,1200,975.609756097561,1.5483870967741935,1.2588512981904012,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,766766,623386.9918699187,989.3754838709677,804.3703120902176
Edmundston,20769096,16885443.902439024,1295.4775449101796,1053.2337763497396,2576981,2095106.5040650405,160.73983283433134,130.6827909222206,1183181,961935.7723577236,73.80121007984032,60.00098380474822,1371680,1115186.9918699188,85.55888223552894,69.56006685815362,151916,123508.94308943089,9.475798403193613,7.703901140807815,54000,43902.439024390245,3.3682634730538923,2.738425587848693,2314979,1882096.7479674795,144.39739271457086,117.3962542394885,4750,3861.7886178861786,0.2962824351297405,0.24088002856076463,28426583,23111043.089430895,1773.1152070858284,1441.5570789315677
Eel River Crossing,562107,456997.56097560975,464.93548387096774,377.9963283503803,234196,190403.2520325203,193.71050454921422,157.48821508066194,118649,96462.60162601626,98.13813068651778,79.78709811912015,0,0.0,0.0,0.0,9200,7479.674796747967,7.6095947063689,6.1866623629015445,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4093,3327.642276422764,3.3854425144747724,2.752392288190872,928245,754670.731707317,767.7791563275434,624.2106962012548
Florenceville-Bristol,2593444,2108491.056910569,1582.333129957291,1286.449699152269,311719,253430.081300813,190.18852959121415,154.62482080586517,165192,134302.43902439025,100.7882855399634,81.94169556094585,239119,194405.69105691055,145.89322757779135,118.6123801445458,105598,85852.0325203252,64.42830994508847,52.38073979275485,3000,2439.0243902439024,1.8303843807199511,1.4881173826991474,23001,18700.0,14.033557046979865,11.409395973154362,15873,12904.878048780487,9.684563758389261,7.873629071861188,3456946,2810525.2032520324,2109.1799877974377,1714.7804778840955
Fredericton,90255217,73378225.20325203,1605.279186824132,1305.1050299383187,4294351,3491342.276422764,76.3793219977234,62.097009754246656,890779,724210.569105691,15.843394280022766,12.880808357742087,6541499,5318291.869918699,116.34709376778599,94.59113314454146,1612780,1311203.2520325202,28.684903244166193,23.321059548102593,218060,177284.55284552847,3.8784149117814457,3.1531828551068664,40000,32520.325203252032,0.7114399544678429,0.5784064670470268,241687,196493.49593495936,4.298644706886739,3.494833095029869,104094373,84629571.54471545,1851.4223996869664,1505.2214631601353
Fredericton Junction,487123,396034.9593495935,647.7699468085107,526.642233177651,83374,67783.73983739837,110.86968085106383,90.137951911434,102600,83414.63414634146,136.43617021276594,110.92371562013491,0,0.0,0.0,0.0,21000,17073.170731707316,27.925531914893618,22.703684483653344,0,0.0,0.0,0.0,32200,26178.861788617887,42.819148936170215,34.81231620826847,25690,20886.178861788616,34.162234042553195,27.774174018335927,751987,611371.5447154471,999.9827127659574,812.9940754194776
Gagetown,686120,557821.1382113821,982.9799426934097,799.1706851165933,35945,29223.577235772358,51.49713467048711,41.867589162997646,23930,19455.28455284553,34.2836676217765,27.872900505509353,0,0.0,0.0,0.0,22325,18150.40650406504,31.984240687679083,26.003447713560227,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29621,24082.11382113821,42.43696275071633,34.5015957322897,797941,648732.5203252032,1143.1819484240689,929.4162182309501
Grand Bay-Westfield,4840189,3935113.008130081,945.9036544850499,769.0273613699592,352750,286788.61788617884,68.93687707641196,56.04624152553817,234821,190911.38211382114,45.89036544850498,37.30924020203657,42083,34213.82113821138,8.224154778190346,6.686304697715728,34946,28411.38211382114,6.829392222005081,5.552351400004131,0,0.0,0.0,0.0,25218,20502.43902439024,4.92827828805941,4.006730315495455,27721,22537.39837398374,5.417432089114715,4.4044163326135894,5557728,4518478.048780488,1086.1301543873362,883.0326458433628
Grand Falls/Grand-Sault,7491294,6090482.926829268,1312.8801261829653,1067.382216408915,578820,470585.3658536585,101.44058885383807,82.47202345840493,651404,529596.7479674796,114.16123378899404,92.81401121056426,1120075,910630.081300813,196.29775674728356,159.59167215226304,137200,111544.71544715446,24.044865054328778,19.548670775877053,0,0.0,0.0,0.0,39316,31964.227642276423,6.890290921836663,5.601862538078588,38215,31069.10569105691,6.697336137399229,5.444988729592869,10056324,8175873.1707317075,1762.4121976866456,1432.8554452736958
Grand Manan,1882524,1530507.3170731708,791.9747580984434,643.881917153206,266011,216269.1056910569,111.91039124947413,90.98405792640173,6400,5203.252032520325,2.6924694993689524,2.188999592982888,36740,29869.91869918699,15.456457719814892,12.566225788467392,30775,25020.325203252032,12.946992006731174,10.52600976157006,17810,14479.674796747968,7.4926377787126635,6.091575429847694,620,504.0650406504065,0.2608329827513673,0.21205933557021728,2399,1950.4065040650405,1.0092553639040809,0.8205328161821794,2243279,1823804.0650406503,943.7437946992006,767.2713778042281
Grande-Anse,481300,391300.81300813006,652.1680216802168,530.2179038050543,179867,146233.33333333334,243.72222222222223,198.14814814814815,173394,140970.73170731706,234.9512195121951,191.01725163593096,59879,48682.11382113821,81.13685636856368,65.96492387688104,3838,3120.325203252032,5.200542005420054,4.228082931235816,0,0.0,0.0,0.0,0,0.0,0.0,0.0,166,134.95934959349594,0.22493224932249323,0.18287174741666118,898444,730442.2764227642,1217.4037940379403,989.7591821446669
Hampton,4252037,3456940.650406504,990.6889561975769,805.4381757703877,201483,163807.31707317074,46.94384902143523,38.165730911735956,351170,285504.0650406504,81.81966449207829,66.52005243258398,412955,335735.77235772356,96.2150512581547,78.22361890906886,260094,211458.53658536586,60.59972041006524,49.26806537403678,0,0.0,0.0,0.0,66438,54014.634146341465,15.479496738117428,12.584956697656446,0,0.0,0.0,0.0,5544177,4507460.975609756,1291.7467381174279,1050.2006000954698
Hartland,1197555,973621.9512195121,1264.5776135163674,1028.1118809076158,90392,73489.43089430894,95.45089757127772,77.60235574900628,134184,109092.68292682926,141.6937697993664,115.19818682875318,61600,50081.30081300813,65.04751847940867,52.88416136537289,83662,68017.8861788618,88.34424498416051,71.82458941801667,0,0.0,0.0,0.0,41900,34065.0406504065,44.24498416050687,35.97153183781046,70798,57559.349593495936,74.76029567053854,60.78072818742971,1680091,1365927.6422764228,1774.119324181626,1442.3734342940052
Harvey,221174,179816.26016260163,609.2947658402204,495.3615982440816,20360,16552.845528455284,56.08815426997245,45.600125422741826,6777,5509.756097560976,18.669421487603305,15.17839145333602,4040,3284.5528455284552,11.129476584022038,9.04835494635938,3256,2647.1544715447153,8.969696969696969,7.292436560729243,7924,6442.276422764227,21.829201101928376,17.747317969047458,7,5.691056910569106,0.01928374655647383,0.015677842728840513,10365,8426.829268292682,28.553719008264462,23.214405697775984,273903,222685.36585365853,754.5537190082645,613.4583081368004
Hillsborough,944095,767556.9105691056,699.3296296296296,568.5606744956339,212116,172452.03252032519,157.12296296296296,127.74224631135199,109584,89092.68292682926,81.17333333333333,65.99457994579946,107000,86991.86991869919,79.25925925925925,64.4384221619994,11200,9105.69105691057,8.296296296296296,6.7449563384522735,0,0.0,0.0,0.0,124678,101364.22764227643,92.35407407407408,75.08461306835291,24226,19695.934959349594,17.945185185185185,14.58958145137007,1532899,1246259.349593496,1135.4807407407407,923.15507377296
Lac Baker,475585,386654.47154471546,661.4534075104311,537.7669979759603,41121,33431.70731707317,57.19193324061196,46.497506699684514,33386,27143.08943089431,46.43393602225313,37.75116749776677,557,452.8455284552845,0.7746870653685675,0.6298268824134694,28300,23008.130081300813,39.360222531293466,32.00018091975078,0,0.0,0.0,0.0,0,0.0,0.0,0.0,968,786.9918699186992,1.3463143254520167,1.094564492237412,579917,471477.23577235773,806.5605006954103,655.7402444678132
Lamèque,1256767,1021761.7886178861,877.6305865921788,713.5208021074624,203243,165238.2113821138,141.92946927374302,115.38981241767723,140031,113846.34146341463,97.78701117318435,79.50163510014988,47900,38943.08943089431,33.44972067039106,27.194894853976475,69120,56195.12195121951,48.26815642458101,39.242403597220324,0,0.0,0.0,0.0,841,683.739837398374,0.5872905027932961,0.47747195349048466,0,0.0,0.0,0.0,1717902,1396668.2926829269,1199.6522346368715,975.3270200299769
Le Goulet,329832,268156.0975609756,403.7111383108935,328.2204376511329,182050,148008.1300813008,222.82741738066096,181.16050193549668,11411,9277.235772357724,13.966952264381884,11.355245743399907,3089,2511.3821138211383,3.780905752753978,3.0739071160601448,9500,7723.577235772357,11.627906976744185,9.453582907922101,0,0.0,0.0,0.0,0,0.0,0.0,0.0,743,604.0650406504064,0.9094247246022031,0.7393696947985391,536625,436280.48780487804,656.8237454100367,534.0030450488103
Maisonnette,358435,291410.56910569104,625.5410122164049,508.56992863122343,88907,72282.1138211382,155.16055846422339,126.1467954993686,9231,7504.878048780488,16.10994764397906,13.097518409739072,0,0.0,0.0,0.0,3990,3243.9024390243903,6.963350785340314,5.6612608010896865,3200,2601.6260162601625,5.5846422338568935,4.540359539721051,0,0.0,0.0,0.0,0,0.0,0.0,0.0,463763,377043.0894308943,809.3595113438046,658.0158628811419
McAdam,703879,572259.349593496,548.1923676012461,445.6848517083302,391945,318654.47154471546,305.2531152647975,248.17326444292482,10368,8429.268292682927,8.074766355140186,6.564850695235925,8500,6910.569105691056,6.61993769470405,5.3820631664260565,36500,29674.79674796748,28.426791277258566,23.11121242053542,0,0.0,0.0,0.0,5092,4139.837398373984,3.965732087227414,3.2241724286401743,0,0.0,0.0,0.0,1156284,940068.2926829268,900.5327102803739,732.1404148620925
Meductic,149585,121613.82113821138,656.0745614035088,533.3939523605762,30707,24965.040650406503,134.6798245614035,109.49579232634431,38163,31026.829268292684,167.3815789473684,136.08258451005563,1500,1219.5121951219512,6.578947368421052,5.348737697903295,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,219956,178826.0162601626,964.719298245614,784.3246327200114
Memramcook,3681871,2993391.056910569,762.1343407162078,619.6214152164291,713485,580069.1056910569,147.68888428896707,120.07226364956674,76476,62175.60975609756,15.830262885530946,12.870132427260932,201643,163937.39837398374,41.739391430345684,33.93446457751682,36864,29970.73170731707,7.630718277789278,6.203835998202664,363937,295883.73983739835,75.33367832746843,61.24689294916132,170930,138967.47967479675,35.38190850755537,28.76577927443526,61308,49843.90243902439,12.690540260815567,10.317512407167126,5306514,4314239.024390244,1098.42972469468,893.03229649974
Millville,153282,124619.51219512195,499.2899022801303,405.92674982124413,45863,37286.9918699187,149.39087947882737,121.4559995762824,98655,80207.31707317074,321.35179153094464,261.2616191308493,1200,975.609756097561,3.9087947882736156,3.1778819416858664,750,609.7560975609756,2.44299674267101,1.9861762135536665,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10480,8520.325203252032,34.13680781758958,27.753502290723233,310230,252219.51219512193,1010.5211726384365,821.5619289743386
Minto,1350602,1098050.406504065,539.1624750499002,438.3434756503254,487393,396254.47154471546,194.5680638722555,158.18541778232154,188458,153217.88617886178,75.23273453093812,61.16482482190091,43500,35365.85365853659,17.365269461077844,14.118105252908817,64800,52682.92682926829,25.868263473053894,21.03110851467796,0,0.0,0.0,0.0,403,327.6422764227642,0.16087824351297406,0.1307953199292472,904,734.959349593496,0.36087824351297404,0.29339694594550736,2136060,1736634.1463414633,852.7185628742515,693.2671242880093
Miramichi,22369112,18186269.918699186,1255.9155578013588,1021.0695591880965,3215226,2614004.8780487804,180.51911739935994,146.76351008078043,784042,637432.5203252032,44.02009993824041,35.78869913678082,784122,637497.5609756097,44.02459154455112,35.79235084922855,193579,157381.30081300813,10.868508225254056,8.836185548987038,0,0.0,0.0,0.0,705992,573977.2357723577,39.637976531357026,32.22599717996506,290,235.77235772357724,0.016282072876312392,0.013237457623018204,28052363,22806799.18699187,1575.0021335129975,1280.4895394414614
Moncton,114663008,93221957.72357723,1660.00243217419,1349.5954733123494,10423174,8474125.203252032,150.89865940875004,122.68183691768296,868308,705941.4634146341,12.57069230101051,10.22007504147196,8521269,6927860.975609756,123.36434837999826,100.29621819512055,2790902,2269026.0162601625,40.404522685815216,32.849205435622125,0,0.0,0.0,0.0,15841,12878.861788617885,0.2293337579986681,0.1864502097550147,1427761,1160781.300813008,20.670020557662795,16.804894762327475,138710263,112772571.54471545,2008.1400092654255,1632.6341538743297
Nackawic,1717268,1396152.8455284552,1637.0524308865586,1330.936935680129,102778,83559.34959349594,97.97712106768351,79.65619598998659,53389,43405.69105691057,50.89513822688274,41.37816116006727,57500,46747.96747967479,54.814108674928505,44.564315995876825,9687,7875.60975609756,9.234509056244042,7.507730940035806,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11703,9514.634146341463,11.156339370829361,9.070194610430374,1952325,1587256.0975609755,1861.1296472831268,1513.1135343765256
New Maryland,3936775,3200630.081300813,930.2398393194707,756.2925522922526,133229,108316.26016260163,31.48133270321361,25.594579433507,94005,76426.82926829268,22.21290170132325,18.059269675872564,102000,82926.82926829268,24.102079395085067,19.59518650006916,38200,31056.91056910569,9.026465028355387,7.33858945394747,0,0.0,0.0,0.0,50000,40650.40650406504,11.814744801512287,9.605483578465273,1266,1029.2682926829268,0.29914933837429114,0.24321084420674074,4355475,3541036.5853658537,1029.1765122873346,836.7288717783208
Nigadoo,599601,487480.48780487804,629.8329831932773,512.0593359294937,138570,112658.53658536584,145.55672268907563,118.33879893420782,66777,54290.243902439026,70.14390756302521,57.027567124410744,38700,31463.414634146342,40.65126050420168,33.049805287968844,2400,1951.219512195122,2.5210084033613445,2.0496003279360524,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,846048,687843.9024390244,888.7058823529412,722.5251076040172
