municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Campbellton,7202265,6001887.5,975.3880010834237,812.8233342361864,2205693,1838077.5,298.71248645720476,248.92707204767063,221679,184732.5,30.02153304442037,25.01794420368364,701052,584210.0,94.94203683640303,79.11836403033585,537632,448026.6666666667,72.81040086673889,60.67533405561575,20275,16895.833333333336,2.7458017334777898,2.2881681112314918,357432,297860.0,48.40628385698808,40.3385698808234,66118,55098.333333333336,8.954225352112676,7.461854460093897,11312146,9426788.333333334,1531.9807692307693,1276.650641025641
Canterbury,162032,135026.6666666667,450.0888888888889,375.07407407407413,39315,32762.5,109.20833333333333,91.00694444444444,47643,39702.5,132.34166666666667,110.28472222222223,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2.5,0.008333333333333333,0.006944444444444444,0,0.0,0.0,0.0,248993,207494.1666666667,691.6472222222222,576.3726851851852
Cap-Pelé,1876448,1563706.6666666667,823.364633611233,686.1371946760275,203602,169668.33333333334,89.33830627468188,74.4485885622349,94284,78570.0,41.370776656428255,34.475647213690216,259578,216315.0,113.89995612110575,94.91663010092145,69807,58172.5,30.630539710399297,25.52544975866608,0,0.0,0.0,0.0,77218,64348.333333333336,33.882404563405004,28.235337136170838,6341,5284.166666666667,2.7823606845107505,2.318633903758959,2587278,2156065.0,1135.268977621764,946.05748135147
Caraquet,4126601,3438834.166666667,992.9261308950914,827.4384424125763,660868,550723.3333333334,159.01539942252165,132.51283285210138,194540,162116.6666666667,46.80943214629451,39.0078601219121,137050,114208.33333333334,32.97641963426371,27.480349695219765,234400,195333.33333333334,56.40038498556304,47.00032082130254,6000,5000.0,1.4436958614051973,1.2030798845043311,0,0.0,0.0,0.0,4352,3626.666666666667,1.0471607314725697,0.8726339428938082,5363811,4469842.5,1290.618623676612,1075.51551973051
Centreville,394564,328803.3333333334,754.4244741873805,628.6870618228171,25100,20916.666666666668,47.992351816443595,39.993626513703,82152,68460.0,157.07839388145317,130.89866156787764,9000,7500.0,17.208413001912046,14.340344168260039,5000,4166.666666666667,9.560229445506693,7.966857871255577,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,515816,429846.6666666667,986.263862332696,821.8865519439133
Charlo,916023,763352.5,665.7143895348837,554.7619912790698,217611,181342.5,158.14752906976744,131.78960755813952,136123,113435.83333333334,98.9265988372093,82.4388323643411,12000,10000.0,8.720930232558139,7.267441860465116,154000,128333.33333333334,111.9186046511628,93.265503875969,0,0.0,0.0,0.0,5314,4428.333333333334,3.8619186046511627,3.2182655038759695,46211,38509.16666666667,33.58357558139535,27.986312984496127,1487282,1239401.6666666667,1080.8735465116279,900.7279554263566
Chipman,869804,724836.6666666667,673.7443841982958,561.45365349858,167259,139382.5,129.55770720371805,107.96475600309837,89992,74993.33333333334,69.70720371804802,58.0893364317067,21500,17916.666666666668,16.65375677769171,13.878130648076427,85150,70958.33333333334,65.95662277304415,54.96385231087013,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1233705,1028087.5,955.6196746707978,796.3497288923315
Clair,551611,459675.8333333334,650.4846698113207,542.0705581761007,77973,64977.5,91.94929245283019,76.62441037735849,29185,24320.833333333336,34.41627358490566,28.680227987421386,30000,25000.0,35.37735849056604,29.4811320754717,267234,222695.0,315.13443396226415,262.61202830188677,0,0.0,0.0,0.0,317,264.1666666666667,0.3738207547169811,0.3115172955974843,0,0.0,0.0,0.0,956320,796933.3333333334,1127.7358490566037,939.7798742138365
Dalhousie,4733047,3944205.8333333335,1287.55359085963,1072.9613257163585,709725,591437.5,193.06991294885745,160.89159412404788,102356,85296.66666666667,27.844396082698584,23.20366340224882,179114,149261.6666666667,48.72524483133841,40.60437069278201,34162,28468.333333333336,9.293253536452665,7.744377947043889,209718,174765.0,57.050598476605,47.54216539717084,15917,13264.166666666668,4.329978237214363,3.6083151976786367,10850,9041.666666666668,2.9515778019586505,2.459648168298876,5994889,4995740.833333334,1630.818552774755,1359.0154606456294
Dieppe,34200888,28500740.0,1842.2239698357123,1535.1866415297602,944532,787110.0,50.87702666307568,42.397522219229735,218580,182150.0,11.773767842714786,9.811473202262322,1063887,886572.5,57.30605978992728,47.755049824939405,840739,700615.8333333334,45.28623754376515,37.73853128647096,0,0.0,0.0,0.0,447743,373119.1666666667,24.117586856988957,20.0979890474908,255428,212856.6666666667,13.758577969297065,11.465481641080888,37971797,31643164.166666668,2045.3432265014812,1704.4526887512345
Doaktown,679370,566141.6666666667,765.0563063063063,637.546921921922,73775,61479.16666666667,83.07995495495496,69.2332957957958,30752,25626.666666666668,34.630630630630634,28.85885885885886,44000,36666.66666666667,49.549549549549546,41.291291291291294,22100,18416.666666666668,24.88738738738739,20.73948948948949,8897,7414.166666666667,10.019144144144144,8.349286786786788,36753,30627.5,41.388513513513516,34.490427927927925,0,0.0,0.0,0.0,895647,746372.5,1008.6114864864865,840.509572072072
Dorchester,589865,491554.1666666667,527.135835567471,439.2798629728925,88926,74105.0,79.46916890080429,66.2243074173369,42089,35074.16666666667,37.613047363717605,31.344206136431342,0,0.0,0.0,0.0,2590,2158.3333333333335,2.3145665773011617,1.9288054810843016,8334,6945.0,7.447721179624665,6.206434316353888,72500,60416.66666666667,64.7899910634495,53.99165921954126,6456,5380.0,5.769436997319035,4.807864164432529,810760,675633.3333333334,724.5397676496872,603.7831397080727
Drummond,579959,483299.1666666667,691.2502979737783,576.0419149781486,49257,41047.5,58.70917759237187,48.92431466030989,88500,73750.0,105.48271752085816,87.90226460071514,0,0.0,0.0,0.0,3200,2666.666666666667,3.8140643623361146,3.178386968613429,16000,13333.333333333334,19.07032181168057,15.891934843067144,0,0.0,0.0,0.0,0,0.0,0.0,0.0,736916,614096.6666666667,878.326579261025,731.9388160508543
Edmundston,19161087,15967572.5,1151.3000660938533,959.4167217448777,2637666,2198055.0,158.48500871237158,132.07084059364297,980455,817045.8333333334,58.91095355404675,49.09246129503896,882976,735813.3333333334,53.05389653307697,44.21158044423081,205137,170947.5,12.325722525986901,10.271435438322419,19400,16166.666666666668,1.1656552304272065,0.9713793586893389,1926336,1605280.0,115.74451721444451,96.45376434537043,42615,35512.5,2.560535961064712,2.1337799675539264,25855672,21546393.333333336,1553.5463558252718,1294.6219631877268
Eel River Crossing,561571,467975.8333333334,480.7970890410959,400.66424086757996,171342,142785.0,146.69691780821918,122.24743150684931,110690,92241.66666666667,94.76883561643835,78.9740296803653,0,0.0,0.0,0.0,8177,6814.166666666667,7.000856164383562,5.834046803652968,0,0.0,0.0,0.0,15,12.5,0.012842465753424657,0.010702054794520547,5446,4538.333333333334,4.662671232876712,3.885559360730594,857241,714367.5,733.9392123287671,611.6160102739726
Florenceville-Bristol,2517102,2097585.0,1635.5438596491229,1362.953216374269,33223,27685.833333333336,21.587394411955817,17.989495343296515,184036,153363.33333333334,119.58154645873944,99.6512887156162,225930,188275.0,146.80311890838206,122.33593242365173,99040,82533.33333333334,64.35347628330085,53.62789690275071,9000,7500.0,5.847953216374269,4.8732943469785575,5492,4576.666666666667,3.5685510071474984,2.973792505956249,6870,5725.0,4.4639376218323585,3.7199480181936324,3080693,2567244.166666667,2001.749837556855,1668.1248646307129
Fredericton,81951120,68292600.0,1621.6705253784505,1351.3921044820422,5758196,4798496.666666667,113.94471158602948,94.95392632169124,890779,742315.8333333334,17.62697140595627,14.68914283829689,5879301,4899417.5,116.34116948649451,96.95097457207876,2909500,2424583.3333333335,57.573958642524985,47.97829886877082,209790,174825.0,4.151380231522707,3.4594835262689227,29183,24319.166666666668,0.5774809537943999,0.48123412816199995,344617,287180.8333333334,6.819372711981795,5.682810593318163,97972486,81643738.33333334,1938.7055703967546,1615.5879753306292
Fredericton Junction,459665,383054.1666666667,642.8881118881119,535.7400932400933,78536,65446.66666666667,109.84055944055945,91.53379953379954,105565,87970.83333333334,147.64335664335664,123.03613053613054,0,0.0,0.0,0.0,19322,16101.666666666668,27.023776223776224,22.51981351981352,0,0.0,0.0,0.0,36463,30385.833333333336,50.997202797202796,42.497668997669,29186,24321.666666666668,40.81958041958042,34.01631701631702,728737,607280.8333333334,1019.2125874125874,849.3438228438229
Gagetown,646512,538760.0,899.1821974965229,749.3184979137691,53774,44811.66666666667,74.78998609179416,62.32498840982847,21963,18302.5,30.546592489568845,25.45549374130737,0,0.0,0.0,0.0,23896,19913.333333333336,33.235048678720446,27.69587389893371,0,0.0,0.0,0.0,146,121.66666666666667,0.20305980528511822,0.1692165044042652,4565,3804.166666666667,6.349095966620306,5.290913305516922,750856,625713.3333333334,1044.3059805285118,870.2549837737599
Grand Bay-Westfield,4416163,3680135.8333333335,886.6016864083517,738.8347386736265,381029,317524.1666666667,76.49648664926721,63.74707220772268,215500,179583.33333333334,43.264404738004416,36.05367061500368,38800,32333.333333333336,7.789600481830957,6.491333734859132,35500,29583.333333333336,7.127082915077294,5.939235762564412,22698,18915.0,4.556916281871111,3.797430234892592,3890,3241.666666666667,0.7809676771732584,0.6508063976443821,28520,23766.666666666668,5.725757879943786,4.7714648999531555,5142100,4285083.333333334,1032.3429030315199,860.2857525262666
Grand Falls/Grand-Sault,7217286,6014405.0,1277.3957522123894,1064.4964601769911,618479,515399.1666666667,109.46530973451327,91.22109144542773,715872,596560.0,126.70300884955752,105.5858407079646,1138174,948478.3333333334,201.44672566371682,167.8722713864307,114480,95400.0,20.261946902654866,16.884955752212388,0,0.0,0.0,0.0,499,415.83333333333337,0.08831858407079646,0.07359882005899705,96106,80088.33333333334,17.009911504424778,14.174926253687318,9900896,8250746.666666667,1752.3709734513275,1460.3091445427729
Grand Manan,1777883,1481569.1666666667,722.7166666666667,602.2638888888889,173903,144919.1666666667,70.69227642276422,58.91023035230353,6500,5416.666666666667,2.6422764227642275,2.2018970189701896,34950,29125.0,14.207317073170731,11.839430894308943,33710,28091.666666666668,13.703252032520325,11.419376693766939,17810,14841.666666666668,7.239837398373984,6.03319783197832,26,21.666666666666668,0.01056910569105691,0.00880758807588076,0,0.0,0.0,0.0,2044782,1703985.0,831.2121951219513,692.6768292682926
Grande-Anse,463125,385937.5,610.9828496042217,509.1523746701847,134153,111794.16666666667,176.98284960422163,147.48570800351803,169699,141415.83333333334,223.877308707124,186.56442392260337,54764,45636.66666666667,72.24802110817942,60.20668425681619,3916,3263.3333333333335,5.16622691292876,4.3051890941073,0,0.0,0.0,0.0,8,6.666666666666667,0.010554089709762533,0.008795074758135445,0,0.0,0.0,0.0,825665,688054.1666666667,1089.2678100263852,907.7231750219878
Hampton,3726354,3105295.0,930.6578421578422,775.5482017982018,292929,244107.5,73.1590909090909,60.96590909090909,336023,280019.1666666667,83.92182817182817,69.93485680985681,402012,335010.0,100.40259740259741,83.66883116883118,432607,360505.8333333334,108.0437062937063,90.03642191142193,4000,3333.3333333333335,0.999000999000999,0.8325008325008325,147553,122960.83333333334,36.8513986013986,30.709498834498838,5668,4723.333333333334,1.4155844155844155,1.1796536796536798,5347146,4455955.0,1335.451048951049,1112.8758741258741
Hartland,1057086,880905.0,1116.247096092925,930.2059134107709,120268,100223.33333333334,126.99894403379092,105.83245336149244,103551,86292.5,109.34635691657867,91.12196409714889,59500,49583.333333333336,62.82998944033791,52.358324533614926,86000,71666.66666666667,90.8130939809926,75.67757831749384,0,0.0,0.0,0.0,32320,26933.333333333336,34.128827877507916,28.44068989792327,0,0.0,0.0,0.0,1458725,1215604.1666666667,1540.364308342133,1283.6369236184444
Harvey,187133,155944.1666666667,531.6278409090909,443.0232007575758,16477,13730.833333333334,46.80965909090909,39.00804924242424,1800,1500.0,5.113636363636363,4.261363636363637,2422,2018.3333333333335,6.880681818181818,5.733901515151516,11958,9965.0,33.97159090909091,28.30965909090909,37291,31075.833333333336,105.9403409090909,88.28361742424244,0,0.0,0.0,0.0,532,443.33333333333337,1.5113636363636365,1.259469696969697,257613,214677.5,731.8551136363636,609.8792613636364
Hillsborough,874921,729100.8333333334,677.1834365325077,564.3195304437564,170544,142120.0,132.0,110.0,85296,71080.0,66.0185758513932,55.01547987616099,105000,87500.0,81.26934984520123,67.72445820433437,8800,7333.333333333334,6.811145510835913,5.6759545923632615,0,0.0,0.0,0.0,100269,83557.5,77.60758513931889,64.67298761609906,63296,52746.66666666667,48.9907120743034,40.825593395252845,1408126,1173438.3333333335,1089.8808049535603,908.2340041279671
Kedgwick,632081,526734.1666666667,551.5541012216405,459.6284176847005,184295,153579.1666666667,160.81588132635252,134.01323443862714,170223,141852.5,148.5366492146597,123.7805410122164,31310,26091.666666666668,27.32111692844677,22.76759744037231,19770,16475.0,17.25130890052356,14.3760907504363,0,0.0,0.0,0.0,113,94.16666666666667,0.09860383944153578,0.08216986620127982,8003,6669.166666666667,6.983420593368237,5.819517161140198,1045795,871495.8333333334,912.5610820244328,760.467568353694
Lac Baker,434026,361688.3333333334,601.9778085991678,501.6481738326399,50144,41786.66666666667,69.54785020804438,57.95654184003699,33916,28263.333333333336,47.04022191400832,39.20018492834027,1078,898.3333333333334,1.4951456310679612,1.2459546925566343,21800,18166.666666666668,30.235783633841887,25.196486361534905,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17876,14896.666666666668,24.793342579750348,20.661118816458625,558840,465700.0,775.0901525658808,645.9084604715673
Lamèque,1152862,960718.3333333334,810.732770745429,675.6106422878576,166878,139065.0,117.35443037974683,97.79535864978902,131743,109785.83333333334,92.64627285513362,77.20522737927801,52800,44000.0,37.130801687763714,30.942334739803094,80500,67083.33333333334,56.61040787623066,47.175339896858894,0,0.0,0.0,0.0,753,627.5,0.5295358649789029,0.44127988748241914,0,0.0,0.0,0.0,1585536,1321280.0,1115.0042194092828,929.1701828410689
Le Goulet,305156,254296.6666666667,336.0748898678414,280.0624082232012,142958,119131.66666666667,157.44273127753303,131.20227606461088,11411,9509.166666666668,12.567180616740089,10.472650513950075,4637,3864.166666666667,5.106828193832599,4.255690161527166,9700,8083.333333333334,10.682819383259911,8.902349486049927,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2136,1780.0,2.352422907488987,1.960352422907489,475998,396665.0,524.2268722466961,436.8557268722467
Maisonnette,313818,261515.0,523.9031719532554,436.58597662771285,75874,63228.333333333336,126.6677796327212,105.55648302726767,9300,7750.0,15.525876460767947,12.93823038397329,0,0.0,0.0,0.0,2340,1950.0,3.9065108514190316,3.2554257095158596,0,0.0,0.0,0.0,4,3.3333333333333335,0.00667779632721202,0.005564830272676684,6990,5825.0,11.669449081803005,9.724540901502504,408326,340271.6666666667,681.6794657762938,568.0662214802448
McAdam,684789,570657.5,487.741452991453,406.45121082621085,366329,305274.1666666667,260.91809116809117,217.43174264007598,27615,23012.5,19.668803418803417,16.390669515669515,6000,5000.0,4.273504273504273,3.561253561253561,24323,20269.166666666668,17.324074074074073,14.43672839506173,0,0.0,0.0,0.0,64,53.333333333333336,0.045584045584045586,0.03798670465337132,994,828.3333333333334,0.707977207977208,0.5899810066476734,1110114,925095.0,790.6794871794872,658.8995726495726
Meductic,134806,112338.33333333334,869.7161290322581,724.7634408602152,9473,7894.166666666667,61.116129032258065,50.93010752688172,26481,22067.5,170.84516129032258,142.3709677419355,2000,1666.6666666666667,12.903225806451612,10.752688172043012,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,416,346.6666666666667,2.6838709677419357,2.2365591397849465,173176,144313.33333333334,1117.2645161290322,931.0537634408603
Memramcook,3259494,2716245.0,702.7800776196636,585.6500646830531,530072,441726.6666666667,114.28891763691246,95.24076469742705,21253,17710.833333333336,4.582363087537732,3.8186359062814437,185151,154292.5,39.92043984476067,33.26703320396723,58655,48879.16666666667,12.646614920224234,10.53884576685353,373562,311301.6666666667,80.54376886589047,67.11980738824207,125804,104836.66666666667,27.124622682190598,22.603852235158833,5749,4790.833333333334,1.2395429064251833,1.0329524220209862,4559740,3799783.3333333335,983.126347563605,819.2719563030042
Millville,132775,110645.83333333334,438.2013201320132,365.1677667766777,31897,26580.833333333336,105.27062706270627,87.72552255225523,106053,88377.5,350.009900990099,291.67491749174917,1200,1000.0,3.9603960396039604,3.3003300330033003,650,541.6666666666667,2.145214521452145,1.787678767876788,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,272575,227145.83333333334,899.5874587458746,749.6562156215622
Minto,1340488,1117073.3333333335,499.99552405818724,416.6629367151561,392992,327493.3333333334,146.58411040656472,122.15342533880394,184881,154067.5,68.95971652368519,57.46643043640432,47300,39416.66666666667,17.642670645281612,14.702225537734678,55950,46625.0,20.869078701976875,17.39089891831406,0,0.0,0.0,0.0,445,370.83333333333337,0.1659828422230511,0.13831903518587593,13487,11239.166666666668,5.030585602387169,4.1921546686559745,2035543,1696285.8333333335,759.2476687803058,632.7063906502549
Miramichi,20685699,17238082.5,1141.0281317226543,950.8567764355453,2203380,1836150.0,121.53897070991229,101.28247559159358,839377,699480.8333333334,46.30023718903414,38.58353099086179,723828,603190.0,39.9265265596558,33.272105466379834,304950,254125.0,16.82111534006288,14.01759611671907,0,0.0,0.0,0.0,422307,351922.5,23.294555684262782,19.412129736885653,4622,3851.666666666667,0.25495063158475373,0.21245885965396144,25184163,20986802.5,1389.164487837167,1157.6370731976392
Moncton,103137648,85948040.0,1608.309131736527,1340.2576097804392,11477186,9564321.666666668,178.97308507984033,149.14423756653363,1072037,893364.1666666667,16.71714383732535,13.930953197771126,8346480,6955400.0,130.15344311377245,108.46120259481037,2405016,2004180.0,37.50336826347306,31.252806886227546,0,0.0,0.0,0.0,45461,37884.16666666667,0.7089103043912176,0.5907585869926814,954212,795176.6666666667,14.879802894211577,12.399835745176315,127438040,106198366.66666667,1987.2448852295408,1656.037404357951
Nackawic,1593767,1328139.1666666667,1631.28659160696,1359.4054930058,119282,99401.66666666667,122.09007164790174,101.74172637325145,57427,47855.833333333336,58.77891504605937,48.98242920504947,58000,48333.333333333336,59.365404298874104,49.47117024906176,12089,10074.166666666668,12.373592630501536,10.311327192084613,0,0.0,0.0,0.0,389,324.1666666666667,0.39815762538382804,0.33179802115319007,2250,1875.0,2.3029682702149437,1.9191402251791199,1843204,1536003.3333333335,1886.5957011258956,1572.16308427158
New Maryland,3685782,3071485.0,867.6511299435028,723.0426082862524,201111,167592.5,47.342514124293785,39.45209510357815,97611,81342.5,22.978107344632768,19.148422787193972,85000,70833.33333333334,20.009416195856875,16.674513496547398,51178,42648.333333333336,12.047551789077213,10.039626490897678,0,0.0,0.0,0.0,30000,25000.0,7.062146892655368,5.885122410546139,581,484.1666666666667,0.1367702448210923,0.11397520401757691,4151263,3459385.8333333335,977.2276365348399,814.3563637790334
Nigadoo,521742,434785.0,562.8284789644013,469.02373247033444,128259,106882.5,138.35922330097088,115.29935275080906,64788,53990.0,69.88996763754045,58.241639697950376,15640,13033.333333333334,16.871628910463862,14.059690758719885,2400,2000.0,2.588996763754045,2.157497303128371,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3073,2560.8333333333335,3.314994606256742,2.762495505213952,735902,613251.6666666667,793.8532901833872,661.5444084861562
Norton,651168,542640.0,495.56164383561645,412.9680365296804,166344,138620.0,126.59360730593608,105.49467275494673,208264,173553.33333333334,158.49619482496195,132.08016235413496,0,0.0,0.0,0.0,15900,13250.0,12.100456621004566,10.083713850837139,0,0.0,0.0,0.0,10000,8333.333333333334,7.610350076103501,6.341958396752918,4773,3977.5,3.632420091324201,3.0270167427701673,1056449,880374.1666666667,803.9946727549467,669.9955606291223
