municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,70520.0,58766.66666666667,234.28571428571428,195.23809523809524,34916,29096.666666666668,116.0,96.66666666666667,46557,38797.5,154.67441860465115,128.8953488372093,0,0.0,0.0,0.0,700,583.3333333333334,2.3255813953488373,1.9379844961240311,1000,833.3333333333334,3.3222591362126246,2.7685492801771874,99268,82723.33333333334,329.7940199335548,274.82834994462905,37720,31433.333333333336,125.3156146179402,104.4296788482835,100,83.33333333333334,0.33222591362126247,0.27685492801771877,9228,7690.0,30.6578073089701,25.548172757475083,52200,43500.0,173.421926910299,144.51827242524917,11007.0,9172.5,36.56810631229236,30.473421926910298,0,0.0,0.0,0.0,9128,7606.666666666667,30.325581395348838,25.271317829457367,372344.0,310286.6666666667,1237.0232558139535,1030.8527131782946
Aroostook,44518.0,37098.333333333336,128.66473988439307,107.22061657032756,40136,33446.66666666667,116.0,96.66666666666669,16355,13629.166666666668,47.26878612716763,39.39065510597303,6701,5584.166666666667,19.36705202312139,16.139210019267825,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30155,25129.166666666668,87.15317919075144,72.62764932562621,20039,16699.166666666668,57.91618497109827,48.26348747591523,0,0.0,0.0,0.0,0,0.0,0.0,0.0,500,416.6666666666667,1.4450867052023122,1.2042389210019269,350.0,291.6666666666667,1.0115606936416186,0.8429672447013488,0,0.0,0.0,0.0,4102,3418.3333333333335,11.855491329479769,9.879576107899808,162856.0,135713.33333333334,470.6820809248555,392.2350674373796
Atholville,400444.0,333703.3333333334,304.0577069096431,253.38142242470263,152772,127310.0,116.0,96.66666666666667,117900,98250.0,89.52164009111617,74.60136674259681,158895,132412.5,120.6492027334852,100.54100227790433,4000,3333.3333333333335,3.0372057706909645,2.5310048089091373,2900,2416.666666666667,2.201974183750949,1.8349784864591245,469605,391337.5,356.57175398633257,297.14312832194383,91831,76525.83333333334,69.72741078208048,58.10617565173374,0,0.0,0.0,0.0,150201,125167.5,114.04783599088839,95.03986332574031,261019,217515.83333333334,198.1921032649962,165.16008605416351,321951.0,268292.5,244.45785876993168,203.71488230827637,0,0.0,0.0,0.0,795,662.5,0.6036446469248291,0.503037205770691,2132313.0,1776927.5,1619.0683371298405,1349.223614274867
Baker-Brook,104704.0,87253.33333333334,199.4361904761905,166.1968253968254,60900,50750.0,116.0,96.66666666666667,46900,39083.333333333336,89.33333333333333,74.44444444444444,9500,7916.666666666667,18.095238095238095,15.079365079365079,0,0.0,0.0,0.0,0,0.0,0.0,0.0,104065,86720.83333333334,198.21904761904761,165.1825396825397,18015,15012.5,34.31428571428572,28.595238095238095,0,0.0,0.0,0.0,21397,17830.833333333336,40.756190476190476,33.96349206349207,15000,12500.0,28.571428571428573,23.80952380952381,43856.0,36546.66666666667,83.5352380952381,69.61269841269842,16022,13351.666666666668,30.51809523809524,25.431746031746034,0,0.0,0.0,0.0,440359.0,366965.8333333334,838.7790476190477,698.9825396825397
Balmoral,351453.0,292877.5,206.0099648300117,171.67497069167644,197896,164913.33333333334,116.0,96.66666666666667,75482,62901.66666666667,44.24501758499414,36.87084798749512,150000,125000.0,87.92497069167644,73.27080890973036,0,0.0,0.0,0.0,3675,3062.5,2.1541617819460726,1.795134818288394,262054,218378.33333333334,153.60726846424384,128.00605705353655,93679,78065.83333333334,54.91148886283705,45.75957405236421,0,0.0,0.0,0.0,22569,18807.5,13.229191090269637,11.02432590855803,68700,57250.0,40.26963657678781,33.558030480656505,113395.0,94495.83333333334,66.468347010551,55.390289175459166,0,0.0,0.0,0.0,11266,9388.333333333334,6.603751465416178,5.503126221180149,1350169.0,1125140.8333333335,791.4237983587338,659.5198319656116
Bas-Caraquet,274338.0,228615.0,186.49762066621346,155.4146838885112,170636,142196.6666666667,116.0,96.66666666666669,44050,36708.333333333336,29.945615227736234,24.954679356446864,0,0.0,0.0,0.0,1275,1062.5,0.8667573079537729,0.7222977566281441,4000,3333.3333333333335,2.719238613188307,2.266032177656923,292913,244094.1666666667,199.12508497620667,165.93757081350557,78724,65603.33333333334,53.51733514615908,44.5977792884659,0,0.0,0.0,0.0,64832,54026.66666666667,44.07341944255609,36.727849535463406,85000,70833.33333333334,57.78382053025153,48.15318377520961,102217.0,85180.83333333334,69.48810333106731,57.90675277588942,51180,42650.0,34.79265805574439,28.993881713120327,0,0.0,0.0,0.0,1169165.0,974304.1666666667,794.8096532970768,662.341377747564
Bath,86302.0,71918.33333333334,168.55859375,140.46549479166669,59392,49493.333333333336,116.0,96.66666666666667,32409,27007.5,63.298828125,52.7490234375,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9223,7685.833333333334,18.013671875,15.011393229166668,50760,42300.0,99.140625,82.6171875,35292,29410.0,68.9296875,57.44140625,0,0.0,0.0,0.0,38854,32378.333333333336,75.88671875,63.23893229166667,67884,56570.0,132.5859375,110.48828125,61777.0,51480.833333333336,120.658203125,100.54850260416667,0,0.0,0.0,0.0,293,244.16666666666669,0.572265625,0.47688802083333337,442186.0,368488.3333333334,863.64453125,719.7037760416667
Bathurst,2554500.0,2128750.0,200.920245398773,167.43353783231083,4599188,3832656.666666667,361.742016674532,301.45168056211,1827734,1523111.6666666667,143.75759005820356,119.79799171516963,724383,603652.5,56.97522416234073,47.47935346861727,6400,5333.333333333334,0.503382098474123,0.4194850820617692,199793,166494.1666666667,15.714409312568822,13.095341093807352,4620354,3850295.0,363.40679565832943,302.8389963819412,343132,285943.3333333334,26.988516595878558,22.49043049656547,0,0.0,0.0,0.0,706334,588611.6666666667,55.55560799119081,46.296339992659014,2998734,2498945.0,235.86078338839076,196.55065282365896,3077489.0,2564574.166666667,242.05513607047348,201.71261339206126,99355,82795.83333333334,7.814613811546327,6.512178176288606,0,0.0,0.0,0.0,21757396.0,18131163.333333336,1711.2943212207015,1426.0786010172515
Belledune,799625.0,666354.1666666667,467.343658679135,389.4530488992792,542500,452083.3333333334,317.0660432495617,264.22170270796806,189100,157583.33333333334,110.52016364699007,92.10013637249173,39936,33280.0,23.34073641145529,19.45061367621274,15000,12500.0,8.766803039158386,7.305669199298656,7000,5833.333333333334,4.091174751607247,3.4093122930060398,777500,647916.6666666667,454.4126241963764,378.6771868303137,164000,136666.6666666667,95.85037989479837,79.87531657899865,2000,1666.6666666666667,1.168907071887785,0.9740892265731541,387200,322666.6666666667,226.30040911747517,188.58367426456263,352200,293500.0,205.84453535943894,171.53711279953242,479339.0,399449.1666666667,280.15137346580946,233.45947788817458,497793,414827.5,290.9368790181181,242.44739918176504,8223,6852.5,4.805961426066628,4.004967855055523,4261416.0,3551180.0,2490.5996493278785,2075.499707773232
Beresford,689926.0,574938.3333333334,161.80253283302065,134.8354440275172,1046312,871926.6666666667,245.3827392120075,204.48561601000628,103049,85874.16666666667,24.1672138836773,20.139344903064416,200000,166666.6666666667,46.90431519699813,39.08692933083177,0,0.0,0.0,0.0,30330,25275.0,7.113039399624766,5.927532833020638,742601,618834.1666666667,174.15595684803003,145.12996404002504,192634,160528.33333333334,45.176829268292686,37.64735772357724,0,0.0,0.0,0.0,89093,74244.16666666667,20.89423076923077,17.411858974358974,473068,394223.3333333334,110.94465290806754,92.45387742338963,679209.0,566007.5,159.2891651031895,132.74097091932458,20100,16750.0,4.713883677298312,3.928236397748593,1148,956.6666666666667,0.2692307692307692,0.22435897435897437,4267470.0,3556225.0,1000.8137898686679,834.0114915572233
