municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Alma,425643,332014.8205928238,1998.3239436619717,1558.7550262573886,4059,3166.146645865835,19.056338028169016,14.864538243501574,17019,13275.351014040563,79.90140845070422,62.32559161521391,6000,4680.1872074883,28.169014084507044,21.97270989431127,4500,3510.140405616225,21.12676056338028,16.479532420733452,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,457221,356646.64586583467,2146.5774647887324,1674.3973984311488
Aroostook,107990,84235.56942277693,352.90849673202615,275.27963863652593,116163,90610.76443057724,379.61764705882354,296.1136092502524,0,0.0,0.0,0.0,200,156.00624024961002,0.6535947712418301,0.5098243145412092,5372,4190.327613104525,17.555555555555557,13.693881088576878,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5255,4099.063962558503,17.173202614379086,13.39563386457027,234980,183291.7316692668,767.9084967320262,598.9925871544666
Atholville,2893042,2256663.026521061,810.3759103641456,632.1184948238266,290668,226730.1092043682,81.41960784313726,63.509834511027506,2074,1617.7847113884557,0.580952380952381,0.45316098358220047,55500,43291.731669266774,15.546218487394958,12.126535481587332,131287,102407.95631825275,36.77507002801121,28.685702049930743,0,0.0,0.0,0.0,10363,8083.463338533543,2.902801120448179,2.264275444967379,511,398.59594383775357,0.14313725490196078,0.1116515248845248,3383445,2639192.6677067084,947.7436974789916,739.2696548198063
Baker-Brook,383706,299302.6521060843,680.3297872340426,530.6784611810004,122578,95614.66458658347,217.3368794326241,169.5295471393324,56000,43681.7472698908,99.29078014184397,77.44990650689859,19060,14867.394695787834,33.794326241134755,26.36062889324084,4500,3510.140405616225,7.9787234042553195,6.223653201447208,0,0.0,0.0,0.0,14,10.9204368174727,0.024822695035460994,0.019362476626724644,0,0.0,0.0,0.0,585858,456987.5195007801,1038.7553191489362,810.2615593985463
Balmoral,1307684,1020034.3213728551,781.1732377538829,609.3394990279899,155109,120989.85959438379,92.65770609318996,72.27590178875973,161003,125587.3634945398,96.17861409796893,75.02231988921135,100000,78003.120124805,59.73715651135006,46.59684595269116,8609,6715.288611544463,5.142771804062127,4.011522468067182,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,8.58034321372855,0.006571087216248507,0.005125653054796028,1732416,1351338.5335413418,1034.8960573476702,807.251214779774
Bas-Caraquet,939083,732514.0405616226,719.6038314176245,561.3134410433889,222162,173293.2917316693,170.23908045977012,132.79179443039794,91152,71101.40405616225,69.84827586206896,54.48383452579483,6000,4680.1872074883,4.597701149425287,3.5863503505657475,21756,16970.358814352578,16.671264367816093,13.004106371151401,1500,1170.046801872075,1.1494252873563218,0.8965875876414369,65241,50890.01560062403,49.99310344827586,38.99618053687665,753,587.3634945397816,0.5770114942528736,0.45008696899600126,1347647,1051206.708268331,1032.67969348659,805.522381814813
Bath,322790,251786.27145085807,678.1302521008404,528.9627551488614,105375,82195.78783151327,221.37605042016807,172.6802265367926,1033,805.7722308892356,2.1701680672268906,1.6927988043891504,13285,10362.714508580344,27.909663865546218,21.770408631471312,4600,3588.1435257410303,9.663865546218487,7.53811665071645,10300,8034.321372854915,21.638655462184875,16.878826413560745,0,0.0,0.0,0.0,864,673.9469578783152,1.815126050420168,1.4158549535258722,458247,357446.9578783152,962.703781512605,750.9389871393176
Bathurst,18275980,14255834.633385338,1536.1839119105657,1198.2713821455272,3307710,2580117.0046801874,278.0289148524838,216.87122843407477,1177122,918191.8876755071,98.94275867865848,77.1784389069099,1181038,921246.4898595945,99.27191729007313,77.43519289397281,446598,348360.3744149766,37.5387072371186,29.28136289946849,0,0.0,0.0,0.0,24062,18769.11076443058,2.022526687400185,1.5776339215290058,19768,15419.656786271453,1.661595360174834,1.296096224785362,24432278,19057939.157566305,2053.6503320164747,1601.9113354262677
Belledune,4405269,3436247.269890796,3108.8701482004235,2425.0157162249793,345080,269173.1669266771,243.5285815102329,189.95989197366063,37380,29157.56630265211,26.379675370501058,20.57696986778554,101700,79329.17316692669,71.77134791813691,55.98389073177607,15500,12090.483619344775,10.938602681721948,8.532451389798712,10600,8268.33073322933,7.480592801693719,5.835095789152668,1781,1389.2355694227772,1.2568807339449541,0.9804061887246134,26838,20934.477379095166,18.94001411432604,14.773801961252763,4944148,3856589.703588144,3489.165843330981,2721.6582241271303
Beresford,4184244,3263840.873634946,975.8031716417911,761.1569201574034,784971,612301.8720748831,183.06226679104478,142.79427986820968,72031,56186.42745709829,16.798274253731343,13.10317804503225,79300,61856.47425897037,18.49347014925373,14.425483735767344,2950,2301.092043681748,0.6879664179104478,0.5366352713810046,13700,10686.427457098285,3.1949626865671643,2.492170582345682,5005,3904.05616224649,1.1672108208955223,0.9104608587328569,14963,11671.606864274572,3.4895055970149254,2.721923242601346,5157164,4022748.829953199,1202.696828358209,938.1410517614736
Bertrand,839189,654593.6037441499,719.7161234991423,561.401032370626,159979,124788.61154446179,137.2032590051458,107.0228229369312,134141,104634.16536661467,115.04373927958834,89.73770614632477,65720,51263.65054602185,56.36363636363637,43.965394979435544,29500,23010.920436817476,25.30017152658662,19.734923187665075,0,0.0,0.0,0.0,0,0.0,0.0,0.0,159,124.02496099843995,0.13636363636363635,0.10636789107927955,1228688,958414.9765990641,1053.763293310463,821.9682475120618
Blacks Harbour,1010345,788100.6240249611,1130.1398210290827,881.5443221755718,206139,160794.8517940718,230.58053691275168,179.86001319247404,140694,109745.70982839316,157.3758389261745,122.75806468500353,80000,62402.496099844,89.48545861297539,69.80144977611185,7000,5460.21840873635,7.829977628635347,6.107626855409788,0,0.0,0.0,0.0,6130,4781.591263650546,6.856823266219239,5.348536089094571,13072,10196.56786271451,14.62192393736018,11.405556893416678,1463380,1141482.0592823715,1636.890380313199,1276.8255696670822
Blackville,641398,500310.4524180968,669.5177453027139,522.244731125362,191613,149464.11856474262,200.0135699373695,156.01682522415723,140254,109402.49609984401,146.40292275574112,114.19884770338624,0,0.0,0.0,0.0,8100,6318.252730109205,8.455114822546973,6.595253371721508,0,0.0,0.0,0.0,1157,902.4960998439939,1.207724425887265,0.942062734701455,3689,2877.5351014040566,3.8507306889352817,3.003690084972919,986211,769275.3510140406,1029.447807933194,803.0014102443013
Bouctouche,2626983,2049128.7051482063,1112.6569250317661,867.9071178094902,50356,39279.25117004681,21.328250741211352,16.636701046186705,132912,103675.50702028083,56.294790343074965,43.9116929353159,811300,632839.313572543,343.6255823803473,268.0386758037031,271584,211843.99375975042,115.0292249047014,89.72638448104634,27600,21528.861154446182,11.689961880559085,9.118535008236417,274787,214342.43369734794,116.38585345192715,90.78459707638625,0,0.0,0.0,0.0,4195522,3272638.0655226214,1777.0105887335874,1386.123704160365
Cambridge-Narrows,1015195,791883.7753510141,1806.3967971530249,1409.0458636139042,1631,1272.2308892355695,2.902135231316726,2.263756030668273,11196,8733.229329173168,19.92170818505338,15.539553966500298,0,0.0,0.0,0.0,4429,3454.7581903276136,7.880782918149467,6.147256566419242,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14577,11370.514820592825,25.937722419928825,20.23223277685556,1047028,816714.5085803433,1863.0391459074733,1453.2286629543476
Campbellton,9992893,7794768.33073323,1451.8223158506464,1132.4667050317057,2098248,1636698.9079563185,304.8449803864594,237.78859624528818,183794,143365.0546021841,26.702600610199042,20.82886163042047,896467,699272.2308892356,130.24364375998837,101.59410589702682,422767,329771.45085803437,61.42190905128577,47.91100550022292,65064,50751.95007800313,9.452854859799507,7.373521731512876,379760,296224.6489859595,55.17361615574604,43.03714208716541,54753,42709.04836193448,7.954816213860235,6.205004847004864,14093746,10993561.6224649,2047.6167368879849,1597.2049429703472
Canterbury,174874,136407.1762870515,520.4583333333334,405.973738949558,86309,67323.71294851795,256.8720238095238,200.36819329916057,67662,52778.47113884556,201.375,157.07878315132606,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3070,2394.695787831514,9.136904761904763,7.127070797117601,331915,258904.05616224653,987.8422619047619,770.5477861971623
Cap-Pelé,2429119,1894788.6115444622,1001.698556701031,781.3561284719432,74950,58463.33853354135,30.90721649484536,24.108593209707774,89016,69435.25741029643,36.70762886597938,28.633095839297496,340700,265756.63026521064,140.49484536082474,109.59036299596315,27400,21372.85491419657,11.29896907216495,8.81354841822539,0,0.0,0.0,0.0,115566,90145.08580343216,47.65608247422681,37.17323125914728,29292,22848.673946957882,12.07917525773196,9.422133586374384,3106043,2422810.4524180973,1280.8424742268041,999.0970937806587
Caraquet,5405623,4216554.602184088,1272.510122410546,992.5975993842015,773564,603404.0561622466,182.10075329566854,142.04426934139516,202974,158326.0530421217,47.78107344632768,37.27072811726028,116155,90604.52418096724,27.343455743879474,21.328748630171198,197541,154088.14352574106,46.5021186440678,36.27310346651155,6000,4680.1872074883,1.4124293785310735,1.10173898481363,5623,4386.115444617785,1.3236817325800376,1.032513051934507,3824,2982.8393135725432,0.9001883239171374,0.7021749796545534,6711304,5235026.521060843,1579.873822975518,1232.3508759559422
