cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
128.2,0.78003120124805,Fredericton Junction,PPSA,704,752,0.01329200680040128,40321150,31451755.070202813,57274.360795454544,44675.78845199263,154009.0,78180,119280,43515,6300,18140,207700,49100,0,2200,21909,72679.0,12205,13835,799052.0,535949,84660,126898,0,19392,0,32153,0,799052
128.2,0.78003120124805,Gagetown,PPSA,711,698,0.01320001546572819,60779550,47409945.39781592,85484.59915611814,66680.65456795489,200686.0,91022,87853,0,3175,100,255233,60698,7922,18863,58579,61370.0,31292,43085,919878.0,802291,2922,28632,0,6180,0,79853,0,919878
128.2,0.78003120124805,Grand Bay-Westfield,PPSA,4964,5117,0.013700330714761,372556700,290605850.2340094,75051.71232876713,58542.6773235313,709914.0,670166,649375,0,13223,21612,1617348,1037,0,352135,524798,404311.0,985000,0,5948919.0,5104150,454501,276564,50282,35300,0,5885,22237,5948919
128.2,0.78003120124805,Grand Falls/Grand-Sault,municipal,5326,5706,0.01469006409356247,528750450,412441848.67394704,99277.21554637626,77439.32569920146,1355562.0,1954373,247434,180000,0,6000,1892068,265030,0,963658,1758722,1518063.0,488183,0,10629093.0,7767378,913659,757469,962705,147050,0,41215,39617,10629093
128.2,0.78003120124805,Grand Manan,PPSA,2360,2377,0.0115988408907166,187143700,145977925.1170047,79298.17796610169,61855.05301567996,480731.0,576280,118690,0,6500,16400,432905,331900,12700,30140,293621,225981.0,30082,0,2555930.0,2170650,272080,7200,45050,17100,14000,0,29850,2555930
128.2,0.78003120124805,Grande-Anse,PPSA,899,738,0.01465999856481251,36232200,28262246.4898596,40302.7808676307,31437.426573814904,258019.0,107564,86181,0,0,0,255393,51000,0,26586,143088,42092.0,0,0,969923.0,531164,243153,140768,49709,3337,0,0,1792,969923
128.2,0.78003120124805,Hampton,MPSA,4289,4292,0.01250000035249541,354614550,276610413.4165367,82680.00699463744,64492.985175224225,873080.0,735125,466285,0,16744,29805,1008932,233092,0,118529,1255568,583260.0,231999,0,5552419.0,4432682,39940,379109,417163,272634,0,7530,3361,5552419
128.2,0.78003120124805,Hartland,PPSA,957,947,0.0149190055792135,84268150,65731786.27145087,88054.49320794149,68685.25211227886,201148.0,206468,129800,54529,2650,6000,407700,59200,0,144300,298300,120594.0,15000,0,1645689.0,1257197,30445,136886,61350,84700,0,48289,26822,1645689
128.2,0.78003120124805,Harvey,PPSA,358,363,0.01324070618190371,19558700,15256396.255850237,54633.24022346369,42615.63199958167,91283.0,74802,30204,0,500,1261,55559,23630,17566,14902,16232,16751.0,0,6926,349616.0,258971,46597,27968,1550,10540,3700,290,0,349616
128.2,0.78003120124805,Hillsborough,PPSA,1277,1350,0.01345996623853032,82135050,64067901.716068655,64318.75489428348,50170.63564296684,282734.0,212400,164053,7560,3500,3800,598268,73261,18520,64065,253270,0.0,3000,0,1684431.0,1105535,244467,69940,92500,5200,0,110950,55839,1684431
128.2,0.78003120124805,Lac Baker,PPSA,690,719,0.01121791465027496,53344050,41610023.400936045,77310.21739130435,60304.38174048702,116299.0,118890,58900,0,1000,2700,137221,41000,10000,33600,31000,57944.0,30000,26732,665286.0,598409,1202,33618,544,31500,0,13,0,665286
128.2,0.78003120124805,Lamèque,PPSA,1285,1432,0.01500035611226497,87051200,67902652.10608426,67744.12451361868,52842.53082185546,279709.0,237555,165587,44000,0,500,302258,67454,0,71700,255689,310254.0,75332,0,1810038.0,1305799,260744,180957,0,48900,0,359,13279,1810038
128.2,0.78003120124805,Le Goulet,PPSA,793,817,0.01596896782577876,24123350,18816965.67862715,30420.365699873895,23728.834399277614,278937.0,97805,15000,0,2330,8400,157786,45581,0,11920,9800,28122.0,0,0,655681.0,385225,232985,11548,2400,20600,0,0,2923,655681
128.2,0.78003120124805,Maisonnette,PPSA,495,573,0.01448999691720082,24977300,19483073.32293292,50459.19191919192,39359.744086733175,151988.0,80801,43109,0,0,0,87500,46545,0,13953,28576,20321.0,18213,0,491006.0,361921,103713,11769,4000,2150,1650,0,5803,491006
128.2,0.78003120124805,McAdam,PPSA,1151,1284,0.01591766323286251,47549693,37090244.149766,41311.63596872285,32224.365030205037,367738.0,238519,97000,30000,11000,15500,247100,105800,5000,58500,117500,24507.0,65010,0,1383174.0,756880,553923,10094,8700,38455,0,2,15120,1383174
128.2,0.78003120124805,Meductic,PPSA,173,228,0.01247877725001099,12516050,9762909.516380657,72347.1098265896,56433.00298485929,52142.0,38309,52730,0,1000,2700,33843,19000,0,2732,20000,18209.0,0,0,240665.0,156185,35004,47350,920,0,0,0,1206,240665
128.2,0.78003120124805,Memramcook,PPSA,4778,4831,0.01391199881416037,299534600,233646333.85335416,62690.37254081205,48900.446599697396,929034.0,749879,288742,140362,7700,11621,1416106,290096,0,217588,1059390,280950.0,538868,0,5930336.0,4167125,1001056,75235,221007,32000,7322,190763,235828,5930336
128.2,0.78003120124805,Millville,PPSA,273,307,0.0148292916957432,11464000,8942277.691107646,41992.67399267399,32755.595938123242,45344.0,28171,9946,0,6200,2100,33700,30100,0,45500,7350,32063.0,0,5024,245498.0,170003,74445,0,0,1050,0,0,0,245498
128.2,0.78003120124805,Minto,PPSA,2305,2505,0.01240801365438934,103815408,80979257.41029643,45039.22255965293,35131.99887648435,353277.0,240716,110000,0,5000,9000,609095,208350,0,58615,223800,123004.0,538800,0,2479657.0,1288143,895043,166591,36500,46900,0,3047,43433,2479657
128.2,0.78003120124805,Miramichi,municipal,17537,17811,0.01729899968864173,1431309350,1116465951.6380656,81616.54501910247,63663.45165296605,2990199.0,5155542,2656830,497970,844684,49612,6581898,1319940,0,1354120,3814556,2632348.0,5133618,0,33031317.0,24760220,5832225,869982,773515,233720,0,561418,237,33031317
128.2,0.78003120124805,Moncton,MPSA,71889,69074,0.01649732923952761,7791907292,6077930804.992201,108388.03282838821,84546.04744804074,16079908.0,20972491,13605358,3494568,0,3174886,29596976,3236808,0,8858568,16026788,20023707.0,12434620,0,147504678.0,128545660,5090787,1376446,9356478,2888074,0,109594,137639,147504678
128.2,0.78003120124805,Nackawic,PPSA,941,1049,0.01357972049912491,92590050,72223127.92511702,98395.37725823592,76751.46431999683,182857.0,139106,153039,42000,4521,15691,332290,91412,0,33191,398243,54683.0,726320,0,2173353.0,1257347,35839,74427,74500,3850,0,153562,573828,2173353
128.2,0.78003120124805,New Maryland,PPSA,4174,4232,0.01207199975905143,341981700,266756396.2558503,81931.40872065166,63909.05516431487,888127.0,542456,271781,113559,11019,72710,590375,258400,0,157678,635541,398814.0,482140,0,4422600.0,4128403,6145,115401,102000,42000,0,25000,3651,4422600
128.2,0.78003120124805,Nigadoo,municipal,963,952,0.01387496645261164,51419800,40109048.36193448,53395.43094496366,41650.1021411573,236206.0,212184,29000,0,0,6979,304800,60676,0,20853,13000,18393.0,600,0,902691.0,713448,108449,32597,45440,0,0,1085,1672,902691
128.2,0.78003120124805,Norton,PPSA,1382,1301,0.01165562969077261,72023050,56180226.20904837,52115.08683068017,40651.39378368189,134556.0,217380,134469,0,2000,0,484635,104958,0,47299,12300,73987.0,840,83877,1296301.0,839474,177129,239207,0,30400,0,10091,0,1296301
128.2,0.78003120124805,Néguac,PPSA,1684,1678,0.01308400121457,119713150,93379992.199688,71088.56888361045,55451.30178128741,422618.0,296120,189540,0,10000,5275,658807,90920,0,160865,196860,126946.0,64719,0,2222670.0,1566327,229279,159834,0,140560,0,55245,71425,2222670
128.2,0.78003120124805,Oromocto,MPSA,9223,8932,0.01241795157438113,1090575923,850683247.2698909,118245.24807546352,92234.98289817748,2478857.0,1940465,3274556,620344,32515,194398,2835679,573294,0,356302,1798833,267795.0,2140520,0,16513558.0,13542719,447046,628000,788473,1005762,25100,38714,37744,16513558
128.2,0.78003120124805,Paquetville,PPSA,720,706,0.0134996076661521,48746750,38023985.95943838,67703.81944444444,52811.09161033109,205212.0,122164,90060,0,6046,13800,106200,33361,0,22220,5000,209477.0,0,33884,847424.0,658062,7511,124345,7500,50000,0,6,0,847424
128.2,0.78003120124805,Perth-Andover,PPSA,1590,1778,0.01230000242494786,115466400,90067394.69578785,72620.37735849057,56646.160186030094,356720.0,326043,202580,37000,2000,6500,314165,93533,0,171851,566029,0.0,232900,0,2309321.0,1420237,299340,177500,250292,23640,0,105937,32375,2309321
128.2,0.78003120124805,Petit-Rocher,municipal,1897,1908,0.01479639152390027,103689200,80880811.23244931,54659.567738534526,42636.16828278825,246659.0,434528,138065,50000,0,13988,494242,122016,0,56330,471299,99784.0,129700,0,2256611.0,1534226,402527,134668,131176,10872,0,29860,13282,2256611
128.2,0.78003120124805,Petitcodiac,PPSA,1383,1429,0.01279399499582986,91243900,71173088.92355695,65975.34345625452,51462.82640893489,217181.0,230402,129400,0,5000,2000,619810,83500,0,55600,337850,88590.0,131788,0,1901121.0,1167374,270517,149734,158000,55000,0,2243,98253,1901121
128.2,0.78003120124805,Plaster Rock,PPSA,1023,1135,0.01636635942417627,60560200,47238845.55382216,59198.63147605083,46176.77962250455,211338.0,187919,125661,0,2000,4068,247484,67540,0,104288,467376,172288.0,0,0,1589962.0,991150,308638,126797,75790,25720,0,0,61867,1589962
128.2,0.78003120124805,Pointe-Verte,municipal,886,976,0.01569998705058706,42086850,32829056.162246495,47502.088036117384,37053.11079260327,344632.0,199496,40674,0,0,7154,209585,64133,0,72102,3188,26725.0,69550,0,1037239.0,660763,192377,57889,20800,10640,5257,69526,19987,1037239
128.2,0.78003120124805,Port Elgin,PPSA,408,418,0.01408121628797407,23257650,18141692.66770671,57004.044117647056,44464.93300908507,108382.0,62740,107787,16478,2200,7700,141308,31365,0,12955,26950,27002.0,0,0,544867.0,327496,44534,112337,3296,28030,3296,2,25876,544867
128.2,0.78003120124805,Quispamsis,municipal,18245,17886,0.0126998487476209,1648073250,1285548556.942278,90330.13154288846,70460.32101629366,2331913.0,3266573,2712559,45381,220744,263794,4111939,1124000,0,963723,3729786,2268793.0,1656768,0,22695973.0,20930281,155323,47063,885755,437113,31592,194519,14327,22695973
128.2,0.78003120124805,Rexton,PPSA,830,818,0.0129790015272958,81320200,63432293.29173168,97976.14457831325,76424.44974907431,301078.0,199844,106321,0,1000,5300,372339,66635,0,46850,124337,176306.0,3000,0,1403010.0,1055455,8463,178869,0,94540,55000,0,10683,1403010
128.2,0.78003120124805,Richibucto,PPSA,1266,1286,0.01327800316783683,105939800,82636349.45397817,83680.72669826224,65273.57776775527,396217.0,284868,106509,0,166,2250,347579,95833,0,248063,244803,207355.0,0,0,1933643.0,1406669,81583,132501,176300,127906,0,1619,7065,1933643
128.2,0.78003120124805,Riverside-Albert,PPSA,350,353,0.0138062995939351,21474400,16750702.028081127,61355.42857142857,47859.14865166036,104005.0,55953,86732,0,2000,1800,76500,41001,0,30822,51796,17243.0,0,0,467852.0,296482,18759,103077,15000,990,0,19072,14472,467852
128.2,0.78003120124805,Riverview,MPSA,19667,19128,0.01562568881864529,1476259400,1151528393.1357255,75062.76503788072,58551.29878149822,2248404.0,3737552,2805614,300000,10000,446086,3594087,839152,0,1132932,4427785,4307086.0,3494552,0,27343250.0,23067570,1950460,665538,1054981,581867,0,0,22834,27343250
128.2,0.78003120124805,Rivière-Verte,municipal,724,744,0.01257398141624506,37683450,29394266.77067083,52048.96408839779,40599.81598158955,152635.0,100275,64920,84000,0,200,110190,31730,0,25190,44190,33632.0,1500,9104,657566.0,473831,84482,35620,30500,33133,0,0,0,657566
128.2,0.78003120124805,Rogersville,PPSA,1166,1170,0.01464699150286669,53912300,42053276.131045245,46236.96397941681,36066.27455492731,257498.0,205157,153424,0,0,2000,321847,89000,0,54205,88376,183811.0,40806,0,1396124.0,789653,386476,162482,0,31109,25049,1346,9,1396124
128.2,0.78003120124805,Rothesay,municipal,11659,11947,0.01210000017387565,1236515850,964520943.8377537,106056.76730422849,82727.58760080228,2032455.0,2246833,1939032,375000,158758,24500,3365331,638000,0,641022,1903676,1086393.0,2339000,0,16750000.0,14961842,118987,60000,345700,93038,21500,863741,285192,16750000
128.2,0.78003120124805,Sackville,MPSA,5331,5558,0.01549984736766703,611109050,476684126.36505467,114633.09885574938,89417.39380323667,1487294.0,1797173,480174,336000,18000,30400,1845553,349305,0,854004,1290926,1309558.0,800037,0,10598424.0,9472097,64884,157284,354500,434459,17250,38271,59679,10598424
128.2,0.78003120124805,Saint Andrews,MPSA,1786,1889,0.01189999831027088,284069200,221582839.3135726,159053.30347144458,124066.53936930156,750772.0,441017,211357,75168,4500,55500,760876,140100,63500,157918,770487,218120.0,483533,0,4132848.0,3380423,52476,129643,148656,281133,56000,67180,17337,4132848
128.2,0.78003120124805,Saint George,PPSA,1517,1543,0.01334999693052295,131944300,102920670.82683308,86977.1259063942,67844.87200186755,388700.0,396051,199700,30000,14000,22000,547900,118000,36550,101050,97900,80457.0,11126,0,2043434.0,1761456,97852,117262,4101,20150,7100,1775,33738,2043434
128.2,0.78003120124805,Saint John,municipal,67575,70063,0.01785000004318338,6730598191,5250076592.043682,99601.897018128,77692.58737763496,13774986.0,24219759,21721402,2400000,2796639,1948602,29527457,5240857,0,10325121,10458273,16031173.0,12298369,799546,151542184.0,120141178,19923206,1601168,3772127,4093261,0,2011244,0,151542184
128.2,0.78003120124805,Saint-Antoine,PPSA,1733,1770,0.01234448908476822,107787450,84077574.10296413,62197.028274668206,48515.62267914837,292343.0,333672,136900,11040,0,13157,483011,93354,0,52993,182730,224676.0,0,0,1823876.0,1330581,300344,150641,10500,22350,0,0,9460,1823876
128.2,0.78003120124805,Saint-François-de-Madawaska,PPSA,470,533,0.01572031655064765,32961550,25711037.441497665,70130.9574468085,54704.334981909924,121981.0,84369,98278,40000,500,500,87891,27475,0,22726,240792,99807.0,0,7188,831507.0,518166,22756,191050,70000,29498,0,37,0,831507
128.2,0.78003120124805,Saint-Hilaire,PPSA,252,303,0.01335414839096911,25990800,20273634.94539782,103138.09523809524,80450.93232300722,131363.0,54069,13314,30514,0,0,83800,13740,0,14754,6000,0.0,26150,7864,381568.0,347085,983,0,0,13500,0,20000,0,381568
128.2,0.78003120124805,Saint-Isidore,PPSA,764,748,0.01260000659179662,47028150,36683424.33697348,61555.17015706806,48014.95332064592,244533.0,125269,105453,0,0,500,315616,45500,0,25000,81229,44596.0,10000,0,997696.0,592555,25737,337857,0,15800,0,10054,15693,997696
128.2,0.78003120124805,Saint-Louis-de-Kent,PPSA,856,930,0.01425599639921241,60209050,46964937.59750391,70337.67523364486,54865.58130549522,255481.0,182501,112767,0,0,1000,208333,60531,0,35997,403710,111340.0,10544,12248,1394452.0,858340,112609,84988,284315,4200,0,50000,0,1394452
128.2,0.78003120124805,Saint-Léolin,PPSA,647,684,0.01548699079047742,18942350,14775624.024961,29277.202472952085,22837.131414159197,192201.0,81331,44000,0,6000,0,90495,41000,2000,25779,60200,20318.0,0,0,563324.0,293360,224171,10960,0,24226,0,9,10598,563324
128.2,0.78003120124805,Saint-Léonard,PPSA,1300,1343,0.01502199701629343,73532700,57357800.312012486,56563.61538461538,44121.38485539422,269614.0,197264,110303,36000,500,5000,233962,62000,0,63885,388037,327471.0,98000,0,1792036.0,1104608,275950,153250,91999,88635,4300,73294,0,1792036
128.2,0.78003120124805,Saint-Quentin,PPSA,2194,2095,0.01420040875960655,126844236,98942461.77847116,57814.145852324524,45096.83763831867,662186.0,321770,122925,13800,1550,4980,419340,141900,0,264186,338262,201619.0,57000,0,2549518.0,1801240,318495,104974,34950,81055,24700,177094,7010,2549518
128.2,0.78003120124805,Sainte-Anne-de-Madawaska,PPSA,957,1002,0.0147169638184898,40321700,31452184.0873635,42133.437826541274,32865.39612054702,183396.0,131887,38000,97237,0,0,264300,45000,0,31700,53500,84234.0,4500,0,933754.0,593413,213307,99000,0,25000,0,0,3034,933754
128.2,0.78003120124805,Sainte-Marie-Saint-Raphaël,PPSA,879,955,0.01469988936013277,32538000,25380655.226209052,37017.06484641638,28874.465558827134,247847.0,121056,59322,0,0,0,168827,58494,0,15947,15971,78195.0,29070,1085,795814.0,478305,243757,57704,0,16048,0,0,0,795814
128.2,0.78003120124805,Salisbury,PPSA,2284,2208,0.009436286223160811,165827950,129350975.03900158,72604.18126094571,56633.52672460665,271671.0,380894,128750,0,7500,7000,629468,137344,0,84224,213300,57300.0,17003,59,1934513.0,1564800,103909,108304,0,12500,0,145000,0,1934513
128.2,0.78003120124805,Shediac,PPSA,6664,6062,0.01474229621543955,635267116,495528171.60686433,95328.1986794718,74358.96932876116,1801112.0,1241908,541600,205000,16400,30000,2071700,294782,0,1313594,1854750,1013872.0,1006139,0,11390857.0,9365296,214068,388608,519144,158272,0,582209,163260,11390857
128.2,0.78003120124805,Shippagan,PPSA,2580,2631,0.01510000165355763,226783750,176898400.93603748,87900.67829457365,68565.27168063469,921500.0,536000,196850,100000,3000,500,946350,119000,0,155900,979950,603316.0,37672,0,4600038.0,3424435,428868,134825,265000,19800,0,253000,74110,4600038
128.2,0.78003120124805,St. Martins,PPSA,276,314,0.01202193875546331,21632950,16874375.975039005,78380.2536231884,61139.04338782248,78585.0,39511,137270,0,1500,0,44916,46290,12841,37175,108627,35832.0,15038,0,557585.0,260070,2067,178967,35800,20738,11386,0,48557,557585
128.2,0.78003120124805,St. Stephen,PPSA,4415,4817,0.01580000076395249,340335300,265472152.8861155,77086.13816534542,60129.59295268754,956346.0,1191851,810548,125000,4025,128794,1915473,260065,0,377886,1839190,746504.0,719768,0,9075450.0,5377298,1629268,208704,630211,170401,4000,895188,160380,9075450
