year,municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
2000,Bertrand,102010.0,107266.03575184019,73.9738941261784,77.7853776300509,118594,124704.52155625659,86.0,90.4311251314406,25800,27129.33753943218,18.709209572153735,19.673196185230008,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,171200,180021.03049421663,124.14793328498912,130.54461964772779,61300,64458.4647739222,44.452501812907904,46.74290411451936,0,0.0,0.0,0.0,7950,8359.621451104102,5.765047135605511,6.062089522192967,47050,49474.23764458465,34.118926758520665,35.87689459360743,61717.0,64896.9505783386,44.754894851341554,47.06087786681552,0,0.0,0.0,0.0,59823,62905.36277602524,43.38143582306019,45.61665175926414,655444.0,689215.5625657204,475.3038433647571,499.7937364508487
2000,Blacks Harbour,152621.0,160484.75289169297,132.9451219512195,139.79508091610887,224026,235568.87486855945,195.1445993031359,205.1993683524037,65669,69052.57623554155,57.20296167247387,60.15032773130797,58008,60996.84542586751,50.52961672473867,53.13314061486717,2568,2700.3154574132495,2.2369337979094075,2.3521911649941196,2730,2870.6624605678235,2.3780487804878048,2.5005770562437486,129017,135664.56361724503,112.38414634146342,118.17470698366292,42375,44558.35962145111,36.91202090592334,38.813902109277976,3000,3154.574132492114,2.6132404181184667,2.7478868749931307,47186,49617.24500525763,41.102787456445995,43.22059669447529,100276,105442.69190325974,87.34843205574913,91.84903475893705,96383.0,101349.1062039958,83.95731707317073,88.28319355748764,53000,55730.80967402735,46.167247386759584,48.546001458211975,0,0.0,0.0,0.0,976859.0,1027191.3774973713,850.9224738675958,894.7660082729715
2000,Blackville,117064.0,123095.68874868561,122.3239289446186,128.62663401116575,146000,153522.6077812829,152.56008359456635,160.42069778608453,41700,43848.580441640384,43.573667711598745,45.818788340272086,0,0.0,0.0,0.0,600,630.9148264984228,0.6269592476489029,0.6592631415866487,3500,3680.336487907466,3.6572622779519333,3.8457016592554503,111532,117278.65404837015,116.54336468129571,122.54822784573683,37795,39742.37644584648,39.4932079414838,41.52808406044564,0,0.0,0.0,0.0,4700,4942.166140904312,4.911180773249739,5.164227942428748,31000,32597.266035751843,32.39289446185998,34.06192898197685,1000.0,1051.5247108307046,1.044932079414838,1.0987719026444145,13000,13669.82124079916,13.584117032392895,14.284034734377387,0,0.0,0.0,0.0,507891.0,534059.9369085174,530.7115987460814,558.0563604059743
2000,Bouctouche,237707.0,249954.7844374343,96.66815778771858,101.64895666426771,237500,249737.11882229237,96.58397722651485,101.56043872399039,47189,49620.39957939012,19.190321268808457,20.179097022932133,25752,27078.864353312307,10.47254981699878,11.012144917979791,0,0.0,0.0,0.0,7525,7912.723449001052,3.060187067913786,3.2178623216759057,538014,565735.0157728707,218.7938186254575,230.06710686167983,93288,98094.63722397477,37.93737291581944,39.89208508498364,0,0.0,0.0,0.0,97153,102158.78023133545,39.509150061000405,41.54484759306037,171722,180569.92639327026,69.8340788938593,73.43225961499401,62404.0,65619.3480546793,25.377795851972348,26.685379444765882,197075,207229.2323869611,80.14436762911753,84.27378299591749,0,0.0,0.0,0.0,1715329.0,1803710.8307045219,697.5717771451809,733.5139612462472
2000,Cambridge-Narrows,111885.0,117649.84227129338,176.47476340694007,185.56757456039966,54524,57333.33333333334,86.0,90.43112513144061,28950,30441.6403785489,45.662460567823345,48.01520564439889,0,0.0,0.0,0.0,5600,5888.538380651946,8.832807570977918,9.287915426895813,1400,1472.1345951629864,2.2082018927444795,2.321978856723953,177500,186645.63617245006,279.9684542586751,294.39374790607263,34565,36345.9516298633,54.518927444794954,57.32799941618818,4000,4206.0988433228185,6.309148264984227,6.6342253049255815,19500,20504.73186119874,30.757097791798106,32.341848361512206,12000,12618.296529968457,18.92744479495268,19.902675914776744,500.0,525.7623554153523,0.7886435331230284,0.8292781631156977,0,0.0,0.0,0.0,0,0.0,0.0,0.0,450424.0,473631.9663512093,710.4479495268139,747.05357468645
2000,Campbellton,977248.0,1027600.4206098844,116.2836744407425,122.27515714063355,1560091,1640474.2376445848,185.6367206092337,195.20159895818477,462113,485923.2386961094,54.98726796763446,57.82047104903729,25000,26288.117770767618,2.974773917182294,3.1280482830518346,3500,3680.336487907466,0.41646834840552116,0.4379267596272568,86542,91001.05152471084,10.297715373631604,10.828302180474875,1818317,1912005.2576235544,216.3632793907663,227.5113347957585,295125,310331.2302839117,35.117206092336986,36.9266099814269,0,0.0,0.0,0.0,193024,202969.50578338595,22.968110423607804,24.151535671511894,1174055,1234547.844374343,139.70192765349833,146.90002907833687,1448340.0,1522965.2996845427,172.33936220847215,181.21909801101174,41750,43901.15667718192,4.967872441694431,5.223840632696564,0,0.0,0.0,0.0,8085105.0,8501687.697160885,962.0543788672061,1011.6239525417521
2000,Canterbury,26519.0,27885.383806519458,63.90120481927711,67.193695919324,35690,37528.91692954785,86.0,90.4311251314406,23100,24290.22082018928,55.66265060240964,58.53065257876935,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3300,3470.0315457413253,7.951807228915663,8.361521796967049,35066,36872.76550998949,84.49638554216868,88.85003737346865,21752,22872.765509989487,52.4144578313253,55.1150976144325,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3000,3154.574132492114,7.228915662650603,7.601383451788227,19790.0,20809.674027339646,47.68674698795181,50.143792836963,0,0.0,0.0,0.0,0,0.0,0.0,0.0,168217.0,176884.33228180863,405.34216867469877,426.2273067031533
2000,Cap-Pelé,316460.0,332765.5099894848,141.15075825156111,148.42351025400748,213000,223974.7634069401,95.00446030330062,99.89953764805536,67150,70609.88433228181,29.95093666369313,31.494150014398667,0,0.0,0.0,0.0,14345,15084.121976866458,6.398305084745763,6.727975904043915,0,0.0,0.0,0.0,219602,230916.9295478444,97.94915254237289,102.99595430323122,64574,67901.15667718192,28.801962533452276,30.28597532434519,0,0.0,0.0,0.0,54156,56946.37223974764,24.15521855486173,25.399809205953453,237273,249498.4227129338,105.83095450490633,111.2838638327091,265206.0,278870.66246056784,118.28991971454059,124.38477362201955,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1451766.0,1526567.8233438488,647.5316681534345,680.8955501087639
2000,Caraquet,678664.0,713631.9663512093,145.85514721684933,153.37029150036736,627126,659438.4858044165,134.77885235332045,141.7232937469195,102950,108254.46898002105,22.125510423382764,23.265520949929304,111000,116719.24290220822,23.855577047066408,25.084728756116103,7500,7886.435331230285,1.6118633139909735,1.6949141051429797,12950,13617.245005257626,2.783150655491081,2.926551688213545,695000,730809.6740273397,149.36600042983022,157.0620404099161,205000,215562.56572029446,44.05759724908661,46.32765220724145,0,0.0,0.0,0.0,279453,293851.7350157729,60.05867182462927,63.153177523269484,486300,511356.46687697165,104.51321727917473,109.8982305774708,477002.0,501579.3901156678,102.51493660004299,107.79698906418821,29000,30494.216614090434,6.2325381474317645,6.5536678732195215,0,0.0,0.0,0.0,3711945.0,3903201.89274448,797.7530625402966,838.8570584019944
2000,Centreville,59145.0,62192.429022082026,105.80500894454383,111.25658143485157,48074,50550.998948475295,86.0,90.4311251314406,46272,48656.151419558366,82.77638640429338,87.04141577738527,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3000,3154.574132492114,5.366726296958855,5.643245317517199,73286,77062.03995793902,131.1019677996422,137.85695877985515,28000,29442.69190325973,50.089445438282645,52.67028963016052,0,0.0,0.0,0.0,7000,7360.672975814932,12.522361359570661,13.16757240754013,30641,32219.76866456362,54.81395348837209,57.63822659134816,83482.0,87783.38590956888,149.34168157423971,157.03646853232357,0,0.0,0.0,0.0,10649,11197.686645636173,19.05008944543828,20.031639795413547,389549.0,409620.3995793902,696.8676207513416,732.7735233978358
2000,Charlo,162544.0,170919.03259726605,100.95900621118012,106.16088981196648,138460,145594.11146161935,86.0,90.4311251314406,53000,55730.80967402735,32.91925465838509,34.61540973542071,16000,16824.395373291274,9.937888198757763,10.44993501446663,1000,1051.5247108307046,0.6211180124223602,0.6531209384041644,4000,4206.0988433228185,2.484472049689441,2.6124837536166576,336845,354200.8412197687,209.22049689440993,220.00052249675073,75000,78864.35331230285,46.58385093167702,48.984070380312325,0,0.0,0.0,0.0,20000,21030.494216614094,12.422360248447205,13.062418768083289,19500,20504.73186119874,12.111801242236025,12.735858298881205,112094.0,117869.61093585701,69.62360248447204,73.2109384694764,0,0.0,0.0,0.0,0,0.0,0.0,0.0,938443.0,986796.004206099,582.883850931677,612.9167727988192
2000,Chipman,258728.0,272058.88538380654,170.44005270092228,179.22192713030734,130548,137274.44794952683,86.0,90.4311251314406,70225,73843.32281808624,46.26152832674572,48.64514019636774,0,0.0,0.0,0.0,235771,247919.03259726608,155.31686429512516,163.3195208150633,2800,2944.269190325973,1.844532279314888,1.9395712716244882,171593,180434.2797055731,113.03886693017128,118.86316186137886,50592,53198.73817034701,33.32806324110672,35.04528206215218,0,0.0,0.0,0.0,7800,8201.892744479495,5.138339920948616,5.403091399525359,130240,136950.57833859097,85.79710144927536,90.2177722915619,223141.0,234638.27549947426,146.99670619235837,154.57066897198567,0,0.0,0.0,0.0,32229,33889.58990536278,21.231225296442688,22.32515804042344,1313667.0,1381353.3123028392,865.3932806324111,909.9824191718309
2000,Clair,113003.0,118825.44689800212,124.86519337016574,131.29883635138356,77830,81840.16824395374,86.0,90.4311251314406,52770,55488.95899053628,58.30939226519337,61.31376684037158,33007,34707.67613038907,36.47182320441989,38.351023348496206,0,0.0,0.0,0.0,1200,1261.8296529968457,1.3259668508287292,1.3942869093887797,86580,91041.00946372241,95.66850828729282,100.59780051240045,42000,44164.0378548896,46.408839779005525,48.80004182860729,0,0.0,0.0,0.0,15474,16271.293375394323,17.098342541436462,17.979329696568314,66311,69727.65509989485,73.27182320441989,77.04713270706614,76244.0,80172.45005257624,84.2475138121547,88.58834259953176,5000,5257.623554153523,5.524861878453039,5.809528789119915,0,0.0,0.0,0.0,569419.0,598758.149316509,629.1922651933702,661.6112147143746
2000,Dalhousie,632078.0,664645.6361724501,140.46177777777777,147.69903026054448,789108,829766.5615141956,175.35733333333334,184.3925692253768,550495,578859.0956887488,122.33222222222223,128.6353545974997,276480,290725.5520504732,61.44,64.6056782334385,0,0.0,0.0,0.0,12200,12828.601472134596,2.7111111111111112,2.8508003271410214,1216704,1279394.3217665616,270.3786666666667,284.3098492814581,209665,220467.92849631968,46.59222222222222,48.992872999182154,0,0.0,0.0,0.0,150770,158538.38065194534,33.504444444444445,35.230751255987855,594889,625540.483701367,132.19755555555557,139.00899637808158,720000.0,757097.7917981073,160.0,168.24395373291273,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5152389.0,5417864.353312303,1144.9753333333333,1203.969856291623
2000,Dieppe,1090607.0,1146800.2103049422,87.26950468112346,91.76604067415718,1912471,2011010.5152471086,153.0344082579819,160.91946189062244,1413140,1485951.629863302,113.07833880131231,118.90466750926639,556000,584647.7392218718,44.49067776266304,46.78304706904632,1100,1156.677181913775,0.0880211250700168,0.0925563880862427,220298,231648.79074658258,17.628070736976873,18.536351984202817,2195860,2309001.0515247113,175.7109706329519,184.7644275845972,347978,365907.46582544694,27.844922781467552,29.27962437588597,0,0.0,0.0,0.0,602267,633298.633017876,48.19292630231256,50.676052894124666,2298098,2416506.8349106205,183.8919740737777,193.3669548620165,2480766.0,2608586.750788644,198.50892214131392,208.73703695196,366000,384858.0441640379,29.287028886932863,30.796034581422575,0,0.0,0.0,0.0,13484585.0,14179374.342797058,1079.0257661838841,1134.6222567653883
2000,Doaktown,128895.0,135536.27760252368,130.72515212981745,137.46072779160616,84796,89165.08937960042,86.0,90.4311251314406,55100,57939.01156677183,55.88235294117647,58.76167501700996,0,0.0,0.0,0.0,2000,2103.0494216614093,2.028397565922921,2.1329101639568044,2000,2103.0494216614093,2.028397565922921,2.1329101639568044,123515,129879.07465825448,125.26876267748479,131.72319945056236,56384,59289.16929547845,57.18458417849899,60.13100334227023,0,0.0,0.0,0.0,19788,20807.570977917985,20.06896551724138,21.103013162188628,111451,117193.48054679287,113.03346855983773,118.85748534157491,80500.0,84647.73922187173,81.64300202839756,85.8496340992614,0,0.0,0.0,0.0,51288,53930.59936908518,52.01622718052738,54.6963482445083,715717.0,752594.1114616194,725.8793103448276,763.2800319083361
2000,Dorchester,108431.0,114017.87592008413,91.96861747243426,96.70727389320113,101394,106618.29652996847,86.0,90.43112513144061,53000,55730.80967402735,44.95335029686175,47.26955867177892,22230,23375.394321766566,18.85496183206107,19.82645828818199,8000,8412.197686645637,6.785411365564038,7.135027724042101,300,315.4574132492114,0.2544529262086514,0.2675635396515788,85715,90131.44058885385,72.70144189991518,76.44736267078359,17072,17951.62986330179,14.480067854113656,15.226149163105845,2500,2628.8117770767617,2.1204410517387617,2.2296961637631565,33805,35546.79284963197,28.672603901611534,30.149951526405406,33505,35231.33543638276,28.418150975402884,29.882387986753827,78573.0,82621.45110410095,66.6437659033079,70.077566670145,0,0.0,0.0,0.0,4896,5148.26498422713,4.152671755725191,4.366636967113767,549421.0,577729.7581493165,466.0059372349449,490.01675839636687
2000,Drummond,107249.0,112774.97371188224,109.10376398779248,114.72530387780492,84538,88893.7960042061,86.0,90.4311251314406,62120,65320.71503680337,63.19430315361139,66.4503713497491,36566,38450.05257623555,37.19837232960325,39.11500770725895,3803,3998.94847528917,3.868769074262462,4.068106282084608,2020,2124.0799158780233,2.054933875890132,2.1608137496215902,52419,55119.873817034706,53.325534079348934,56.07311680268027,55841,58718.19137749738,56.806714140386575,59.73366365971249,0,0.0,0.0,0.0,10805,11361.724500525765,10.991861648016277,11.558214140921429,10830,11388.01261829653,11.017293997965412,11.584956885347436,32087.0,33740.27339642482,32.641912512716175,34.32377761589503,64844,68185.06834910621,65.96541200406918,69.36426078240713,0,0.0,0.0,0.0,523122.0,550075.7097791799,532.1688708036622,559.5887179849236
2000,Edmundston,1342228.0,1411385.909568875,75.34680588301336,79.22902826815286,2659823,2796869.6109358575,149.31082294824296,157.00401992454573,1186444,1247575.1840168245,66.60177388570787,70.03341102598094,518275,544978.9695057834,29.093690355899852,30.592734338485652,276673,290928.49631966354,15.531211406758729,16.331452583342514,10000,10515.247108307047,0.5613562366677893,0.5902799544351098,4217609,4434920.084121977,236.75811159761986,248.95700483451088,932200,980231.3354363829,52.32962838217133,55.02589735244094,0,0.0,0.0,0.0,949849,998789.695057834,53.320366004266305,56.06768244402347,2092815,2200646.687697161,117.48147524418997,123.53467428411143,2215324.0,2329467.92849632,124.35859436398339,130.76613497790052,500000,525762.3554153523,28.06781183338947,29.513997721755487,0,0.0,0.0,0.0,16901240.0,17772071.503680337,948.7616481419109,997.6463177096855
2000,Eel River Crossing,117857.0,123929.54784437436,81.50553250345781,85.70508149680109,124356,130763.40694006311,86.0,90.43112513144061,58060,61051.52471083071,40.1521438450899,42.22097144594102,45434,47774.97371188224,31.420470262793913,33.039400907249124,0,0.0,0.0,0.0,850,893.7960042060989,0.5878284923928078,0.6181161854813962,180828,190145.11041009467,125.0539419087137,131.49731010379992,55000,57833.85909568876,38.035961272475795,39.99575317820799,0,0.0,0.0,0.0,10167,10690.851735015774,7.031120331950207,7.3933967738698305,8000,8412.197686645637,5.532503457814661,5.817564098648435,31452.0,33072.55520504732,21.75103734439834,22.87175325383632,4418,4645.636172450053,3.0553250345781464,3.212749773478598,0,0.0,0.0,0.0,636422.0,669213.4595162987,440.12586445366526,462.80322234875433
2000,Florenceville-Bristol,218691.0,229958.99053627762,154.66124469589815,162.63012060557116,121604,127869.61093585701,86.0,90.4311251314406,79150,83228.18086225027,55.97595473833098,58.86009961969609,0,0.0,0.0,0.0,8440,8874.868559411147,5.9688826025459685,6.276427552624574,10018,10534.174553101999,7.084865629420085,7.449911282250353,245751,258413.2492113565,173.7984441301273,182.7533587067585,72000,75709.77917981074,50.91937765205092,53.54298386125229,30100,31650.89379600421,21.287128712871286,22.38394186421797,44450,46740.27339642482,31.435643564356436,33.055356008787,296645,311929.5478443744,209.79137199434228,220.60081177112755,121258.0,127505.78338590958,85.75530410183876,90.17382134788514,190280,200084.12197686647,134.56859971711458,141.50220790443174,3653,3841.219768664564,2.5834512022630833,2.716562778404925,1442040.0,1516340.6940063094,1019.8302687411598,1072.3767284344478
2000,Fredericton,12936676.0,13603234.490010517,274.3494931501039,288.4852714512134,7086551,7451683.49106204,150.28525681808543,158.02866121775546,6796657,7146852.786540485,144.13744327098442,151.56408335539902,1060612,1115259.7266035753,22.49251389065615,23.651434164727814,0,0.0,0.0,0.0,424089,445940.0630914827,8.993701488739026,9.457099357243981,8545878,8986201.89274448,181.2333630232854,190.5713596459363,1203130,1265120.9253417456,25.514908597361835,26.829556884712762,26950,28338.59095688749,0.5715315773847394,0.6009795766401045,2907280,3057076.761303891,61.65500275692412,64.83175894524094,2770310,2913049.4216614095,58.75026508885779,61.77735550878843,1950473.0,2050970.557308097,41.363892776858805,43.49515539101873,8698852,9147057.833859097,184.4774992577512,193.98264906177837,0,0.0,0.0,0.0,54407458.0,57210786.540483706,1153.824871696993,1213.2753645604553
