municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,172101.0,125989.01903367497,807.9859154929577,591.497741942136,53234,38970.71742313324,249.92488262910797,182.96111466259737,56522,41377.74524158126,265.36150234741785,194.26171474920778,0,0.0,0.0,0.0,1500,1098.0966325036604,7.042253521126761,5.155383251190894,200,146.41288433382138,0.9389671361502347,0.6873844334921192,135254,99014.64128843338,634.9953051643192,464.8574708377154,8625,6314.055636896047,40.49295774647887,29.643453694347638,0,0.0,0.0,0.0,28240,20673.49926793558,132.58215962441315,97.05868200908722,94100,68887.26207906296,441.78403755868544,323.41437595804206,22936.0,16790.629575402636,107.68075117370893,78.82924683287622,0,0.0,0.0,0.0,0,0.0,0.0,0.0,572712.0,419262.07906295755,2688.788732394366,1968.3665683706927
Aroostook,68980.0,50497.80380673499,225.4248366013072,165.02550263638886,47018,34420.20497803807,153.65359477124184,112.48432999358846,9714,7111.273792093704,31.745098039215687,23.23945683690753,19500,14275.256222547585,63.72549019607843,46.6511641259725,0,0.0,0.0,0.0,0,0.0,0.0,0.0,36426,26666.178623718886,119.03921568627452,87.14437458731662,32742,23969.253294289898,107.0,78.33089311859443,0,0.0,0.0,0.0,1000,732.0644216691069,3.2679738562091503,2.3923673910755126,9314,6818.448023426062,30.437908496732025,22.282509880477328,450.0,329.42898975109813,1.4705882352941178,1.076565325983981,34154,25002.928257686675,111.61437908496733,81.70891587479305,0,0.0,0.0,0.0,259298.0,189822.8404099561,847.3790849673203,620.3360797710983
Balmoral,356958.0,261316.25183016105,213.23655913978496,156.10289834537699,303697,222325.76866764275,181.4199522102748,132.81109239405183,72554,53114.20204978038,43.34169653524492,31.72891400823201,160000,117130.30746705711,95.57945041816009,69.97031509382145,0,0.0,0.0,0.0,2662,1948.7554904831625,1.5902031063321387,1.1641311173734543,362605,265450.2196193265,216.60991636798087,158.57241315371954,252267,184675.69546120058,150.69713261648747,110.32000923608159,0,0.0,0.0,0.0,45247,33123.71888726208,27.029271206690563,19.78716779406337,179254,131225.47584187408,107.08124253285544,78.39036788642419,253076.0,185267.9355783309,151.18040621266428,110.67379664177473,7000,5124.450951683748,4.181600955794504,3.061201285354688,0,0.0,0.0,0.0,1995320.0,1460702.7818448024,1191.94743130227,872.5823069562739
Bas-Caraquet,359706.0,263327.96486090776,275.6367816091954,201.78388111946956,217246,159038.0673499268,166.472030651341,121.86825084285579,55208,40415.81259150805,42.304980842911874,30.96997133448893,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2128,1557.8330893118596,1.6306513409961685,1.1937418308903138,364892,267124.45095168374,279.61072796934866,204.69306586335918,95836,70158.12591508053,73.4375478927203,53.76101602688163,0,0.0,0.0,0.0,82364,60295.75402635432,63.11417624521073,46.20364293207228,180040,131800.87847730602,137.96168582375478,100.99684174506208,43040.0,31508.052708638363,32.980842911877396,24.14410169244319,41000,30014.641288433384,31.417624521072796,22.99972512523631,0,0.0,0.0,0.0,1441460.0,1055241.5812591508,1104.5670498084291,808.6142385127592
Bath,66232.0,48486.09077598829,139.14285714285714,101.86153524367288,82273,60229.13616398243,172.8424369747899,126.53179866382864,62183,45521.961932650076,130.63655462184875,95.6343738080884,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11417,8357.979502196193,23.985294117647058,17.558780466798723,75403,55199.85358711567,158.4096638655462,115.96607896452872,44824,32814.055636896046,94.16806722689076,68.93709167415136,0,0.0,0.0,0.0,43038,31506.58857979502,90.41596638655462,66.19031214242652,57659,42210.10248901904,121.13235294117646,88.6766859013005,72662.0,53193.265007320646,152.65126050420167,111.75055673806858,0,0.0,0.0,0.0,3140,2298.6822840409955,6.5966386554621845,4.829164462270999,518831.0,379817.7159590044,1089.9810924369747,797.9363780651354
Bathurst,3345016.0,2448767.203513909,281.16466336051104,205.83064667680165,4291895,3141943.6310395314,360.754391863495,264.0954552441398,2807896,2055560.7613469986,236.01714717996134,172.7797563542909,500000,366032.21083455347,42.027401866016646,30.76676564130062,1265480,926412.8843338214,106.36967302681349,77.86945316750621,318414,233099.560761347,26.764226275531648,19.59313782981819,4900879,3587759.1508052708,411.94242245944355,301.5683912587434,364212,266626.6471449488,30.613768176851305,22.411250495498763,1000663,732549.7803806735,84.11053206690762,61.574328013841594,0,0.0,0.0,0.0,3322491,2432277.4524158128,279.271328906447,204.44460388466106,3195786.0,2339521.2298682285,268.6211649995797,196.64799780349907,0,0.0,0.0,0.0,615800,450805.27086383605,51.760948138186095,37.89234856382584,25928532.0,18981355.78330893,2179.4176683197443,1595.4741349339272
Belledune,1045106.0,765084.9194729136,737.5483415666902,539.932900122028,794465,581599.5607613471,560.666901905434,410.4442912924115,272662,199606.14934114204,192.42201834862385,140.8653135787876,23075,16892.386530014643,16.28440366972477,11.921232554703346,5000,3660.3221083455346,3.5285815102328866,2.583148982600942,10000,7320.644216691069,7.057163020465773,5.166297965201884,993200,727086.383601757,700.9174311926605,513.1167139038511,196000,143484.62664714496,138.32039520112914,101.25944011795693,0,0.0,0.0,0.0,672704,492462.6647144949,474.7381792519407,347.5389306383168,535090,391720.3513909224,377.621736062103,276.4434378199876,331601.0,242753.29428989752,234.01623147494706,171.31495715589097,220000,161054.1727672035,155.257586450247,113.65855523444142,6585,4820.644216691069,4.647141848976712,3.4020072100854404,5105488.0,3737546.1200585654,3603.026111503176,2637.6472265762636
Beresford,1028321.0,752797.2181551977,239.8136660447761,175.55905274141736,1160977,849909.9560761347,270.75023320895525,198.20661289088963,147850,108235.72474377745,34.47994402985075,25.24154028539586,400000,292825.7686676428,93.28358208955224,68.28959157361072,8000,5856.515373352855,1.8656716417910448,1.3657918314722144,46235,33846.99853587116,10.78241604477612,7.8934231660147285,937382,686224.0117130307,218.60587686567163,160.0335848211359,226079,165504.39238653003,52.7236473880597,38.59710643342585,0,0.0,0.0,0.0,146280,107086.38360175696,34.11380597014925,24.973503638469438,774318,566850.6588579795,180.57789179104478,132.19464992023774,337865.0,247338.9458272328,78.79314365671642,57.681657142544964,462693,338721.0834553441,107.90415111940298,78.99278998492166,0,0.0,0.0,0.0,5676000.0,4155197.657393851,1323.6940298507463,969.0293044295361
Bertrand,327522.0,239767.20351390922,280.89365351629505,205.63225001192902,189741,138902.63543191802,162.72813036020582,119.12747464143914,50200,36749.63396778917,43.053173241852484,31.51769637031661,0,0.0,0.0,0.0,1500,1098.0966325036604,1.2864493996569468,0.9417638357664326,1700,1244.5095168374817,1.4579759862778732,1.067332347201957,332709,243564.4216691069,285.34219554030875,208.88886935600934,89109,65233.52855051245,76.42281303602059,55.946422427540696,0,0.0,0.0,0.0,89979,65870.42459736457,77.16895368782161,56.492645452285224,164545,120457.5402635432,141.11921097770156,103.30835357079177,137833.0,100902.63543191801,118.21012006861064,86.53742318346313,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1384838.0,1013790.6295754027,1187.6826758147513,869.4602311967433
Blacks Harbour,288263.0,211027.08638360177,322.44183445190157,236.04819505995724,228161,167028.5505124451,255.21364653243847,186.83283055083345,166471,121867.49633967789,186.20917225950782,136.3171099996397,50000,36603.22108345535,55.92841163310962,40.94320031706415,1050,768.6676427525623,1.174496644295302,0.8598072066583471,32630,23887.26207906296,36.49888143176734,26.719532526916062,203590,149040.99560761347,227.72930648769574,166.71252305102178,54000,39531.47877013177,60.40268456375839,44.21865634242927,0,0.0,0.0,0.0,29810,21822.840409956076,33.344519015659955,24.41033602903364,336678,246469.98535871156,376.5973154362416,275.69349592697046,93960.0,68784.77306002929,105.1006711409396,76.94046203582694,0,0.0,0.0,0.0,6934,5076.134699853587,7.756152125279642,5.678003019970456,1491547.0,1091908.4919472914,1668.3970917225952,1221.3741520663216
