cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
111.3,0.8984725965858041,Alma,PPSA,301,290,0.01278472961205226,18538992,16656776.28032345,61591.335548172756,55338.12717715432,60335.0,29100,30840,0,1200,1000,74956,36012,100,9516,37755,7891.0,346,518,289569.0,237016,19873,9243,15610,250,7577,0,0,289569
111.3,0.8984725965858041,Aroostook,PPSA,346,380,0.01229993668976208,8450450,7592497.753818508,24423.26589595376,21943.635126643087,39133.0,38000,13600,12928,0,0,34878,21155,0,0,1200,375.0,0,3496,164765.0,103940,53170,0,200,7455,0,0,0,164765
111.3,0.8984725965858041,Atholville,MPSA,1317,1381,0.01195910825325729,151365801,135998024.2587601,114932.27107061504,103263.49602031898,362839.0,138100,105100,151963,4000,2900,425906,78645,0,126944,281623,326776.0,28538,0,2033334.0,1810200,121862,0,3100,96032,0,0,2140,2033334
111.3,0.8984725965858041,Baker-Brook,PPSA,525,599,0.0137645636282999,21325558,19160429.469901167,40620.11047619048,36496.05613314508,100069.0,59900,45904,27284,0,0,103626,17515,0,16365,15940,42968.0,0,1168,430739.0,293537,66627,58790,0,11760,0,25,0,430739
111.3,0.8984725965858041,Balmoral,PPSA,1706,1836,0.01429099709910524,55514251,49878033.24348608,32540.592614302463,29236.830740613175,248692.0,183600,58300,150000,0,4600,270915,90556,0,33516,34250,52370.0,13000,0,1139799.0,793354,226359,101544,0,11755,0,8,6779,1139799
111.3,0.8984725965858041,Bas-Caraquet,PPSA,1471,1689,0.01399589712494783,45696249,41056827.49326146,31064.751189666895,27910.827663671964,243289.0,168900,41000,40000,0,4000,225145,73500,0,32405,68500,83846.0,19750,0,1000335.0,639560,267819,53019,1750,15900,0,21936,351,1000335
111.3,0.8984725965858041,Bath,PPSA,512,592,0.01380048401837576,21324397,19159386.34321653,41649.212890625,37420.67645159479,64377.0,59200,34283,0,2250,8223,51242,35801,0,40191,85923,3630.0,0,14903,400023.0,294287,47854,1047,36405,20430,0,0,0,400023
111.3,0.8984725965858041,Bathurst,municipal,12714,12924,0.01755000022283417,772771956,694314425.8760108,60781.1826333176,54610.22698411285,2274664.0,3478739,1627370,449383,300,154746,4089521,308436,0,407625,2185143,2437929.0,75000,0,17488856.0,13562148,2555133,171000,786450,402500,0,11090,535,17488856
111.3,0.8984725965858041,Belledune,PPSA,1711,1923,0.01089267430694751,341224193,306580586.70260555,199429.6861484512,179182.1079500909,615245.0,473850,174960,16133,515578,7000,1063200,154000,0,326150,388500,564801.0,64124,1363,4364904.0,3716844,41645,483578,108337,8500,6000,0,0,4364904
111.3,0.8984725965858041,Beresford,municipal,4264,4414,0.01559819511990554,163175161,146608410.60197663,38268.09591932458,34382.83550703017,422711.0,827024,83930,88000,0,26688,653896,178196,0,75680,339393,539316.0,20000,46525,3301359.0,2545238,591079,79457,76320,350,8860,55,0,3301359
