municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Alma,277219,244245.81497797355,920.9933554817276,811.4478902922709,20270,17859.030837004404,67.3421926910299,59.33232836214088,9969,8783.259911894273,33.119601328903656,29.18026548802084,16500,14537.444933920704,54.817275747508305,48.29715924890599,2175,1916.2995594713655,7.225913621262459,6.366443719173971,7666,6754.185022026431,25.46843853820598,22.439152897097777,424,373.568281938326,1.4086378737541527,1.241090637668857,0,0.0,0.0,0.0,334223,294469.6035242291,1110.375415282392,978.3043306452794
Aroostook,105825,93237.88546255506,305.85260115606934,269.4736574062285,54233,47782.378854625546,156.742774566474,138.09936085151892,0,0.0,0.0,0.0,200,176.21145374449338,0.5780346820809249,0.5092816582210792,6028,5311.01321585903,17.421965317919074,15.349749178783325,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,166286,146507.48898678413,480.59537572254334,423.4320490947518
Atholville,1887843,1663297.797356828,1433.4419134396355,1262.9444171274322,124300,109515.41850220264,94.38116932422172,83.15521526363146,0,0.0,0.0,0.0,3100,2731.2775330396476,2.3538344722854974,2.0738629711766494,106933,94214.09691629956,81.19438116932422,71.5368997086557,0,0.0,0.0,0.0,1818,1601.7621145374449,1.3804100227790432,1.2162202843868222,2303,2029.0748898678414,1.7486712224753227,1.540679491167685,2126297,1873389.4273127753,1614.5003796507212,1422.4672948464504
Baker-Brook,309178,272403.5242290749,588.9104761904762,518.8638556744284,67960,59876.651982378855,129.44761904761904,114.05076568072163,47880,42185.02202643172,91.2,80.35242290748899,0,0.0,0.0,0.0,8250,7268.722466960352,15.714285714285714,13.845185651353052,0,0.0,0.0,0.0,157,138.3259911894273,0.29904761904761906,0.263478078456052,0,0.0,0.0,0.0,433425,381872.2466960352,825.5714285714286,727.375707992448
Balmoral,861834,759325.1101321585,505.17819460726844,445.0909203588268,230886,203423.7885462555,135.33763188745604,119.24020430612866,108598,95681.05726872246,63.656506447831184,56.085027707340245,0,0.0,0.0,0.0,20849,18369.162995594714,12.220984759671747,10.767387453455283,0,0.0,0.0,0.0,141,124.22907488986783,0.08264947245017586,0.07281891845830471,19832,17473.127753303965,11.62485345838218,10.242161637341129,1242140,1094396.4757709252,728.1008206330598,641.4985203815505
Bas-Caraquet,694254,611677.5330396475,471.9605710401088,415.824291665294,273175,240682.8193832599,185.70700203942897,163.61850399949688,87322,76935.68281938326,59.36233854520734,52.301619863618804,500,440.52863436123346,0.3399048266485384,0.2994756181925448,27900,24581.497797356828,18.966689326988444,16.710739495144,0,0.0,0.0,0.0,30000,26431.718061674008,20.394289598912305,17.96853709155269,507,446.69603524229075,0.34466349422161796,0.30366827684724046,1113658,981196.475770925,757.0754588715159,667.0268360101462
Bath,300319,264598.2378854625,586.560546875,516.793433370044,48811,43005.28634361233,95.333984375,83.99469988986783,1405,1237.885462555066,2.744140625,2.417745044052863,28310,24942.73127753304,55.29296875,48.71627202643172,5105,4497.797356828194,9.970703125,8.784760462555067,0,0.0,0.0,0.0,0,0.0,0.0,0.0,278,244.9339207048458,0.54296875,0.47838656387665196,384228,338526.87224669603,750.4453125,661.1852973568282
Bathurst,15187474,13381034.36123348,1194.547270725185,1052.4645557050087,2606235,2296242.2907488984,204.98938178386032,180.60738483159497,651732,574213.2158590308,51.26097215667768,45.16385212042086,1329388,1171266.960352423,104.5609564259871,92.12419068368908,544288,479548.89867841406,42.81013056473179,37.71817670901479,0,0.0,0.0,0.0,13950,12290.748898678414,1.097215667767815,0.9667098394430088,0,0.0,0.0,0.0,20333067,17914596.475770924,1599.2659273242095,1409.0448698891714
Belledune,3865679,3405884.5814977973,2259.3097603740503,1990.581286673172,42477,37424.66960352423,24.82583284628872,21.872980481311647,28480,25092.51101321586,16.64523670368206,14.665406787385072,94137,82940.08810572687,55.0187025131502,48.474627764890045,10500,9251.101321585902,6.136762127410871,5.406838878776097,8000,7048.458149779735,4.67562828755114,4.1194962885913124,9119,8034.3612334801755,5.3296317942723554,4.695710831958022,8318,7328.6343612334795,4.861484511981297,4.283246266062816,4066710,3583004.4052863433,2376.803039158387,2094.099593972147
Beresford,3218448,2835637.004405286,754.795497185741,665.0180591944855,602900,531189.4273127753,141.39305816135084,124.57538163995667,73447,64711.01321585903,17.224906191369605,15.176128802968815,76266,67194.71365638766,17.886022514071296,15.758610144556204,18328,16148.017621145375,4.298311444652908,3.7870585415444125,58500,51541.850220264314,13.71951219512195,12.087675942838723,859,756.8281938325991,0.20145403377110693,0.1774925407674951,0,0.0,0.0,0.0,4048748,3567178.8546255506,949.5187617260788,836.5804068071178
