municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Alma,67658.0,59610.57268722467,224.77740863787375,198.0417697249989,32277,28437.885462555067,107.23255813953489,94.47802479254175,41093,36205.28634361233,136.52159468438538,120.28334333426024,0,0.0,0.0,0.0,1200,1057.2687224669603,3.9867109634551494,3.5125206726477085,1000,881.0572687224669,3.3222591362126246,2.927100560539757,92309,81329.5154185022,306.6744186046512,270.19772564286444,33852,29825.55066079295,112.46511627906976,99.08820817539186,100,88.10572687224669,0.33222591362126247,0.2927100560539757,11919,10501.321585903082,39.59800664451827,34.88811158107336,42544,37483.700440528635,141.3421926910299,124.53056624760345,7572.0,6671.36563876652,25.156146179401993,22.164005444407042,0,0.0,0.0,0.0,2699,2377.9735682819382,8.966777408637874,7.900244412896805,334223.0,294469.6035242291,1110.375415282392,978.3043306452794
Aroostook,43550.0,38370.044052863435,125.86705202312139,110.89608107763999,37022,32618.50220264317,107.0,94.27312775330395,14120,12440.528634361233,40.809248554913296,35.95528507040819,7871,6934.801762114537,22.748554913294797,20.04277965929057,0,0.0,0.0,0.0,0,0.0,0.0,0.0,31216,27503.083700440526,90.21965317919076,79.48868121514603,21165,18647.577092511012,61.17052023121387,53.8947314812457,0,0.0,0.0,0.0,0,0.0,0.0,0.0,400,352.42290748898677,1.1560693641618498,1.0185633164421584,375.0,330.3964757709251,1.083815028901734,0.9549031091645235,0,0.0,0.0,0.0,10567,9310.132158590308,30.540462427745666,26.907896412110716,166286.0,146507.48898678413,480.59537572254334,423.4320490947518
Atholville,399861.0,352300.44052863435,303.61503416856493,267.5022327476343,140919,124157.70925110132,107.0,94.27312775330397,107600,94801.76211453744,81.70083523158694,71.98311474148629,150416,132525.1101321586,114.21108580106302,100.62650731371191,4000,3524.2290748898677,3.0372057706909645,2.6759522208730964,2900,2555.066079295154,2.201974183750949,1.9400653601329947,460936,406111.013215859,349.9893697798026,308.3606782200904,94822,83543.61233480176,71.99848139711466,63.43478537190718,0,0.0,0.0,0.0,127178,112051.1013215859,96.56643887623386,85.08056288654966,283744,249994.71365638764,215.44722854973423,189.82134673985394,353921.0,311824.6696035242,268.7327258921792,236.76892149090676,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2126297.0,1873389.4273127753,1614.5003796507212,1422.4672948464504
Baker-Brook,112973.0,99535.68281938326,215.18666666666667,189.59177679882526,56175,49493.39207048458,107.0,94.27312775330397,52150,45947.13656387665,99.33333333333333,87.51835535976505,25250,22246.69603524229,48.095238095238095,42.37465911474722,0,0.0,0.0,0.0,0,0.0,0.0,0.0,115211,101507.48898678414,219.4495238095238,193.34759807006503,25200,22202.643171806165,48.0,42.29074889867841,0,0.0,0.0,0.0,19272,16979.735682819384,36.70857142857143,32.34235368156073,6531,5754.185022026431,12.44,10.960352422907489,15139.0,13338.325991189427,28.836190476190477,25.406335221313196,5231,4608.8105726872245,9.963809523809523,8.778686805118523,293,258.1497797356828,0.5580952380952381,0.4917138661632053,433425.0,381872.2466960352,825.5714285714286,727.375707992448
Balmoral,311549.0,274492.5110132159,182.61957796014067,160.89830657281118,182542,160829.95594713656,107.0,94.27312775330397,64262,56618.50220264317,37.66822977725674,33.187867645160125,150000,132158.59030837004,87.92497069167644,77.46693453011139,0,0.0,0.0,0.0,3675,3237.885462555066,2.1541617819460726,1.8979398959877294,267535,235713.6563876652,156.8200468933177,138.16744219675567,96063,84637.00440528634,56.308909730363425,49.611374211773935,0,0.0,0.0,0.0,21916,19309.251101321584,12.846424384525205,11.318435581079475,38800,34185.02202643172,22.743259085580306,20.038113731788815,95798.0,84403.52422907489,56.15357561547479,49.474515960770745,10000,8810.572687224669,5.861664712778429,5.164462302007426,0,0.0,0.0,0.0,1242140.0,1094396.4757709252,728.1008206330598,641.4985203815505
Bas-Caraquet,252163.0,222170.04405286344,171.4228416043508,151.03334062057337,157397,138675.77092511012,107.0,94.27312775330395,33000,29074.889867841408,22.433718558803534,19.76539080070796,40000,35242.290748898675,27.192386131883072,23.958049455403586,1275,1123.3480176211453,0.8667573079537729,0.7636628263909894,4000,3524.2290748898677,2.719238613188307,2.3958049455403585,274028,241434.36123348016,186.28687967369137,164.12940940413336,80019,70501.32158590308,54.39768864717879,47.92747898429849,0,0.0,0.0,0.0,44549,39250.22026431718,30.284840244731477,26.68267862971936,77200,68017.62114537445,52.48130523453433,46.239035448928924,121626.0,107159.47136563876,82.68252889191027,72.84804307657292,28401,25022.907488986784,19.307273963290278,17.010814064572934,0,0.0,0.0,0.0,1113658.0,981196.475770925,757.0754588715159,667.0268360101462
Bath,81097.0,71451.1013215859,158.392578125,139.55293226872246,54784,48267.84140969163,107.0,94.27312775330397,33020,29092.51101321586,64.4921875,56.821310572687224,0,0.0,0.0,0.0,1000,881.0572687224669,1.953125,1.7208149779735682,9923,8742.73127753304,19.380859375,17.075647026431717,59414,52347.13656387665,116.04296875,102.24050110132158,37340,32898.67841409692,72.9296875,64.25523127753304,0,0.0,0.0,0.0,25158,22165.638766519824,49.13671875,43.29226321585903,61510,54193.83259911894,120.13671875,105.84732929515418,20954.0,18461.674008810573,40.92578125,36.05795704845815,28,24.669603524229075,0.0546875,0.04818281938325991,0,0.0,0.0,0.0,384228.0,338526.87224669603,750.4453125,661.1852973568282
Bathurst,2572605.0,2266612.334801762,202.34426616328457,178.27688648747537,4315590,3802281.938325991,339.4360547428032,299.062603297624,1635603,1441059.911894273,128.64582350165173,113.34433788691781,449383,395932.15859030833,35.34552461853075,31.14143138196542,400,352.42290748898677,0.031461381154632685,0.027719278550337168,187065,164814.97797356828,14.71330816422841,12.963267105047057,4433396,3906075.7709251097,348.7019034135599,307.2263466198765,333761,294062.5550660793,26.2514550888784,23.129035320597712,0,0.0,0.0,0.0,553823,487949.7797356828,43.56009123800535,38.37893501145846,2834142,2497041.40969163,222.91505427088248,196.4009288730242,2907571.0,2561736.5638766517,228.69049866289132,201.48942613470598,108428,95531.27753303964,8.528236589586284,7.513864836639896,1300,1145.374449339207,0.10224948875255624,0.0900876552885958,20333067.0,17914596.475770924,1599.2659273242095,1409.0448698891714
Belledune,777948.0,685416.7400881057,454.6744593804793,400.5942373396293,506000,445814.97797356825,295.73348918760956,260.5581402534005,176960,155911.89427312775,103.42489772063121,91.12325790363982,15640,13779.735682819382,9.140853302162478,8.053615244196015,15000,13215.859030837004,8.766803039158386,7.724055541108711,7000,6167.400881057269,4.091174751607247,3.604559252517398,1037500,914096.9162995594,606.3705435417884,534.2471749266858,163000,143612.3348017621,95.26592635885447,83.93473688004798,0,0.0,0.0,0.0,494000,435242.29074889864,288.7200467562829,254.37889582051352,337100,297004.4052863436,197.01928696668614,173.58527486051642,503791.0,443868.7224669603,294.44243132670954,259.42064434071324,32771,28873.127753303965,19.1531268264173,16.875001609178238,0,0.0,0.0,0.0,4066710.0,3583004.4052863433,2376.803039158387,2094.099593972147
Beresford,696475.0,613634.3612334802,163.33841463414635,143.9104974750188,917407,808288.1057268722,215.1517354596623,189.5610004049888,88100,77621.14537444933,20.661350844277674,18.203833342975923,200000,176211.4537444934,46.90431519699813,41.32538783876487,0,0.0,0.0,0.0,27316,24066.960352422906,6.406191369606003,5.644221471018505,699833,616592.9515418502,164.12593808630393,144.60435073683166,182808,161064.31718061672,42.872420262664164,37.77305750014464,0,0.0,0.0,0.0,84203,74187.66519823788,19.747420262664164,17.398608160937588,410745,361889.8678414097,96.32856472795497,84.87098213916738,657555.0,579343.6123348017,154.2108348968105,135.86857700159516,82000,72246.69603524229,19.23076923076923,16.943409013893596,2306,2031.7180616740088,0.5408067542213884,0.47648172178095893,4048748.0,3567178.8546255506,949.5187617260788,836.5804068071178
