municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Alma,207605,193300.74487895716,715.8793103448276,666.5542926860592,19483,18140.595903165733,67.18275862068965,62.55377897643356,10113,9416.201117318435,34.87241379310345,32.469659025235984,15000,13966.480446927373,51.724137931034484,48.16027740319784,250,232.7746741154562,0.8620689655172413,0.8026712900532973,7577,7054.934823091247,26.127586206896552,24.327361458935336,0,0.0,0.0,0.0,211,196.46182495344505,0.7275862068965517,0.6774545688049829,260239,242308.19366852884,897.3758620689655,835.5454954087202
Aroostook,103275,96159.21787709497,271.7763157894737,253.05057336077624,44682,41603.35195530726,117.58421052631579,109.48250514554543,0,0.0,0.0,0.0,400,372.43947858472995,1.0526315789473684,0.9801038910124472,4455,4148.04469273743,11.723684210526315,10.915907086151131,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,152812,142283.0540037244,402.13684210526316,374.42908948348526
Atholville,1728536,1609437.616387337,1251.655322230268,1165.414638948108,119473,111241.1545623836,86.51194786386677,80.5511618844197,0,0.0,0.0,0.0,3100,2886.405959031657,2.24475018102824,2.09008396743784,88597,82492.5512104283,64.15423606082548,59.73392556873881,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1966,1830.5400372439476,1.4236060825488777,1.325517767736385,1941672,1807888.2681564244,1405.9898624185373,1309.1153281364404
Baker-Brook,299800,279143.3891992551,500.5008347245409,466.01567479007525,65218,60724.3947858473,108.87813021702839,101.37628511827596,40636,37836.12662942272,67.83973288814691,63.16548686047198,0,0.0,0.0,0.0,9000,8379.888268156425,15.025041736227045,13.989796774885518,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,414654,386083.7988826815,692.2437395659432,644.5472435437088
Balmoral,784256,730219.7392923649,427.15468409586055,397.72316954921837,202097,188172.25325884542,110.07461873638344,102.49033401897898,91699,85380.81936685288,49.944989106753816,46.50371425209852,0,0.0,0.0,0.0,5973,5561.45251396648,3.253267973856209,3.0291135696985187,0,0.0,0.0,0.0,58,54.00372439478584,0.03159041394335512,0.02941379324334741,3097,2883.6126629422715,1.6868191721132897,1.5705951323214986,1087180,1012271.8808193668,592.1459694989106,551.3463403155592
Bas-Caraquet,614200,571880.8193668529,363.64712847838956,338.5913672983143,232107,216114.5251396648,137.4227353463588,127.95412974521302,50425,46950.65176908752,29.854943753700415,27.797899212011558,1750,1629.4227188081934,1.0361160449970397,0.964726298879925,22475,20926.443202979513,13.306690349319124,12.389842038472182,0,0.0,0.0,0.0,18000,16759.77653631285,10.657193605683837,9.922899074193516,348,324.02234636871503,0.20603907637655416,0.19184271543440795,939305,874585.6610800744,556.1308466548253,517.8127063825189
Bath,284193,264611.73184357537,480.0557432432432,446.97927676279625,45620,42476.72253258845,77.0608108108108,71.75122049423724,1063,989.7579143389198,1.7956081081081081,1.6718883688157429,37389,34812.84916201117,63.1570945945946,58.80548844934319,6430,5986.9646182495335,10.861486486486486,10.113115909205293,0,0.0,0.0,0.0,584,543.7616387337057,0.9864864864864865,0.9185162816447732,0,0.0,0.0,0.0,375279,349421.78770949715,633.9172297297297,590.2395062660424
Bathurst,12743572,11865523.277467411,986.039306716187,918.0999131435632,2426703,2259500.0,187.76717734447539,174.82977406375736,157833,146958.1005586592,12.212395543175488,11.370945570926896,959150,893063.3147113593,74.21463943051687,69.10115403213861,321368,299225.3258845437,24.865985762921696,23.152686930094685,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16608626,15464270.018621972,1285.0995047972765,1196.5544737404807
Belledune,2943961,2741118.2495344505,1530.9209568382735,1425.438507298206,40828,38014.897579143384,21.231409256370256,19.768537482653866,403178,375398.5102420856,209.66094643785752,195.21503392724162,47037,43796.08938547486,24.46021840873635,22.77487747554595,6400,5959.031657355679,3.328133125325013,3.098820414641539,13400,12476.722532588454,6.968278731149246,6.488155243155722,2079,1935.754189944134,1.0811232449297972,1.0066324440687124,39182,36482.30912476722,20.37545501820073,18.971559607263245,4059270,3779581.005586592,2110.904836193448,1965.4607413346812
Beresford,2322630,2162597.7653631284,526.1961939284096,489.94059024991583,515752,480216.0148975791,116.8445854100589,108.7938411639282,68508,63787.7094972067,15.520616221114635,14.451225531764091,90994,84724.3947858473,20.61486180335297,19.194470952842615,1050,977.6536312849161,0.23787947439963752,0.22148926852852652,36699,34170.39106145251,8.314227458087903,7.741366348312757,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3035633,2826473.9292364987,687.7283642954236,640.342983515292
Bertrand,463244,431325.8845437616,365.04649330181246,339.89431406127784,146041,135978.58472998138,115.08353033884949,107.15412508272765,80622,75067.03910614524,63.53191489361702,59.1544831411704,14300,13314.711359404095,11.268715524034674,10.492286335227814,2950,2746.741154562383,2.3246650906225375,2.1644926355889544,7000,6517.690875232774,5.516154452324665,5.136084220041587,0,0.0,0.0,0.0,0,0.0,0.0,0.0,714157,664950.6517690874,562.7714736012608,523.9957854760343
Blacks Harbour,767143,714285.8472998138,709.0046210720888,660.153278465632,149628,139318.43575418994,138.28835489833642,128.76010698169125,39147,36449.720670391056,36.18022181146026,33.68735736635033,67285,62648.975791433884,62.185767097966725,57.901086683395455,10556,9828.677839851023,9.756007393715342,9.08380576696028,0,0.0,0.0,0.0,23200,21601.489757914336,21.44177449168207,19.96440827903358,62,57.72811918063314,0.05730129390018484,0.053353160056038025,1073507,999540.9683426442,992.1506469500924,923.7901740689872
Blackville,425840,396499.0689013035,419.54679802955667,390.6394767500527,74103,68997.2067039106,73.00788177339902,67.97754355065084,63021,58678.77094972067,62.08965517241379,57.811596994798684,0,0.0,0.0,0.0,14056,13087.52327746741,13.848275862068965,12.894111603416167,0,0.0,0.0,0.0,0,0.0,0.0,0.0,62,57.72811918063314,0.061083743842364535,0.05687499426663364,577082,537320.2979515828,568.5536945812808,529.379603893185
Bouctouche,1325315,1233999.0689013035,546.2963726298434,508.6558404374705,170736,158972.06703910613,70.37757625721352,65.52846951323419,132615,123477.6536312849,54.664056059356966,50.89763134018339,100000,93109.86964618249,41.22011541632317,38.37999573214447,54350,50605.21415270018,22.40313272877164,20.85952768042052,0,0.0,0.0,0.0,2074,1931.0986964618248,0.8549051937345424,0.7960011114846763,467,434.8230912476722,0.19249793899422918,0.1792345800691147,1885027,1755146.1824953444,777.0103050288541,723.473282149771
Cambridge-Narrows,532797,496086.5921787709,814.6743119266055,758.5421898757966,39543,36818.43575418994,60.46330275229358,56.297302376437216,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2300,2141.5270018621973,3.5168195718654434,3.2745061190553475,4584,4268.156424581005,7.009174311926605,6.5262330651085705,15,13.966480446927372,0.022935779816513763,0.021355474689491394,0,0.0,0.0,0.0,579239,539328.677839851,885.6865443425077,824.6615869110872
