municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Charlo,1169726,891559.4512195121,892.9206106870229,680.5797337553528,100301,76448.93292682926,76.56564885496184,58.35796406628188,144010,109763.71951219512,109.93129770992367,83.78909886427108,0,0.0,0.0,0.0,29000,22103.658536585368,22.137404580152673,16.873021783652952,0,0.0,0.0,0.0,5140,3917.682926829268,3.9236641221374047,2.990597654068144,0,0.0,0.0,0.0,1448177,1103793.4451219512,1105.4786259541984,842.5904161236268
Chipman,896126,683022.8658536585,811.7083333333334,618.6801321138212,362974,276657.01219512196,328.78079710144925,250.59511974195829,90668,69106.70731707317,82.1268115942029,62.59665517850831,39000,29725.60975609756,35.32608695652174,26.925371155885472,64300,49009.14634146341,58.242753623188406,44.39234270060092,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33803,25764.481707317074,30.618659420289855,23.337392850830682,1486871,1133285.8231707318,1346.8034420289855,1026.5270137416048
Clair,925305,705262.9573170731,1184.7695262483994,903.0255535429874,43037,32802.59146341463,55.10499359795134,42.00075731551169,28631,21822.408536585364,36.65941101152369,27.941624246588173,15500,11814.024390243903,19.846350832266324,15.12679179288592,146992,112036.58536585367,188.2099871959027,143.45273414321852,0,0.0,0.0,0.0,0,0.0,0.0,0.0,138054,105224.08536585367,176.76568501920616,134.7299428500047,1297519,988962.6524390244,1661.3559539052496,1266.2774038911964
Dalhousie,3932507,2997337.6524390243,1257.9996801023672,958.8412195902189,1617423,1232791.9207317072,517.4097888675624,394.3672171246664,82255,62694.35975609756,26.31317978246961,20.05577727322379,206423,157334.6036585366,66.03422904670505,50.33096726120812,47482,36190.54878048781,15.18937939859245,11.577270883073515,9654,7358.231707317073,3.0882917466410746,2.353880904452039,14480,11036.585365853658,4.6321177223288545,3.5305775322628463,0,0.0,0.0,0.0,5910224,4504743.902439024,1890.6666666666667,1441.0569105691056
Dieppe,48410667,36898374.23780488,1907.1331153482508,1453.6075574300694,995217,758549.5426829269,39.20646864166404,29.882979147609788,302146,230294.20731707316,11.903009769933817,9.072415983181262,1359680,1036341.4634146341,53.56445004727387,40.826562536031915,692912,528134.1463414634,27.297195083517177,20.805788935607605,0,0.0,0.0,0.0,955142,728004.5731707318,37.627718247715094,28.679663298563337,792578,604099.0853658536,31.22352663094863,23.79841968822304,53508342,40783797.25609756,2107.9554837693036,1606.6733870192863
Doaktown,766681,584360.518292683,968.0315656565657,737.828937238236,178278,135882.6219512195,225.09848484848484,171.56896711012564,40717,31034.298780487807,51.410353535353536,39.1847206824341,59000,44969.512195121955,74.4949494949495,56.77968711505297,55686,42443.59756097561,70.31060606060606,53.59040096082779,14817,11293.44512195122,18.708333333333332,14.259400406504065,45000,34298.78048780488,56.81818181818182,43.30654101995565,0,0.0,0.0,0.0,1160179,884282.7743902439,1464.8724747474748,1116.5186545331362
Dorchester,914532,697051.8292682926,834.42700729927,635.9961945878582,92950,70846.03658536586,84.80839416058394,64.64054432971338,47256,36018.29268292683,43.11678832116788,32.86340573259748,0,0.0,0.0,0.0,4590,3498.4756097560976,4.187956204379562,3.1920397899234465,11444,8722.560975609756,10.441605839416058,7.958541036140288,64324,49027.439024390245,58.68978102189781,44.733064803275774,0,0.0,0.0,0.0,1135096,865164.6341463415,1035.6715328467153,789.3837902795086
Drummond,687965,524363.5670731708,933.4667571234735,711.4838087831354,4533,3455.0304878048782,6.150610583446404,4.687965383724394,139457,106293.44512195123,189.2225237449118,144.22448456167058,2000,1524.3902439024391,2.7137042062415198,2.0683721084157924,3100,2362.8048780487807,4.2062415196743554,3.2059767680444784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2962,2257.621951219512,4.01899592944369,3.0632590925637886,840017,640256.8597560975,1139.7788331071913,868.7338666975544
Edmundston,22494063,17144865.091463413,1356.6986127864898,1034.0690646238488,4475961,3411555.6402439023,269.96145958986733,205.76330761422813,1444871,1101273.6280487806,87.14541616405307,66.42181110065022,939172,715832.3170731708,56.64487334137515,43.17444614434082,217700,165929.8780487805,13.13027744270205,10.007833416693636,11500,8765.243902439024,0.6936067551266586,0.5286636853099532,2244999,1711127.286585366,135.404041013269,103.2042995527965,23883,18203.506097560978,1.4404704463208686,1.097919547500662,31852149,24277552.591463417,1921.118757539204,1464.267345685369
Eel River Crossing,1035131,788971.7987804879,530.020993343574,403.9794156582119,394022,300321.64634146343,201.7521761392729,153.77452449639705,73883,56313.262195121955,37.8305171530978,28.83423563498308,0,0.0,0.0,0.0,8814,6717.987804878049,4.513056835637481,3.4398299052114947,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5567,4243.140243902439,2.8504864311315923,2.1726268529966406,1517417,1156567.8353658537,776.9672299027138,592.2006325478002
