municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Bertrand,578466,499107.8515962036,490.6412213740458,423.33151110789106,173378,149592.7523727351,147.0551314673452,126.88104526949542,95903,82746.33304572907,81.34266327396098,70.18348858840464,34020,29352.890422778255,28.85496183206107,24.89642953585942,825,711.8205349439171,0.6997455470737913,0.603749393506291,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4465,3852.459016393442,3.7871077184054283,3.2675648994007145,887057,765364.1069887833,752.3808312128923,649.1637887945575
Blacks Harbour,912312,787154.4434857635,958.3109243697479,826.8429028211801,155673,134316.65228645384,163.52205882352942,141.08892046896412,164113,141598.79206212252,172.38760504201682,148.73822695601106,3000,2588.4383088869713,3.1512605042016806,2.718947803452701,33840,29197.584124245037,35.54621848739496,30.669731222946467,0,0.0,0.0,0.0,52110,44961.173425366695,54.73739495798319,47.228123345973415,0,0.0,0.0,0.0,1321048,1139817.0836928387,1387.6554621848738,1197.286852618528
Blackville,511426,441264.88352027605,549.3297529538131,473.96872558568856,79160,68300.25884383089,85.02685284640172,73.36225439724048,75733,65343.399482312336,81.34586466165413,70.18625078658683,0,0.0,0.0,0.0,10889,9395.168248490078,11.696025778732546,10.091480395800298,0,0.0,0.0,0.0,52574,45361.518550474546,56.47046186895811,48.72343560738405,1675,1445.211389128559,1.799140708915145,1.5523215780113415,731457,631110.4400345124,785.6680988184747,677.8844683507115
Bouctouche,1952297,1684466.7817083693,819.2601762484263,706.8681417156397,177634,153264.88352027608,74.54217373059168,64.31593937065719,138104,119157.89473684209,57.95383969785984,50.00331294034498,152800,131837.79119930975,64.12085606378514,55.32429341137631,58500,50474.54702329594,24.548887956357532,21.18109400893661,0,0.0,0.0,0.0,2123,1831.7515099223467,0.8908938313050776,0.7686745740337166,15218,13130.284728213977,6.386067981535879,5.509981002187989,2496676,2154163.9344262294,1047.7028955098615,903.9714370231765
Cambridge-Narrows,676244,583471.958584987,943.1576011157601,813.7684220153235,41141,35496.98015530629,57.37935843793584,49.507643173370006,4000,3451.2510785159616,5.578800557880056,4.813460360552248,0,0.0,0.0,0.0,2950,2545.297670405522,4.114365411436541,3.549927015907283,3500,3019.8446937014664,4.881450488145049,4.211777815483217,0,0.0,0.0,0.0,1830,1578.9473684210525,2.5523012552301254,2.2021581149526535,729665,629564.2795513374,1017.6638772663878,878.053388495589
Campbellton,7073978,6103518.550474547,958.014355362947,826.5870192950362,2227973,1922323.5547886107,301.7298212351029,260.3363427395193,216538,186831.75150992232,29.325297941495126,25.30224153709674,833900,719499.5685936151,112.93336944745396,97.44035327649175,546332,471382.2260569456,73.98862405200434,63.838329639348,19775,17062.122519413286,2.678087757313109,2.3106883151968156,358187,309048.3175150992,48.50853196099675,41.85378081190401,0,0.0,0.0,0.0,11276683,9729666.091458153,1527.178087757313,1317.6687556145928
Canterbury,150031,129448.66264020707,416.7527777777778,359.57961844501966,39712,34264.02070750647,110.31111111111112,95.17783529862908,46973,40528.90422778257,130.48055555555555,112.58028952161825,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,3.451251078515962,0.011111111111111112,0.009586808551433228,1904,1642.7955133735977,5.288888888888889,4.563320870482216,238624,205887.83433994823,662.8444444444444,571.9106509443006
Cap-Pelé,1824260,1573994.8231233822,800.4651162790698,690.6515239681361,205659,177445.21138912856,90.24089512944273,77.86099666043377,85326,73620.36238136324,37.4401053093462,32.303800957158074,256800,221570.31924072476,112.68100043878894,97.22260607315698,66591,57455.5651423641,29.219394471259324,25.21086667062927,0,0.0,0.0,0.0,78451,67688.52459016393,34.423431329530494,29.700976125565568,16923,14601.380500431405,7.425625274243089,6.406924309096712,2534010,2186376.1863675583,1111.8955682316805,959.3576947641766
Caraquet,3714874,3205240.724762726,893.8580365736285,771.2321281912238,667543,575964.6246764451,160.62151106833494,138.5862908268636,195250,168464.19327006038,46.98026948989413,40.53517643649191,158550,136798.96462467645,38.14966313763234,32.916016512193565,223717,193025.88438308885,53.82988450433109,46.44511173799058,6000,5176.876617773943,1.4436958614051973,1.2456392246809294,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4965934,4284671.2683347715,1194.8830606352262,1030.9603629294445
Centreville,423076,365035.3753235548,808.9407265774379,697.9643887639671,25354,21875.754961173425,48.478011472275334,41.82744734449986,76935,66380.50043140638,147.10325047801146,126.9225629663602,9000,7765.314926660914,17.208413001912046,14.847638483099262,5000,4314.063848144952,9.560229445506693,8.248688046166256,0,0.0,0.0,0.0,3,2.588438308886971,0.0057361376673040155,0.004949212827699754,0,0.0,0.0,0.0,539368,465373.59792924934,1031.2963671128107,889.8156748169204
Charlo,887574,765810.1811906815,645.0392441860465,556.5480967955534,219809,189654.01207937876,159.74491279069767,137.8299506390834,132193,114057.80845556513,96.07049418604652,82.89084916828861,12000,10353.753235547885,8.720930232558139,7.524529967694684,134000,115616.91113028472,97.38372093023256,84.02391797259064,0,0.0,0.0,0.0,5169,4459.879206212252,3.7565406976744184,3.2411912835844854,0,0.0,0.0,0.0,1390745,1199952.5452976704,1010.7158430232558,872.0585358267954
Chipman,882409,761353.7532355478,683.5081332300542,589.739545496164,168948,145770.49180327868,130.86599535243997,112.91285190029332,85475,73748.92148403796,66.20836560805577,57.1254233028954,16500,14236.410698878342,12.780790085205266,11.027428891462698,85400,73684.21052631579,66.15027110766847,57.07529862611602,0,0.0,0.0,0.0,453,390.85418464193265,0.3508907823392719,0.3027530477474304,0,0.0,0.0,0.0,1239185,1069184.6419327005,959.864446165763,828.1833012646789
Clair,498004,429684.2105263158,587.2688679245283,506.7030784508441,78730,67929.24935289042,92.84198113207547,80.10524687840851,29385,25353.753235547883,34.652122641509436,29.898293909844202,30000,25884.383088869712,35.37735849056604,30.524036661402963,182025,157053.494391717,214.65212264150944,185.2045924430625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,818144,705905.0905953407,964.7924528301887,832.4352483435622
Dalhousie,4777866,4122403.796376186,1299.7459194776932,1121.4373765985272,716894,618545.2976704055,195.02013057671383,168.2658589963018,102828,88721.31147540984,27.972796517954297,24.13528603792433,158892,137094.04659188955,43.22415669205658,37.2943543503508,17885,15431.406384814494,4.865342763873776,4.1978798652922995,409527,353345.1251078516,111.40560391730142,96.12217766807714,188987,163060.396893874,51.41104461371056,44.3581057926752,24982,21554.78861087144,6.795973884657236,5.863653049747399,6397861,5520156.169111302,1740.4409684439609,1501.6746923588962
Dieppe,31761151,27403926.66091458,1710.8080258551038,1476.1070110915475,954073,823186.3675582398,51.39095071370859,44.340768519161855,211492,182477.99827437446,11.39197414489631,9.829140763499836,1119829,966202.7610008627,60.31936439536763,52.04431785622745,767473,662185.5047454702,41.33977915432265,35.66848934799194,0,0.0,0.0,0.0,312640,269749.7842968076,16.840290869916508,14.530018006830465,663965,572877.4805867126,35.764341502827904,30.85793054601199,35790623,30880606.557377048,1927.8547266361434,1663.377676131271
Doaktown,683619,589835.2027610008,769.8412162162163,664.228831938064,74520,64296.80759275237,83.91891891891892,72.40631485670312,30196,26053.494391716995,34.0045045045045,29.33952071139301,44000,37963.76186367558,49.549549549549546,42.751984080715744,20100,17342.536669542707,22.635135135135137,19.52988363687242,8672,7482.312338222605,9.765765765765765,8.42602740790834,56253,48535.8067299396,63.347972972972975,54.657440011193245,0,0.0,0.0,0.0,917360,791509.9223468506,1033.063063063063,891.3400026428498
Dorchester,554374,478320.9663503019,495.4191242180518,427.45394669374616,89824,77501.29421915444,80.27167113494191,69.25942289468672,42383,36568.593615185506,37.875781948168004,32.67970832456256,149,128.55910267471958,0.13315460232350312,0.11488749121958855,2590,2234.685073339085,2.3145665773011617,1.997037599051908,25537,22033.649698015528,22.821268990169795,19.690482303856594,91039,78549.61173425366,81.35746201966042,70.1962571351686,29777,25691.97584124245,26.61036639857015,22.959763933192537,835673,721029.3356341673,746.8033958891867,644.3515063754846
Drummond,567440,489594.4779982743,676.3289630512514,583.5452657905535,49755,42929.24935289042,59.30274135876043,51.16716251834377,88500,76358.93011216566,105.48271752085816,91.01183565216408,0,0.0,0.0,0.0,3300,2847.2821397756684,3.933253873659118,3.393661668385779,20000,17256.25539257981,23.837902264600714,20.567646475065327,0,0.0,0.0,0.0,8641,7455.565142364107,10.299165673420738,8.886251659551974,737636,636441.76013805,879.1847437425506,758.5718237640643
Edmundston,18275704,15768510.78515962,1098.1015441927536,947.4560346788211,2664309,2298799.827437446,160.085861923932,138.12412590503192,745444,643178.6022433131,44.79024214384426,38.64559287648339,1003610,865927.5237273511,60.302229165414886,52.029533361013705,223687,193000.0,13.440305233431472,11.596466983116025,59400,51251.078515962035,3.5690680766688696,3.079437512225082,1974763,1703850.733390854,118.65426906206814,102.37641851774644,0,0.0,0.0,0.0,24946917,21524518.550474547,1498.9435197981134,1293.3076098344377
Eel River Crossing,535859,462345.9879206212,458.78339041095893,395.84416774025783,173073,149329.59447799827,148.1789383561644,127.85068020376563,114366,98676.44521138912,97.91609589041096,84.48325788646328,0,0.0,0.0,0.0,9985,8615.18550474547,8.548801369863014,7.376014986939615,0,0.0,0.0,0.0,3,2.588438308886971,0.0025684931506849314,0.0022161286891155575,0,0.0,0.0,0.0,833286,718969.801553063,713.429794520548,615.5563369461156
Florenceville-Bristol,2391185,2063144.9525452976,1553.7264457439896,1340.575017898179,33559,28955.13373597929,21.805717998700455,18.814251940207466,187247,161559.1026747196,121.66796621182586,104.9766749023519,227481,196273.51164797237,147.81091617933723,127.5331459700925,99524,85870.57808455564,64.66796621182586,55.796347033499444,9000,7765.314926660914,5.847953216374269,5.045688711280646,5046,4353.753235547886,3.2787524366471734,2.828949470791349,938,809.318377911993,0.6094866796621182,0.5258728901312495,2953980,2548731.6652286453,1919.4152046783627,1656.0959488165336
Fredericton,78358509,67608722.17428817,1550.5789848619768,1337.8593484572705,5816360,5018429.680759275,115.09567626397546,99.30601920964233,895291,772468.5073339085,17.716256060156326,15.285811958719867,5075618,4379308.024158757,100.43767685762343,86.65891014462763,2662235,2297010.353753235,52.681013159196596,45.4538508707477,191181,164953.40811044,3.7831403977441376,3.2641418444729395,46243,39899.05090595341,0.9150687642228159,0.7895330148600654,128108,110533.2182916307,2.5350351241713662,2.1872606765930684,93173545,80391324.41760138,1843.7428514890669,1590.8048761769344
Fredericton Junction,437030,377075.0647109577,611.2307692307693,527.3777128824584,79329,68446.07420189818,110.94965034965035,95.72877510754991,118512,102253.66695427091,165.75104895104894,143.0121216143649,0,0.0,0.0,0.0,19022,16412.424503882656,26.604195804195804,22.954439865570148,0,0.0,0.0,0.0,33594,28985.332182916307,46.98461538461538,40.53892612995288,0,0.0,0.0,0.0,687487,593172.5625539258,961.5202797202797,829.6119755998963
Gagetown,637355,549918.0327868852,886.4464534075104,764.8373195923299,54317,46865.40120793787,75.5452016689847,65.18136468419732,21312,18388.265746333043,29.641168289290682,25.574778506721895,0,0.0,0.0,0.0,21321,18396.031061259706,29.653685674547983,25.585578666564263,0,0.0,0.0,0.0,160,138.05004314063848,0.22253129346314326,0.1920028416420563,2328,2008.6281276962898,3.2378303198887344,2.793641345891919,736793,635714.4089732528,1024.7468706536856,884.1646856373474
Grand Bay-Westfield,4225585,3645888.6971527175,848.3406946396306,731.9591843310013,384878,332077.6531492666,77.26922304758081,66.66887234476343,214749,185288.17946505608,43.1136318008432,37.198992062850046,35457,30592.752372735114,7.1184501104195945,6.141889655236923,28600,24676.445211389128,5.741818911865088,4.954114678054433,20808,17953.408110440032,4.177474402730375,3.6043782594740077,3140,2709.23209663503,0.6303955029110621,0.5439132898283537,13278,11456.427955133735,2.665729773137924,2.3000256886435926,4926495,4250642.795513373,989.0574181891186,853.371370309852
Grand Falls/Grand-Sault,6965726,6010117.342536669,1232.8718584070796,1063.737582749853,624726,539021.5703192407,110.57097345132743,95.4020478441134,590478,509471.95858498703,104.50938053097344,90.1720280681393,935400,807075.0647109577,165.55752212389382,142.8451441966297,96580,83330.4572907679,17.093805309734513,14.748753502790779,0,0.0,0.0,0.0,637,549.6117342536669,0.1127433628318584,0.09727641314224193,33395,28813.632441760135,5.910619469026549,5.099757954293829,9246942,7978379.637618636,1636.6269026548673,1412.102590728962
Grand Manan,1754375,1513697.1527178602,713.160569105691,615.3240458202683,175660,151561.69111302847,71.40650406504065,61.610443541881494,6500,5608.283002588438,2.6422764227642275,2.2797898384505846,33250,28688.524590163932,13.516260162601625,11.662001865920297,34210,29516.824849007764,13.90650406504065,11.998709288214538,17810,15366.69542709232,7.239837398373984,6.246624157354601,2682,2314.0638481449523,1.0902439024390245,0.9406763610345334,0,0.0,0.0,0.0,2024487,1746753.235547886,822.9621951219513,710.0622908731244
Grande-Anse,445799,384641.0698878343,588.1253298153034,507.44204470690545,135508,116918.03278688523,178.77044854881265,154.245425840218,170991,147533.2182916307,225.58179419525067,194.63485262748114,16207,13983.606557377048,21.38126649076517,18.44802975907262,4703,4057.808455565142,6.204485488126649,5.353309308133433,0,0.0,0.0,0.0,8,6.902502157031924,0.010554089709762533,0.009106203373393039,10046,8667.817083692838,13.2532981530343,11.43511488613831,783262,675808.4555651423,1033.3271767810027,891.5678833313224
Hampton,3567332,3077939.6031061257,890.9420579420579,768.7161845919395,295888,255295.94477998273,73.8981018981019,63.760225969026656,308120,265849.87057808455,76.95304695304695,66.39607157294819,397280,342778.2571182053,99.22077922077922,85.6089553242271,268458,231628.9905090595,67.04745254745255,57.84939822903584,313162,270200.1725625539,78.21228771228772,67.48256058005842,4011,3460.742018981881,1.0017482517482517,0.8643211835619083,65256,56303.7100949094,16.297702297702298,14.061865658069282,5219507,4503457.290767903,1303.573176823177,1124.739583108867
Hartland,1037118,894838.6540120794,1095.1615628299894,944.9193812165569,121483,104817.08369283864,128.2819429778247,110.68329851408515,103578,89368.42105263157,109.37486800422387,94.37003279052965,60300,52027.61000862812,63.674762407602955,54.939398108371826,82000,70750.64710957721,86.58922914466737,74.71029261834975,0,0.0,0.0,0.0,31960,27575.496117342536,33.74868004223865,29.118792098566566,0,0.0,0.0,0.0,1436439,1239377.9119930975,1516.831045406547,1308.7411953464598
Harvey,168050,144995.68593615186,477.41477272727275,411.91956231861326,16643,14359.792924935287,47.28125,40.794866264020705,2100,1811.90681622088,5.965909090909091,5.147462546082045,1200,1035.3753235547886,3.409090909090909,2.9414071691897403,9300,8024.158757549611,26.420454545454547,22.795905561220486,37087,31999.137187230368,105.36079545454545,90.9066397364499,18,15.530629853321829,0.05113636363636364,0.0441211075378461,0,0.0,0.0,0.0,234398,202241.58757549612,665.9034090909091,574.5499647031139
Hillsborough,851909,735037.9637618636,659.3722910216718,568.9148326330214,172267,148634.1673856773,133.33359133126936,115.04192522111246,98106,84647.10957722174,75.93343653250774,65.51633868206017,100000,86281.27696289905,77.39938080495357,66.7811741198909,5000,4314.063848144952,3.869969040247678,3.339058705994545,0,0.0,0.0,0.0,95701,82572.04486626401,74.0719814241486,63.91025144447679,28563,24644.521138912853,22.107585139318886,19.074706763864437,1351546,1166131.1475409835,1046.0882352941176,902.5782875704207
Kedgwick,635732,548517.6876617774,554.739965095986,478.63672570835723,186157,160618.63675582397,162.44066317626528,140.1558784954834,166002,143228.64538395166,144.85340314136127,124.9813659545826,31310,27014.66781708369,27.32111692844677,23.573008566390655,11770,10155.306298533218,10.270506108202444,8.861523820709614,0,0.0,0.0,0.0,1851,1597.0664365832613,1.6151832460732984,1.393600730002846,13996,12075.92752372735,12.212914485165793,10.537458572187916,1046818,903207.9378774805,913.4537521815008,788.1395618477143
Lac Baker,413386,356674.71958584985,573.3509015256589,494.69447931463225,50650,43701.46678170837,70.24965325936199,60.61229789418636,34144,29459.87920621225,47.35644937586685,40.85974924578675,1220,1052.6315789473683,1.6920943134535367,1.459960581064311,21000,18119.068162208798,29.12621359223301,25.130469018320106,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,520400,449007.7653149266,721.7753120665742,622.7569560539898
Lamèque,1128173,973402.070750647,793.3706047819971,684.5302888541821,168564,145439.17169974116,118.54008438818565,102.27789852302472,131095,113110.4400345125,92.19057665260198,79.54320677532525,51000,44003.45125107851,35.86497890295359,30.944761779942695,89373,77112.16566005176,62.85021097046413,54.22796459919252,0,0.0,0.0,0.0,25,21.57031924072476,0.017580872011251757,0.015169000872520929,0,0.0,0.0,0.0,1568230,1353088.8697152718,1102.8340365682138,951.5392895325399
Le Goulet,290546,250686.79896462467,319.98458149779736,276.08678300068794,144402,124591.88955996548,159.03303964757708,137.21573740084304,11647,10049.180327868851,12.827092511013216,11.067379215714594,1471,1269.197584124245,1.6200440528634361,1.397794696172076,8100,6988.783433994823,8.920704845814978,7.696898055060378,0,0.0,0.0,0.0,0,0.0,0.0,0.0,287,247.62726488352027,0.31607929515418504,0.27271725207436154,456453,393833.4771354616,502.7015418502203,433.7373096205524
Maisonnette,307841,265609.14581535803,513.9248747913189,443.42094459992995,76640,66125.97066436583,127.9465776293823,110.39394100895798,9231,7964.624676445211,15.410684474123538,13.296535352997013,0,0.0,0.0,0.0,2450,2113.8912855910266,4.090150250417362,3.5290338657613134,0,0.0,0.0,0.0,10204,8804.141501294218,17.035058430717864,14.698065945399362,0,0.0,0.0,0.0,406366,350617.7739430543,678.4073455759599,585.3385207730456
McAdam,683115,589400.3451251078,486.5491452991453,419.8008156161736,370029,319265.7463330457,263.5534188034188,227.39725522296703,27615,23826.57463330457,19.668803418803417,16.970494753065935,6000,5176.876617773943,4.273504273504273,3.6872340582435488,33300,28731.665228645383,23.71794871794872,20.464149023251696,0,0.0,0.0,0.0,87,75.06471095772217,0.06196581196581197,0.05346489384453146,0,0.0,0.0,0.0,1120146,966476.2726488351,797.8247863247864,688.3734135675463
Meductic,127867,110325.28041415013,824.9483870967742,711.7760026719363,9569,8256.25539257981,61.73548387096774,53.266163823095546,27058,23345.987920621224,174.56774193548387,150.6192769072337,2000,1725.6255392579808,12.903225806451612,11.133067995212778,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1492,1287.3166522864537,9.625806451612902,8.305268724428734,167986,144940.46591889558,1083.7806451612903,935.099780121907
Memramcook,3094775,2670211.389128559,667.2649849072876,575.7247497043033,535426,461972.38999137183,115.4432945235015,99.6059486829176,76079,65641.93270060397,16.403406640793445,14.153068715093568,184856,159496.11734253666,39.85683484260457,34.388986059192895,46431,40061.25970664366,10.010996119016818,8.637615288193976,17100,14754.098360655737,3.686934023285899,3.1811337560706634,121787,105079.37877480585,26.258516601983615,22.656183435706307,2158,1861.9499568593615,0.4652867615351445,0.4014553593918416,4078612,3519078.515962036,879.3902544200087,758.7491410008702
Millville,119139,102794.65056082829,393.1980198019802,339.25627247798116,32219,27798.964624676442,106.33333333333333,91.74575783721598,104776,90402.07075064711,345.7953795379538,298.3566691440499,2400,2070.750647109577,7.920792079207921,6.8341605515167565,650,560.8283002588438,2.145214521452145,1.8509184827024547,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5574,4809.318377911993,18.396039603960396,15.872337880897666,264758,228436.58326143224,873.7887788778878,753.9161163743638
Minto,1284792,1108534.94391717,479.22118612458036,413.4781588650391,396962,342503.8826574633,148.06490115628498,127.75228745149694,175242,151201.03537532355,65.36441626258859,56.39725303070629,41500,35806.7299396031,15.479298769116001,13.355736642895598,56000,48317.51509922346,20.887728459530027,18.022198843425386,0,0.0,0.0,0.0,1797,1550.4745470232958,0.670272286460276,0.5783194878863468,4229,3648.835202761001,1.57739649384558,1.3609978376579637,1960522,1691563.4167385676,731.2651995524059,630.9449521591076
Miramichi,20587079,17762794.650560826,1135.5882288046776,979.8000248530435,2225636,1920307.1613459878,122.76661702245022,105.92460485112184,787607,679557.3770491803,43.44459153841911,37.484548350663594,758093,654092.3209663503,41.816592200341994,36.07988973282312,195950,169068.16220880067,10.808649125710188,9.325840488101973,0,0.0,0.0,0.0,300007,258849.87057808455,16.54845827127806,14.2782211141312,339,292.4935289042278,0.018699321529041867,0.01613401339865562,24854711,21444962.036238134,1370.9918362844062,1182.9092634032838
Moncton,97256658,83914286.45383951,1516.6020770958085,1308.5436385641142,11593117,10002689.387402933,180.78089134231536,155.9800615550607,1052107,907771.3546160483,16.406359156686626,14.155616183508737,7596827,6554639.3442622945,118.46349488522954,102.21181612185464,2365174,2040702.3295944778,36.882079590818364,31.822329241430854,0,0.0,0.0,0.0,12913,11141.501294219153,0.2013628992015968,0.17373848076065296,94485,81522.86453839517,1.473381362275449,1.2712522539046152,119971281,103512753.23554789,1870.8096463323354,1614.1584524006344
Nackawic,1535670,1324995.6859361518,1571.8219037871033,1356.1880101700633,120487,103957.72217428817,123.32343909928352,106.40503804942495,60982,52616.048317515095,62.417604912998975,53.854706568592725,57000,49180.32786885246,58.34186284544524,50.338104266993305,10485,9046.591889559964,10.731832139201638,9.259561811217978,0,0.0,0.0,0.0,340,293.3563416738568,0.34800409416581374,0.30026237632943376,0,0.0,0.0,0.0,1784964,1540089.7325280413,1826.9846468781986,1576.3456832426216
New Maryland,3602624,3108389.991371872,848.075329566855,731.730223957597,203142,175273.51164797237,47.820621468926554,41.26024285498408,82305,71013.80500431405,19.375,16.71699741156169,79300,68421.05263157895,18.667608286252353,16.106650807810485,46871,40440.89732528041,11.033662900188324,9.519985246064127,0,0.0,0.0,0.0,30000,25884.383088869712,7.062146892655368,6.093310519978746,1071,924.0724762726488,0.2521186440677966,0.21753118556324125,4045313,3490347.71354616,952.2864877589454,821.6449419835593
