municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Blacks Harbour,284274.0,212144.776119403,317.97986577181206,237.2984072923971,227436,169728.35820895524,254.40268456375838,189.85274967444659,175095,130667.9104477612,195.85570469798657,146.16097365521387,50000,37313.432835820895,55.92841163310962,41.73762062172359,2550,1902.9850746268658,2.8523489932885906,2.1286186517079035,32005,23884.328358208957,35.79977628635347,26.716250959965276,206703,154255.97014925373,231.21140939597316,172.54582790744266,57470,42888.05970149254,64.2841163310962,47.9732211426091,0,0.0,0.0,0.0,53174,39682.08955223881,59.47874720357942,44.387124778790614,310406,231646.26865671642,347.2102908277405,259.1121573341347,94784.0,70734.32835820896,106.02237136465324,79.121172660189,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1493897.0,1114848.5074626866,1671.0257270693512,1247.0341246786204
Blackville,166306.0,124108.9552238806,173.59707724425888,129.5500576449693,208284,155435.8208955224,217.41544885177453,162.25033496401085,100795,75220.14925373135,105.21398747390397,78.51790109992834,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1500,1119.402985074627,1.5657620041753653,1.1684791075935563,145627,108676.8656716418,152.01148225469728,113.44140466768455,56488,42155.22388059702,58.964509394572026,44.003365219829874,0,0.0,0.0,0.0,31098,23207.462686567167,32.46137787056367,24.22490885862961,58000,43283.58208955224,60.54279749478079,45.181192160284176,161937.0,120848.50746268657,169.03653444676408,126.14666749758514,113000,84328.35820895522,117.95407098121086,88.02542610538123,0,0.0,0.0,0.0,1043035.0,778384.328358209,1088.7630480167015,812.5097373258967
Bouctouche,487914.0,364114.9253731344,206.6556543837357,154.22063759980279,478650,357201.49253731343,202.73189326556545,151.29245766086973,156200,116567.16417910448,66.15840745446845,49.371945861543615,0,0.0,0.0,0.0,1000,746.2686567164179,0.4235493434985176,0.3160815996257594,3500,2611.940298507463,1.4824227022448115,1.106285598690158,835275,623339.552238806,353.78017789072425,264.0150581274062,153706,114705.97014925374,65.10207539178315,48.583638352076974,0,0.0,0.0,0.0,268123,200091.79104477612,113.56332062685303,84.74874673645749,1137300,848731.3432835821,481.70266836086404,359.4796032543762,363575.0,271324.62686567166,153.99195256247353,114.91936758393547,186241,138985.8208955224,78.8822532825074,58.86735319590106,0,0.0,0.0,0.0,4071484.0,3038420.895522388,1724.4743752647184,1286.9211755706854
Cambridge-Narrows,212410.0,158514.92537313435,377.9537366548043,282.05502735433157,118025,88078.35820895522,210.00889679715303,156.72305731130822,95440,71223.88059701493,169.8220640569395,126.73288362458172,0,0.0,0.0,0.0,25000,18656.716417910447,44.48398576512456,33.197004302331756,2000,1492.5373134328358,3.5587188612099645,2.6557603441865405,356898,266341.79104477615,635.0498220640569,473.91777765974405,81586,60885.07462686567,145.17081850533808,108.33643172040155,12000,8955.223880597016,21.352313167259787,15.934562065119245,73971,55202.238805970155,131.62099644128114,98.22462420991131,69400,51791.04477611941,123.48754448398577,92.15488394327296,1766.0,1317.910447761194,3.1423487544483986,2.345036383916715,68954,51458.20895522388,122.69395017793595,91.56264938651937,0,0.0,0.0,0.0,1117450.0,833917.9104477613,1988.3451957295374,1483.839698305625
Campbellton,1357579.0,1013118.656716418,197.23652477117537,147.19143639639952,2546495,1900369.4029850748,369.9687636205143,276.0960922541152,825027,615691.7910447762,119.86444864158071,89.45108107580651,10000,7462.68656716418,1.4528548597995061,1.0842200446264971,1143,852.9850746268658,0.16606131047508355,0.12392635110080863,151337,112938.05970149254,21.987069591747783,16.40826088936402,3368352,2513695.5223880596,489.37265727153857,365.20347557577503,534224,398674.62686567166,77.61499346215314,57.92163691205458,0,0.0,0.0,0.0,1696565,1266093.2835820897,246.4862705215749,183.94497800117531,2646438,1974953.7313432838,384.4890309458085,286.9321126461258,1366519.0,1019790.2985074627,198.5353770158361,148.1607291162956,166960,124597.01492537314,24.256864739212553,18.102137865083996,0,0.0,0.0,0.0,14670639.0,10948238.059701493,2131.4309167514166,1590.620087127923
Canterbury,88331.0,65918.65671641791,262.88988095238096,196.18647832267237,53672,40053.73134328359,159.73809523809524,119.20753375977259,80000,59701.49253731344,238.0952380952381,177.68301350390905,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4800,3582.0895522388064,14.285714285714286,10.660980810234543,42200,31492.537313432837,125.5952380952381,93.72778962331202,33307,24855.97014925373,99.12797619047619,73.97610163468373,0,0.0,0.0,0.0,4816,3594.029850746269,14.333333333333334,10.696517412935325,10200,7611.940298507463,30.357142857142858,22.6545842217484,28992.0,21635.82089552239,86.28571428571429,64.39232409381664,0,0.0,0.0,0.0,0,0.0,0.0,0.0,346318.0,258446.26865671642,1030.7083333333333,769.1853233830846
Cap-Pelé,614729.0,458752.9850746269,253.49649484536081,189.1764886905678,449170,335201.49253731343,185.22474226804124,138.22741960301585,190238,141968.65671641793,78.44865979381443,58.543775965533165,0,0.0,0.0,0.0,13800,10298.507462686568,5.690721649484536,4.246807201107863,0,0.0,0.0,0.0,498240,371820.8955223881,205.459793814433,153.32820433912912,144556,107877.61194029852,59.61072164948454,44.48561317125712,0,0.0,0.0,0.0,225599,168357.46268656716,93.03051546391752,69.42575780889368,783724,584868.656716418,323.18515463917527,241.18295122326515,426969.0,318633.58208955225,176.0696907216495,131.39529158332053,149824,111808.9552238806,61.783092783505154,46.10678565933221,0,0.0,0.0,0.0,3496849.0,2609588.8059701496,1441.999587628866,1076.1190952454226
Caraquet,1540924.0,1149943.2835820897,362.74105461393594,270.7022795626388,926189,691185.8208955225,218.02942561205273,162.7085265761588,174789,130439.55223880598,41.146186440677965,30.706109284088036,69000,51492.53731343284,16.242937853107346,12.121595412766677,4318,3222.3880597014927,1.0164783427495292,0.7585659274250218,9500,7089.552238805971,2.236346516007533,1.668915310453383,1434895,1070817.1641791046,337.7813088512241,252.07560362031654,244508,182468.65671641793,57.558380414312616,42.95401523456166,0,0.0,0.0,0.0,947710,707246.2686567164,223.09557438794727,166.4892346178711,940478,701849.2537313433,221.39312617702447,165.21875087837648,822489.0,613797.7611940299,193.61793785310735,144.4909983978413,2000,1492.5373134328358,0.4708097928436911,0.35135059167439636,0,0.0,0.0,0.0,7116800.0,5311044.776119404,1675.3295668549906,1250.2459454141722
Centreville,72309.0,53961.94029850746,129.81867145421904,96.87960556285002,108597,81042.53731343284,194.967684021544,145.49827165786866,50935,38011.19402985075,91.44524236983843,68.24271818644658,0,0.0,0.0,0.0,500,373.13432835820896,0.8976660682226212,0.6699000509124039,3900,2910.44776119403,7.001795332136445,5.22522039711675,184100,137388.05970149254,330.5206463195691,246.6571987459471,42500,31716.417910447763,76.3016157989228,56.941504327554334,0,0.0,0.0,0.0,37225,27779.850746268658,66.83123877917414,49.87405879042847,66293,49472.388059701494,119.01795332136446,88.81936815027198,51517.0,38445.522388059704,92.49012567324955,69.02248184570863,0,0.0,0.0,0.0,0,0.0,0.0,0.0,617876.0,461101.49253731343,1109.2926391382405,827.8303277151049
Charlo,309984.0,231331.3432835821,236.62900763358778,176.58881166685657,237769,177439.55223880598,181.5030534351145,135.45003987695114,95000,70895.5223880597,72.51908396946565,54.11871938019825,30000,22388.059701492537,22.900763358778626,17.090121909536286,5000,3731.34328358209,3.816793893129771,2.8483536515893815,4000,2985.0746268656717,3.053435114503817,2.278682921271505,478500,357089.552238806,365.2671755725191,272.5874444571038,101000,75373.13432835821,77.09923664122137,57.5367437621055,0,0.0,0.0,0.0,59398,44326.8656716418,45.34198473282443,33.83730203942122,59301,44254.4776119403,45.26793893129771,33.78204397858038,115445.0,86152.98507462686,88.12595419847328,65.76563746154723,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1495397.0,1115967.9104477612,1141.524427480916,851.8839011051612
Chipman,416454.0,310786.5671641791,377.2228260869565,281.50957170668397,128877,96176.86567164179,116.73641304347827,87.11672615184945,123740,92343.28358208956,112.08333333333333,83.64427860696517,0,0.0,0.0,0.0,10000,7462.68656716418,9.057971014492754,6.759679861561757,4200,3134.3283582089553,3.8043478260869565,2.8390655418559376,303346,226377.61194029852,274.7699275362319,205.05218472853127,96658,72132.83582089553,87.55253623188406,65.33771360588364,0,0.0,0.0,0.0,25655,19145.522388059704,23.23822463768116,17.341958684836687,240737,179654.4776119403,218.0588768115942,162.73050508327924,104389.0,77902.23880597015,94.5552536231884,70.56362210685703,8550,6380.5970149253735,7.744565217391305,5.779526281635302,0,0.0,0.0,0.0,1462606.0,1091497.0149253733,1324.8242753623188,988.6748323599395
Dalhousie,790650.0,590037.3134328359,252.9270633397313,188.75153980576962,632898,472311.9402985075,202.46257197696738,151.09147162460252,291237,217341.0447761194,93.16602687140116,69.52688572492623,342119,255312.6865671642,109.44305822136916,81.67392404579789,7500,5597.014925373134,2.399232245681382,1.7904718251353597,18300,13656.71641791045,5.854126679462572,4.368751253330278,1790539,1336223.1343283583,572.7891874600128,427.4546175074723,269850,201380.59701492538,86.32437619961613,64.42117626837025,0,0.0,0.0,0.0,239420,178671.6417910448,76.58989123480487,57.15663524985438,813586,607153.7313432837,260.2642354446577,194.22704137661026,266464.0,198853.73134328358,85.24120281509917,63.612837921715794,250000,186567.1641791045,79.9744081893794,59.682394171178665,0,0.0,0.0,0.0,5712563.0,4263106.7164179105,1827.435380678183,1363.7577467747635
Dieppe,5575037.0,4160475.3731343285,219.62799401197606,163.90148806863886,5460857,4075266.417910448,215.1298849669083,160.54469027381217,6015481,4489164.925373134,236.97923889063978,176.85017827659684,1550000,1156716.4179104478,61.06208635360857,45.568721159409385,6000,4477.611940298508,0.2363693665300977,0.17639504964932665,671902,501419.4029850747,26.469508351717618,19.753364441580313,8969171,6693411.194029851,353.33954459502047,263.6862273097168,1130227,843452.9850746269,44.525173337535456,33.22774129666825,0,0.0,0.0,0.0,2913170,2174007.462686567,114.76402458241412,85.64479446448814,7582401,5658508.208955225,298.70788685786323,222.91633347601737,8449201.0,6305373.880597015,332.855381342578,248.39953831535672,5746039,4288088.805970149,226.3645997478727,168.92880578199453,0,0.0,0.0,0.0,54069486.0,40350362.686567165,2130.0616924046644,1589.5982779139285
Doaktown,239568.0,178782.08955223882,302.4848484848485,225.7349615558571,202877,151400.74626865672,256.1578282828283,191.1625584200211,77658,57953.73134328359,98.0530303030303,73.17390321121665,0,0.0,0.0,0.0,4000,2985.0746268656717,5.05050505050505,3.7690336197798886,1200,895.5223880597016,1.5151515151515151,1.1307100859339667,256159,191163.43283582092,323.43308080808083,241.36797075229913,72005,53735.07462686567,90.91540404040404,67.84731644806271,3400,2537.313432835821,4.292929292929293,3.2036785768129055,50261,37508.20895522388,63.46085858585859,47.358849690939245,147505,110078.35820895524,186.24368686868686,138.98782602140813,66925.0,49944.02985074627,84.50126262626263,63.06064375094226,49484,36928.35820895523,62.47979797979798,46.626714910297004,0,0.0,0.0,0.0,1171042.0,873911.9402985076,1478.5883838383838,1103.4241670435702
Dorchester,330089.0,246335.07462686568,301.17609489051097,224.75827976903804,169573,126547.01492537314,154.71989051094891,115.46260485891709,158835,118533.58208955225,144.92244525547446,108.15107854886153,71319,53223.13432835821,65.0720802919708,48.56125394923194,8750,6529.8507462686575,7.983576642335766,5.957893016668483,10200,7611.940298507463,9.306569343065693,6.945201002287831,201121,150090.2985074627,183.50456204379563,136.94370301775794,41026,30616.417910447763,37.43248175182482,27.934687874496134,3500,2611.940298507463,3.1934306569343067,2.383157206667393,61064,45570.149253731346,55.715328467153284,41.578603333696485,210384,157002.98507462686,191.95620437956205,143.25089879071794,46068.0,34379.104477611945,42.03284671532847,31.36779605621528,94650,70634.32835820896,86.3594890510949,64.4473798888768,0,0.0,0.0,0.0,1406579.0,1049685.8208955224,1283.375,957.7425373134328
Drummond,246285.0,183794.776119403,334.17232021709634,249.38232852022114,120712,90083.58208955225,163.78833107191315,122.23009781486059,97289,72603.73134328358,132.00678426051562,98.51252556754895,44042,32867.16417910448,59.758480325644506,44.59588084003322,4000,2985.0746268656717,5.4274084124830395,4.050304785435104,8376,6250.746268656717,11.364993215739485,8.481338220701108,68524,51137.31343283582,92.97693351424695,69.38577127928876,106864,79749.25373134328,144.99864314789687,108.20794264768423,0,0.0,0.0,0.0,31162,23255.223880597016,42.28222523744912,31.55389943093218,25000,18656.716417910447,33.921302578018995,25.3144049089694,63786.0,47601.49253731344,86.54816824966079,64.58818526094089,32500,24253.731343283584,44.097693351424695,32.90872638166022,0,0.0,0.0,0.0,848540.0,633238.8059701493,1151.3432835820895,859.2114056582759
Edmundston,3604031.0,2689575.3731343285,217.37219541616406,162.21805628071945,5317860,3968552.23880597,320.7394451145959,239.35779486163872,2345127,1750094.776119403,141.4431242460796,105.55457033289524,536820,400611.9402985075,32.37756332931242,24.16236069351674,12070,9007.462686567165,0.7279855247285887,0.5432727796482005,1369844,1022271.6417910449,82.62026537997588,61.65691446266857,7235048,5399289.552238806,436.3720144752714,325.6507570710981,824758,615491.0447761194,49.744149577804585,37.1224996849288,0,0.0,0.0,0.0,1423317,1062176.865671642,85.84541616405308,64.06374340600976,4833797,3607311.194029851,291.54384800965016,217.57003582809716,4474814.0,3339413.432835821,269.8922798552473,201.41214914570693,1025000,764925.3731343284,61.82147165259349,46.13542660641305,0,0.0,0.0,0.0,33002486.0,24628720.89552239,1990.4997587454766,1485.4475811533407
Eel River Crossing,275481.0,205582.83582089553,141.0552995391705,105.26514890982874,296057,220938.05970149254,151.59088581669226,113.12752672887483,89185,66555.97014925374,45.66564260112647,34.07883776203469,54326,40541.791044776124,27.81669226830517,20.75872557336207,3517,2624.626865671642,1.8008192524321556,1.3438949645016087,2341,1747.0149253731345,1.198668714797747,0.8945288916401098,428365,319675.3731343284,219.336917562724,163.68426683785376,125687,93796.26865671642,64.35586277521762,48.02676326508777,0,0.0,0.0,0.0,73652,54964.17910447762,37.71223758320532,28.143460882989054,30165,22511.194029850747,15.44546850998464,11.52646903730197,61987.0,46258.9552238806,31.739375320020482,23.68610098508991,131844,98391.04477611941,67.50844854070661,50.37943920948254,0,0.0,0.0,0.0,1572607.0,1173587.313432836,805.226318484383,600.9151630480471
Florenceville-Bristol,500356.0,373400.0,311.9426433915212,232.7930174563591,471443,351823.1343283582,293.91708229426433,219.34110618974952,140800,105074.62686567164,87.78054862842893,65.50787211076786,0,0.0,0.0,0.0,2000,1492.5373134328358,1.2468827930174564,0.9305095470279525,9509,7096.268656716418,5.928304239401497,4.4241076413444,549917,410385.8208955224,342.84102244389027,255.8515092864853,97530,72783.58208955225,60.80423940149626,45.37629806081811,32650,24365.671641791047,20.355361596009974,15.190568355231326,346407,258512.6865671642,215.964463840399,161.167510328656,852786,636407.4626865672,531.6620947630922,396.7627572858898,4500.0,3358.208955223881,2.8054862842892767,2.093646480812893,381474,284682.0895522388,237.82668329177056,177.4825994714706,0,0.0,0.0,0.0,3389372.0,2529382.089552239,2113.0748129675812,1576.921502214613
Fredericton,6728272.0,5021098.507462687,114.74643563681015,85.63166838567922,19998224,14924047.76119403,341.05709802851493,254.52022240933948,14834792,11070740.298507463,252.9980216931578,188.80449380086404,1000612,746725.3731343284,17.064806603451803,12.734930301083438,1812161,1352358.9552238807,30.90526297837506,23.0636290883396,1594659,1190044.0298507463,27.195903540487073,20.29545040334856,20072595,14979548.507462688,342.3254485299134,255.4667526342637,3017419,2251805.223880597,51.4601780476158,38.40311794598194,0,0.0,0.0,0.0,8845892,6601411.940298508,150.86110921618118,112.58291732550836,12738910,9506649.253731344,217.25407599426973,162.12990745841026,5566059.0,4153775.3731343285,94.92562589535439,70.84001932489134,20708863,15454375.37313433,353.17659799440617,263.56462536895987,0,0.0,0.0,0.0,116918458.0,87252580.59701493,1993.9705641585374,1488.03773444667
Fredericton Junction,145839.0,108835.07462686568,207.15767045454547,154.595276458616,80862,60344.77611940299,114.86079545454545,85.71701153324288,107680,80358.20895522389,152.95454545454547,114.14518317503394,41859,31238.05970149254,59.45880681818182,44.37224389416554,5000,3731.34328358209,7.1022727272727275,5.300203527815468,20873,15576.865671641792,29.649147727272727,22.126229647218455,261130,194873.13432835822,370.92329545454544,276.80842944369067,52000,38805.970149253735,73.86363636363636,55.12211668928087,0,0.0,0.0,0.0,3500,2611.940298507463,4.971590909090909,3.7101424694708283,18028,13453.731343283584,25.607954545454547,19.110413839891454,62641.0,46747.014925373136,88.97869318181819,66.40200983717774,0,0.0,0.0,0.0,21077,15729.104477611942,29.938920454545453,22.342477951153327,820489.0,612305.223880597,1165.4673295454545,869.7517384667572
Gagetown,223829.0,167036.5671641791,314.80872011251756,234.93188068098328,99130,73977.6119402985,139.42334739803096,104.04727417763503,96912,72322.3880597015,136.30379746835442,101.71925184205554,0,0.0,0.0,0.0,5100,3805.9701492537315,7.172995780590718,5.352981925813968,100,74.6268656716418,0.14064697609001406,0.10496042991792096,257710,192320.89552238808,362.46132208157525,270.4935239414741,60498,45147.76119402985,85.0886075949367,63.49896089174381,5600,4179.104477611941,7.876230661040788,5.877784075403573,59369,44305.22388059702,83.50070323488045,62.31395763797049,63294,47234.32835820896,89.0210970464135,66.43365451224888,64611.0,48217.16417910448,90.87341772151899,67.8159833742679,67122,50091.04477611941,94.40506329113924,70.45153976950691,0,0.0,0.0,0.0,1003275.0,748712.6865671643,1411.0759493670887,1053.0417532590216
