municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Alma,425090,317231.34328358213,1995.7276995305165,1489.3490295003855,4796,3579.1044776119406,22.516431924882628,16.80330740662883,16592,12382.089552238807,77.89671361502347,58.13187583210708,21400,15970.149253731344,100.46948356807512,74.97722654333964,4260,3179.1044776119406,20.0,14.92537313432836,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14022,10464.179104477613,65.83098591549296,49.127601429472364,486160,362805.9701492537,2282.4413145539907,1703.3144138462617
Aroostook,119934,89502.98507462686,391.94117647058823,292.4934152765584,92168,68782.08955223882,301.202614379085,224.778070432153,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5000,3731.34328358209,16.33986928104575,12.193932299287876,0,0.0,0.0,0.0,6323,4718.6567164179105,20.663398692810457,15.420446785679447,0,0.0,0.0,0.0,223425,166735.07462686568,730.1470588235294,544.8858647936787
Atholville,3008945,2245481.343283582,842.8417366946778,628.98637066767,290668,216916.41791044778,81.41960784313726,60.76090137547557,1717,1281.3432835820897,0.48095238095238096,0.3589196872778963,57500,42910.44776119403,16.106442577030812,12.019733266440905,155274,115876.11940298509,43.49411764705882,32.45829675153644,0,0.0,0.0,0.0,50001,37314.17910447761,14.005882352941176,10.452151009657594,199,148.50746268656718,0.05574229691876751,0.04159872904385635,3564304,2659928.3582089553,998.4044817927171,745.0779714871023
Balmoral,1363371,1017441.0447761194,814.4390681003584,607.7903493286257,138294,103204.47761194031,82.61290322580645,61.65142031776602,161131,120247.01492537314,96.25507765830346,71.83214750619662,100000,74626.86567164179,59.73715651135006,44.579967545783624,9446,7049.253731343284,5.642771804062127,4.211023734374722,0,0.0,0.0,0.0,52,38.80597014925373,0.03106332138590203,0.023181583123807487,0,0.0,0.0,0.0,1772294,1322607.4626865673,1058.7180406212665,790.0880900158705
Bas-Caraquet,996021,743299.2537313433,763.2344827586207,569.5779722079259,177341,132344.02985074627,135.89348659003832,101.41304969405844,59660,44522.388059701494,45.71647509578544,34.11677245954137,10000,7462.68656716418,7.662835249042145,5.7185337679419,8856,6608.955223880597,6.786206896551724,5.064333504889347,1000,746.2686567164179,0.7662835249042146,0.57185337679419,71695,53503.73134328359,54.93869731800766,40.999027849259456,355,264.92537313432837,0.2720306513409962,0.20300794876193745,1324928,988752.2388059702,1015.2704980842911,757.6645508091725
Bath,317713,237099.25373134328,667.4642857142857,498.1076759061834,89941,67120.14925373135,188.9516806722689,141.00871691960367,36329,27111.194029850747,76.32142857142857,56.95628997867804,12425,9272.388059701492,26.102941176470587,19.47980684811238,43100,32164.179104477615,90.54621848739495,67.57180484133953,10327,7706.716417910448,21.695378151260503,16.1905807098959,16651,12426.119402985076,34.98109243697479,26.105292863414025,0,0.0,0.0,0.0,526486,392900.0,1106.063025210084,825.4201680672269
Bathurst,18389530,13723529.85074627,1545.728334874338,1153.5286081151778,3287557,2453400.746268657,276.3349583928721,206.22011820363596,952610,710902.9850746269,80.07144658317223,59.75481088296435,1422800,1061791.0447761195,119.59317474993696,89.24863787308729,608032,453755.22388059704,51.108010422795665,38.14030628566841,0,0.0,0.0,0.0,213863,159599.25373134328,17.976212490543833,13.415083948167041,8371,6247.014925373135,0.7036227620408506,0.5250916134633214,24882763,18569226.119402986,2091.5157602757,1560.832656922164
Belledune,4476955,3341011.194029851,3159.4601270289345,2357.806064946966,344838,257341.79104477612,243.3577981651376,181.6102971381624,36380,27149.253731343284,25.673959068454483,19.15967094660782,121500,90671.64179104478,85.74453069865913,63.98845574526801,9500,7089.552238805971,6.704304869442484,5.003212589136183,4500,3358.208955223881,3.1757233592095977,2.369942805380297,5641,4209.701492537313,3.9809456598447426,2.9708549700333897,5284,3943.2835820895525,3.7290049400141143,2.78283950747322,5004598,3734774.626865672,3531.8263937896963,2635.6913386490273
Beresford,4282671,3196023.1343283583,998.757229477612,745.3412160280686,828430,618231.3432835821,193.1972947761194,144.17708565382046,72031,53754.4776119403,16.798274253731343,12.536025562486078,60200,44925.37313432836,14.039179104477611,10.47699933169971,27250,20335.82089552239,6.3549440298507465,4.742495544664736,24200,18059.701492537315,5.643656716417911,4.211684116729784,0,0.0,0.0,0.0,12018,8968.65671641791,2.802705223880597,2.0915710625974606,5306800,3960298.507462687,1237.5932835820895,923.5770773000669
Bertrand,841359,627879.8507462686,721.5771869639794,538.4904380328204,196864,146913.43283582092,168.83704974271012,125.99779831545533,140908,105155.22388059703,120.84734133790738,90.18458308799059,75335,56220.149253731346,64.60977701543739,48.21625150405776,41600,31044.776119402988,35.677530017152655,26.625022400860196,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9329,6961.940298507463,8.000857632933105,5.970789278308287,1305395,974175.3731343284,1119.54974271012,835.4848826194926
